Team,Momentum
Northern Colorado,0.17921077020633142
Purdue Fort Wayne,-0.5170871555340977
North Florida,-0.26866561021787777
Marshall,-0.17424831938976304
Oakland,0.012072881334949576
Bradley,0.6803875998526815
Missouri St.,0.39500450763862
Nebraska Omaha,0.6309783294761205
Illinois Chicago,-0.33761100687929957
Northern Iowa,0.07042020817652778
American,0.48380688380688364
Winthrop,-0.506277193487211
Gardner Webb,0.4967766199526656
Colorado St.,0.17840941025332208
Charleston Southern,0.8590733351398357
Stony Brook,-0.7869504383624208
Ohio,-0.2324330857943943
UC Santa Barbara,-0.4943942155346098
New Mexico,-0.1924233126451603
IU Indy,
Cal Baptist,0.0923248814942895
Presbyterian,0.185696544952203
Mercer,0.19560816595667385
Santa Clara,0.32476113763318337
Campbell,0.47342229666714847
Appalachian St.,0.4832531299643078
UT Rio Grande Valley,0.14129826331920145
North Dakota St.,0.1867358146592235
Indiana St.,-0.5966785082158593
NJIT,-0.2889294493738329
Dartmouth,-0.13020761085679922
Hampton,0.436195297570475
Hawaii,-0.5398499824895235
Illinois St.,-0.10859241471511691
La Salle,0.41996955076659165
Green Bay,0.1679558647710413
Washington St.,0.23857240305390878
Rider,-1.0941191592757067
Hartford,-0.5318418965733126
FIU,-0.02172207063169873
Pacific,-0.1182666344620355
Cal St. Fullerton,0.1698636493979254
Prairie View A&M,0.8132191953043786
Columbia,0.7283570767906883
South Alabama,0.5803003056207644
Valparaiso,-0.4485738227433615
Massachusetts,-0.14986689806715273
Weber St.,-1.3378593475158476
Lamar,0.48589290344353586
South Dakota,-0.2112589674665396
Iona,0.19804428270161195
High Point,-0.40286934978586053
California,-0.049198168525440775
William & Mary,-0.26057777689720957
Cal St. Bakersfield,-0.3772737823082964
Cornell,0.5573969554458182
Long Beach St.,-0.2192891714434921
Fairleigh Dickinson,1.3223443223443225
Florida Gulf Coast,0.2660810121100577
Detroit Mercy,
Little Rock,0.007659679778323714
Boston University,-0.1123569422197459
Holy Cross,-0.8200937782328249
Marist,-0.7254137189221583
Eastern Kentucky,-0.21434660820850082
Troy,-0.39499510317584036
Fordham,-0.693550495963208
Air Force,0.36266460607231393
Western Michigan,0.012809762752318543
East Carolina,0.09575668848026661
Evansville,-0.67015577103162
Arkansas St.,-0.15290095563097264
Chattanooga,0.6134865666581912
Quinnipiac,-0.8085646084062105
Army,0.172722053637333
UMBC,0.5649340352245402
Siena,0.5405423533797441
Texas Southern,-0.21119329177934099
The Citadel,-0.6011446711575913
Youngstown St.,0.4672752095801964
Middle Tennessee,0.14836155660125697
UMKC,-0.15029554526362626
Rice,-0.510859880458177
Eastern Washington,-0.005338646603125441
Saint Francis,
North Dakota,0.3184039811133227
Southeastern Louisiana,0.4210672694587545
UC Davis,0.07495672156261968
Delaware,-0.5268278081269175
Morehead St.,0.03202221149827289
Cal St. Northridge,-0.1494942702203942
LIU,
Sacred Heart,-0.1440409207161123
UNC Wilmington,-0.5986701264675776
Tulane,0.008724337939539584
Milwaukee,-0.024075687309124794
Oral Roberts,-0.37961262603513396
St. Francis NY,-1.7517447292130175
Canisius,-0.2696297557722053
Drexel,-0.3828554987330963
Fairfield,-1.6101783337026445
George Washington,-0.15074698160135724
Robert Morris,-0.2253950953678474
Southern Utah,-0.06364093116730885
Cleveland St.,-0.12333120082915433
Loyola MD,0.01756139203842888
Navy,0.011893360777278095
Albany,-0.4087654028945613
Norfolk St.,-1.0801911142568206
Houston Christian,
New Orleans,0.2887853176191178
Jacksonville,-0.09853933649046331
Montana St.,-0.2169191437402221
Grambling St.,-1.7480647431386347
Sacramento St.,0.21772951769935223
Western Carolina,-0.2166549848531164
Western Illinois,0.4500895887697113
Tennessee Martin,0.4694346357882212
James Madison,-0.33779288178272754
Towson,0.13285608225530132
Texas A&M Corpus Chris,-0.6208468127530572
Longwood,-0.1568233159636626
UMass Lowell,-0.05461494796594135
Monmouth,0.019252478756640157
Portland St.,0.4640224501492066
North Carolina Central,-1.7384007754517439
UTEP,-0.49843356169615016
Eastern Illinois,-0.826609713652903
VMI,0.2780730143789861
Central Arkansas,-0.5900665984013205
North Carolina A&T,-1.7202628328639888
Elon,0.6121176873055721
Tennessee St.,-0.06639994695077456
Lafayette,0.3847214244686962
Bethune Cookman,-3.8408710479796007
North Alabama,0.2453616708784208
Northern Arizona,-1.2145833333333336
Idaho St.,-1.0074876787385185
Niagara,-1.10525861450124
Nicholls St.,-1.6068310275764248
Howard,-0.49838870248147193
Denver,-0.2120742495935608
Wagner,-2.9797021828878196
Charlotte,-0.17965382652383893
Wyoming,0.05797820427279976
Saint Peter's,-0.28919880766594797
Southeast Missouri St.,0.20473342084994084
Stephen F. Austin,-0.9727173073121639
Florida A&M,-2.415686274509804
Mount St. Mary's,-0.8979682274495169
UC Riverside,0.19792590731741766
Jackson St.,-2.325787579978277
Central Connecticut,-1.9708446985719916
Portland,0.2951210554414326
McNeese St.,-1.7786035189605331
Bryant,-1.7530787883356571
SIU Edwardsville,0.06314134762363222
Manhattan,0.3733399839594532
Binghamton,0.21258070402586016
Tennessee Tech,-0.5588396891186183
Cal Poly,0.2926721359619513
Stetson,-0.44603203664747393
Southern,-4.278644643206895
Alabama St.,-2.0527324684520645
Arkansas Pine Bluff,-1.9191139011018503
Maine,-0.9399059886905355
USC Upstate,-0.5256781365746166
Kennesaw St.,-0.14619649661050405
Morgan St.,-9.96244234090462
San Jose St.,-0.14251012145748987
South Carolina St.,-6.269009383462435
Incarnate Word,-2.318358138806204
Northwestern St.,-1.0043731814171424
Idaho,-1.309773779594786
Savannah St.,-4.149938129013797
Coppin St.,-5.172867995575188
Alabama A&M,-3.5765728084668793
UNC Asheville,-0.0025509388094551166
Mississippi Valley St.,-3.6105230769809804
Alcorn St.,-3.1613907332048257
New Hampshire,0.05745117435257896
Chicago St.,0.06946094763247201
Delaware St.,-6.754254558672081
Maryland Eastern Shore,-5.740836156820192
