Team,Momentum
Houston,0.06396800796149904
Connecticut,0.14342666576000196
Purdue,-0.071603096780129
Auburn,-0.1478375769838869
Arizona,0.006055930823439026
Iowa St.,0.27522599831156136
Tennessee,0.05185401239124221
North Carolina,-0.03417001904484818
Marquette,0.10399513281705919
Creighton,-0.012429975422479034
Duke,-0.08208853433256169
Alabama,0.003731146126713214
Illinois,0.17613105427241227
Saint Mary's,0.4535395422348172
Gonzaga,0.33720630651699396
BYU,-0.1469031502602381
Kansas,-0.33365678225614315
Baylor,-0.17502693328778507
Michigan St.,-0.0008159226273827813
St. John's,-0.286917806469458
Wisconsin,-0.2521643501956942
Kentucky,-0.2046248143097933
Florida,0.1082832410860719
Texas,-0.17799867747685566
New Mexico,-0.20640780142361526
Nebraska,-0.04655641252355569
Colorado,0.1115552677703408
Mississippi St.,-0.12563810519192437
Villanova,-0.13203235021404403
San Diego St.,-0.16427029401109883
Texas Tech,-0.3107101153275926
Clemson,-0.12572565257987267
Wake Forest,-0.08873687804903924
Ohio St.,-0.24210096615234045
Dayton,-0.32273929013226765
Pittsburgh,0.38272119735537796
TCU,-0.2114929583873682
Northwestern,-0.06719614108131006
Utah,-0.3754097454125411
Nevada,-0.3215916676528905
Indiana St.,0.0011634432592054766
Boise St.,-0.12488535244243287
Washington St.,0.3665406998999714
Colorado St.,-0.269196092586051
Oklahoma,-0.49262364281911214
Texas A&M,0.12112034695003948
Cincinnati,-0.1750467250959828
South Carolina,-0.054086171154306584
Florida Atlantic,0.10972846955029047
Virginia,0.14035399832929696
Butler,-0.0972850354100473
Providence,0.012371767222620345
Drake,0.05656942997726988
Virginia Tech,-0.035375321092189105
Iowa,0.04429248266481972
Xavier,-0.03540000498217044
Seton Hall,0.02524837781162248
Utah St.,-0.5130756111426944
Oregon,-0.07999188545834335
Washington,-0.1270727786415965
Bradley,0.0845295107516259
N.C. State,-0.042453122714962765
SMU,-0.17024241561706865
North Texas,-0.03763608707293875
UCF,-0.14181012355520117
Kansas St.,-0.34064983481839345
Grand Canyon,-0.2736995411528622
San Francisco,-0.07868382954260117
Maryland,-0.03600348520798882
James Madison,0.23888476787018365
Syracuse,-0.12626873870742078
Mississippi,-0.6959583895062188
USC,0.02305701223611678
Miami FL,-0.5978614421901866
UNLV,0.1431877190490506
Richmond,0.2530882689467223
Georgia,-0.41024370219071643
Boston College,-0.10725595853591197
Minnesota,-0.21228064041958045
Florida St.,-0.19507264561487364
Penn St.,0.2553560109144901
Duquesne,0.4150149109315542
McNeese St.,-0.045165829910238986
Princeton,-0.30284831873660256
LSU,-0.0014682513167490474
Indiana,-0.1351574556133599
Samford,-0.09915959510952188
Yale,0.4558557944286941
VCU,0.20033290371610957
Louisiana Tech,-0.0052869156566906494
Memphis,-0.5734302398558622
UC Irvine,0.08437674355481628
Loyola Chicago,0.4870646053915201
Saint Joseph's,-0.08530538738960253
Massachusetts,-0.08367590414834519
UCLA,0.44838500947489096
George Mason,-0.4020553551990983
Appalachian St.,0.08343501741309955
South Florida,0.4562099570916357
St. Bonaventure,-0.07689349241728954
Stanford,-0.08759398950389424
Rutgers,-0.09809490752218983
Charleston,0.19251777634130585
Charlotte,0.19984590887317763
Arkansas,-0.04762342015782384
Northern Iowa,0.009365096065016676
Michigan,-0.1999937663847013
Oklahoma St.,0.09864983989243668
Western Carolina,-0.6069537925998756
Southern Illinois,-0.18940803357926345
Cornell,-0.08838160434486408
Hofstra,0.41111797761584556
Belmont,0.02132919112601972
Vermont,0.45499467413114025
UAB,0.11743914173581682
California,0.2252761842378653
Georgia Tech,-0.1292747030469026
Davidson,-0.32076995028854416
Santa Clara,0.00460315568049402
UNC Wilmington,0.10569281553414184
Seattle,0.05227453554699851
Arizona St.,-0.4468293896424378
High Point,0.1444289763463516
UT Arlington,0.2458244505578265
Troy,0.07267349232422288
UC San Diego,0.24893592131666809
Drexel,-0.048769387606495324
Akron,-0.49995724851438594
Missouri,-0.36159986520356374
Notre Dame,0.22117934906995124
West Virginia,0.06314196222551699
Morehead St.,-0.1066789701320169
Western Kentucky,-0.1629555463718582
Oakland,0.577545642763034
Wichita St.,-0.021154748579054555
Liberty,-0.3396685101690658
Youngstown St.,-0.18380289922843113
UNC Greensboro,-0.36408587669837356
South Dakota St.,0.5567080588588866
Tulane,-0.4484035477254698
Sam Houston St.,0.4428595374825392
Arkansas St.,0.598277853368351
St. Thomas,-0.25698162423677207
Missouri St.,-0.23385604818236475
Louisiana,-0.03584919621160191
Wright St.,0.08383304442584306
Toledo,-0.3349381787279812
Towson,0.05683068074040398
Murray St.,0.11545046421804535
Oregon St.,-0.13945191912229357
Tarleton St.,0.3599859550561797
Ohio,0.7522146557243465
Delaware,-0.28471821327181723
Furman,0.1671781032627827
Montana,-0.4231658642908752
Weber St.,-0.48626943345451035
Chattanooga,0.10338036690888366
Winthrop,-0.697733613515214
Wyoming,0.08652657333966583
Eastern Washington,0.07445268640227268
UC Davis,0.12366291861056763
UMass Lowell,-0.03742421354307746
Colgate,0.5826180395615275
Stony Brook,0.2062871985887472
East Carolina,-0.0032361800525097448
UTEP,0.3204277083534268
Kent St.,-0.4227685184834375
Quinnipiac,-0.09261498992120218
Bryant,-0.12350724236897964
Longwood,0.20584715676205134
Georgetown,-0.01801383052793784
UNC Asheville,0.1992821160249032
Loyola Marymount,-0.20967308946761004
Illinois Chicago,-0.01367308802424047
Purdue Fort Wayne,-0.6892769135683554
Stephen F. Austin,-0.3792473802002716
Hawaii,-0.07964569421870613
Saint Louis,-0.14148443260612098
Utah Valley,0.27745957988732173
La Salle,-0.04551099719730346
Fordham,0.2941243599552467
Louisville,0.0540828249674487
Temple,0.2779303995915618
Texas A&M Corpus Chris,0.4069022289766969
East Tennessee St.,0.3121265763525177
Vanderbilt,0.33300014348115137
Penn,-0.6891311663746186
Rhode Island,-0.4498282324147248
Monmouth,-0.2926227397594864
Little Rock,0.9451296600467871
George Washington,-0.8825847919689273
Rice,0.2009013280567621
Pepperdine,-0.11929613587234247
Fairfield,0.3300971592623373
Tulsa,0.05344671938757088
Long Beach St.,0.3004456266082902
Gardner Webb,0.6964053508606294
Cleveland St.,-0.3595390814875957
Northern Kentucky,-0.06242188001758783
Radford,-0.9214834450089584
Brown,0.631635074820326
Eastern Kentucky,-0.28682867144405605
Jacksonville St.,-0.40809756271244724
Illinois St.,0.16552795394387804
Abilene Christian,0.5478179048357494
Harvard,-0.23049500295991923
Columbia,-0.02859199306258131
Texas St.,0.2221234883946059
Saint Peter's,-0.09364864207564556
Montana St.,-0.04756881334891844
Northeastern,-0.21027445212999307
Lipscomb,-0.32294694454027956
Cal Baptist,-0.04455857143985653
San Jose St.,-0.26179703347767913
Northern Colorado,0.26123714657656466
UMKC,0.7288044372370679
Evansville,-0.013218424666536728
Merrimack,-1.1847156528818752
Mercer,0.4872501452712438
Marist,0.42249581963992555
Wofford,-0.16658249145830636
South Alabama,-0.5288534262345554
Iona,-0.47135542030965527
Bowling Green,-0.5433963179890209
Georgia St.,-0.07846607669616529
Mount St. Mary's,-0.155667828213639
Air Force,0.30797470149465384
Cal St. Fullerton,-0.3131389623754102
UC Santa Barbara,-0.3542171712358321
Stetson,-0.21862981892418382
UC Riverside,0.36314788257792663
Southern,-2.075861981927407
Marshall,-0.6980604012282093
Tennessee Martin,0.8247236140936929
Fresno St.,0.05928291214305263
North Dakota,0.842906326198816
Norfolk St.,-1.1173809523809521
Rider,0.8812927678410765
Cal St. Northridge,-0.4307350882986587
North Florida,-0.19866965017646904
San Diego,0.02561325082501735
Maine,-0.30584173981117857
UTSA,0.7094332569384274
Canisius,-0.527783682983683
Southern Utah,-0.07364690449363342
Austin Peay,-0.2813542153293956
Nicholls St.,0.3934504587346176
Green Bay,0.08870827267863576
Milwaukee,0.5462710858226446
Lamar,-0.08890683350924711
Albany,-0.519057157765638
Miami OH,-0.0467887864539715
Portland St.,-0.4813209807208768
Florida Gulf Coast,-0.36731457822322144
Southern Miss,-0.22229615495061372
Cal St. Bakersfield,-0.039341761115954776
Ball St.,-0.20831909944203136
North Dakota St.,0.10942532219738355
Idaho St.,0.5538419932950478
Western Illinois,-0.0490061819006361
Middle Tennessee,0.5240189952078933
New Hampshire,-0.6315986678413112
Howard,-0.365480895915679
Queens,-0.664311993605458
North Alabama,0.19658277763910187
Kennesaw St.,-1.7937028578371328
Nebraska Omaha,0.17546459780815027
North Carolina Central,-1.5292693628826661
The Citadel,-0.3190104128175946
Oral Roberts,-0.5703462732243159
Denver,-0.41888367361902334
Central Michigan,0.16601137989135942
Utah Tech,-0.08707167194869736
Lehigh,0.05053787208959626
Central Connecticut,-0.4083620183024096
New Mexico St.,-0.1650410504516056
Portland,0.1654129674468658
Binghamton,-0.028122452302006162
UMBC,0.4972523224065648
Texas Southern,-0.8569225297588399
Bucknell,-0.10792760353199915
Grambling St.,0.4291448907852223
SIU Edwardsville,-1.2858232894449104
Georgia Southern,0.7537357325249504
Niagara,0.4401488789332098
DePaul,0.07382752990593733
USC Upstate,-0.302140394560429
Tennessee St.,-0.5071523985206323
FIU,0.15322943801293193
Northern Illinois,-0.61714586346442
American,-1.7856483193722603
Valparaiso,0.008138281601334563
Sacred Heart,-1.156774044833746
Old Dominion,-0.19661368550444114
Presbyterian,0.26501946939411264
Louisiana Monroe,0.4683302808302807
Alcorn St.,-0.7118355824256182
Boston University,-0.5680982740024536
Jackson St.,-2.391693819224011
Wagner,-1.4921736193706592
Chicago St.,0.04918382220985118
Bellarmine,-1.0934608116565498
Jacksonville,-0.6614891940952842
Delaware St.,-1.7275957329253266
South Carolina St.,-0.4190237189847188
Elon,-0.33208297860402947
Campbell,0.2579225276630046
Idaho,-0.32613459311850457
Robert Morris,0.06167006456951474
Southeastern Louisiana,-0.23892102404015353
Bethune Cookman,-0.8957749088578183
Le Moyne,-0.9414336281661511
Alabama St.,-3.347542848392706
Coastal Carolina,-0.06055121019068943
Sacramento St.,-0.4975937576720233
Western Michigan,-0.834665191819997
William & Mary,0.4093976770312514
South Dakota,-0.22826856964445674
Northern Arizona,-0.388441340653787
Eastern Illinois,-1.2559822391288333
Charleston Southern,0.22209256808056232
Lafayette,-1.2879020521916327
Eastern Michigan,-0.35828740089525124
Northwestern St.,-0.3542671262902003
Navy,-1.461329538735437
Southern Indiana,-0.8584718568853819
NJIT,-0.14659496989339904
UT Rio Grande Valley,-0.6107233510265851
New Orleans,-0.8921116323674908
Arkansas Pine Bluff,-2.6179958155775274
Hampton,0.8348609237809722
Dartmouth,0.45520543544534514
Fairleigh Dickinson,-1.2844466850055947
Manhattan,-0.5600975767665557
Alabama A&M,-1.1598886794146686
East Texas A&M,
Central Arkansas,-0.14914650572449895
Morgan St.,-1.4873651311319471
Prairie View A&M,-3.7308146387649033
Florida A&M,-3.151094597672038
North Carolina A&T,0.03045655820848958
Incarnate Word,-0.8840816326530616
Tennessee Tech,-1.6089013524053783
Loyola MD,-2.239962248616954
Cal Poly,-0.04283776911340875
Army,-0.41218532196579716
