Team,Momentum
Tulsa,-0.417804463782963
Missouri St.,-0.49605826864174063
Texas Tech,-0.23840766039805883
Nevada,-0.034370060002326897
Northwestern,-0.4366198748010329
Northeastern,0.007408310837913767
Colorado,0.04084990416833878
Virginia,-0.40066251375452216
Georgia,0.14106900593102956
Providence,-0.25610241981160986
South Carolina,-0.298930290871462
Wofford,0.8983679525222552
Houston,0.1929896077482673
Arizona,0.1418886465772226
Portland,0.17295295364894236
Nebraska,-0.15279225003970265
Oklahoma,-0.3414854974723934
Illinois St.,0.04454495842886508
Kent St.,0.30632618232291586
Auburn,0.0918141136445959
Saint Louis,
Sam Houston St.,0.6650648726573762
Stanford,0.10430335800072155
Charlotte,-0.2142893751406516
Southern Miss,
Penn St.,0.011525392187877972
Washington St.,-0.6155850506510975
Pacific,-0.11010368231321269
Creighton,0.37410232176653174
Louisiana Tech,-0.7088550365954264
Akron,0.005516691579471822
Iona,0.04670206566457197
Harvard,-0.49459423008161196
Bradley,0.39402227403663537
UCLA,0.2429158114840188
George Washington,-0.27297093611093237
IU Indy,
Arkansas,0.4652809847034369
Morehead St.,0.17611109140566805
Ohio,0.5242646421103224
Oregon,-0.28007248780336
William & Mary,-0.5923491722858896
Hofstra,0.12284463700182079
Southern Illinois,-0.17129491590270493
Fairfield,0.023305125318206804
Oregon St.,0.35329995038635426
Utah,-0.028018232858578043
Belmont,0.4497420020639834
Milwaukee,
Montana,0.3257861084347903
Niagara,0.048468958394097233
Weber St.,0.14808259626784132
St. Bonaventure,0.24673925433739385
Green Bay,
Duquesne,0.2674726150925488
Detroit Mercy,
Coastal Carolina,-0.9022713287478292
New Mexico St.,0.36066855953521676
Northern Colorado,-0.19318677204277712
Western Kentucky,-0.5397211607356103
SMU,
Western Carolina,-1.011712690040335
Oakland,1.0012401818933443
Princeton,0.3361439733361148
UC Santa Barbara,0.4761649154865234
Indiana St.,-0.33162273503913314
Drake,0.2775095243514499
Charleston,
Western Michigan,-0.168935775267961
Drexel,0.2953236786262694
Long Beach St.,0.20539649868374704
Cleveland St.,0.5423723223726422
Appalachian St.,0.7642313246458088
Colorado St.,-0.09612029165472664
TCU,
Stephen F. Austin,0.1527448380051799
Boston University,-0.07862062469830579
Vermont,0.09835210827432296
Idaho,0.3448459997714294
Oral Roberts,-0.13780272528237972
La Salle,-0.19018201223459275
George Mason,-0.012928841285792442
East Tennessee St.,0.4654171754171754
Indiana,-0.128414198537237
Rutgers,0.16530769345378504
Miami OH,0.26533316648537997
Campbell,-0.020787272902047474
Loyola Marymount,0.6299848761021737
Boise St.,0.1076711204099739
Morgan St.,0.1759931933268372
DePaul,-0.14250961614832128
Eastern Kentucky,-0.3015052292910432
UCF,
Middle Tennessee,0.8052791039294895
Fresno St.,-0.2459011731084828
Buffalo,-0.12762834106914211
LSU,
UTSA,
Stony Brook,-0.022510409437890323
Saint Joseph's,0.08848297639675486
Saint Peter's,
Denver,-0.7959848303758669
Central Michigan,0.06576715677673677
Jacksonville,0.33280053823383976
Iowa,0.14189062520922882
Texas A&M Corpus Chris,0.09715189945366126
Davidson,-0.32469914258615845
San Diego,-0.3668453240919526
Troy,0.3289943878245108
Valparaiso,0.512795160208041
Manhattan,0.17921883440574932
Massachusetts,0.0834508348794063
North Texas,0.35001343782586725
San Jose St.,-0.0519545147281796
Seattle,-0.026333600028179076
Quinnipiac,0.6282614627776915
The Citadel,-0.03800592469526949
Lehigh,0.6924415752051115
Mount St. Mary's,-0.14162627863320332
Arkansas St.,0.35878551084763705
Lipscomb,0.32880756204822337
Robert Morris,0.09056407868885227
Rider,0.08177094480725616
Bowling Green,-0.3957610590152707
Loyola Chicago,-0.9182979758965131
Southeastern Louisiana,0.43051866317220355
Austin Peay,-0.6709990238288336
Eastern Michigan,0.38653416480474884
Canisius,0.20226069776820102
San Francisco,0.08761456990337502
South Dakota St.,-0.04139197779667306
Mercer,-0.4591934840634582
Loyola MD,-0.3907682707203187
Montana St.,-0.5030829428983504
Georgia St.,-0.04691635993358363
Tulane,0.2082736654088921
Evansville,0.2300319119415411
Florida Atlantic,-0.09522477832894982
UNC Wilmington,
Louisiana,
Eastern Illinois,0.5004627356740996
Portland St.,-0.11384840733232138
Radford,-0.9909470060191554
James Madison,-0.12838217053003667
East Carolina,0.05526223261369112
Cal St. Fullerton,-0.25637802723842756
Ball St.,0.023672687465790904
Texas St.,-0.10592498956172192
Rice,-0.1715154139439677
Maine,0.08733656873597304
Wyoming,-0.08906129030162083
Winthrop,0.4332130525398947
Samford,-0.590585758327694
Youngstown St.,-0.5373010623186534
Northern Illinois,-0.7911231148442998
Lafayette,-0.7603666073205448
Air Force,-0.05871672340735648
Northern Arizona,0.2589715580369786
Purdue Fort Wayne,
Holy Cross,-0.22591786752341636
Santa Clara,-0.18614585654435323
Hawaii,-0.18695572903717708
Cal St. Northridge,-0.4489226342836311
Hampton,-0.4846807013350858
Chattanooga,-0.6298038168817982
UC Davis,0.5513434545200402
Army,-1.8630766091025879
Illinois Chicago,-0.15109287616518308
UC Riverside,0.12066738347102873
Bucknell,0.7126194128330957
Furman,-0.2933035243131031
Arkansas Pine Bluff,-0.744023474480683
Towson,0.3448568368288826
South Alabama,-0.49992636039062976
UNC Greensboro,
Tennessee Tech,0.2611714059269267
South Dakota,-1.3607250708739063
North Dakota St.,0.2165974842497322
Cal Poly,0.012520831547772338
UC Irvine,-0.45852947781718434
UT Arlington,
Western Illinois,0.5586527233835882
Nicholls St.,-0.34171651133676456
Jackson St.,0.7807367051553098
Tennessee St.,-0.12124913382428881
Yale,-0.025502494969522393
South Carolina St.,-0.5956403766787512
Elon,0.28724383457847935
McNeese St.,-0.1451971976243822
Delaware,-0.4598507965633223
North Florida,-0.46286637818966514
Texas Southern,-2.4937187378968795
Pepperdine,-0.09350907430481564
Jacksonville St.,-0.1910969988679414
Colgate,-0.48519693596732616
New Hampshire,0.09309370134679634
Delaware St.,-0.061971830985915466
LIU,
Kennesaw St.,0.2196713872781652
Navy,-0.327976009581866
Lamar,-0.446965265384361
Northwestern St.,0.1154509026011199
Sacred Heart,-1.800016620959029
Brown,-0.11239410186954896
Eastern Washington,-0.06820749245832003
Little Rock,
High Point,-0.3573024509859145
Binghamton,-0.10656490044342548
Longwood,-0.58550524300017
Louisiana Monroe,0.064375610889572
American,0.3509309606429319
USC Upstate,
Bethune Cookman,-2.6197086153493174
UNC Asheville,
Idaho St.,-0.9708673308449258
Columbia,-0.3446756167426407
Sacramento St.,-0.26617889239166226
Norfolk St.,-1.1157049680919178
UMKC,
Georgia Southern,0.45122554004499094
Monmouth,-1.617640679599952
Alabama St.,-1.0355868871591665
Fordham,0.5698944391051937
Florida Gulf Coast,0.14382022471910105
Albany,-1.1798772788131453
Central Arkansas,-0.7581077987607702
Prairie View A&M,-2.7011330628499812
Charleston Southern,-1.362920168067227
Cal St. Bakersfield,0.17353215284249768
Liberty,-0.6136586232600065
Hartford,0.24033811907904212
FIU,
New Orleans,-0.15161556193865466
Savannah St.,-0.5120151170646555
North Carolina A&T,-1.3312350897209833
Penn,
Saint Francis,
Southeast Missouri St.,-0.6076345735839407
VMI,
Central Connecticut,1.0519160454921919
St. Francis NY,-0.855464880844545
Maryland Eastern Shore,-1.5864239067646757
Centenary,-1.122425467357595
Fairleigh Dickinson,-0.7671960658863672
UMBC,
Southern Utah,-0.8475490407524782
Florida A&M,-1.6198217069173015
Houston Christian,
Presbyterian,-1.0171006038099066
Toledo,-0.15555659307264214
Utah Valley,-2.105014337750911
UT Rio Grande Valley,
Coppin St.,-2.1745317866875435
Winston Salem St.,-1.831764705882353
Mississippi Valley St.,-2.4909008743491508
Tennessee Martin,-0.643675481386393
Alabama A&M,-2.674441585314092
Gardner Webb,-1.1353984334603677
Stetson,-0.6805899835978643
NJIT,
Wagner,-1.8429619696800386
Howard,-2.7744072124532777
Dartmouth,0.07303687025049199
North Carolina Central,-0.21337413021028295
SIU Edwardsville,-1.6796010028812227
Marist,0.39762526345004634
Grambling St.,
North Dakota,-3.877127669426386
Chicago St.,-0.9581019536074303
Southern,-4.7423147931631515
Bryant,-2.098224366113851
Alcorn St.,-4.198818433039273
