Team,Momentum
Davidson,-0.42952358885512826
UTEP,-0.6379185437018213
Louisiana Tech,-0.34417120407617563
Cal St. Northridge,
Jacksonville St.,0.3571129153245377
Chattanooga,0.5993135803263911
Texas A&M Corpus Chris,-0.28144446715610527
Nebraska Omaha,0.8795373206063299
Wichita St.,-0.3360392430057796
Tulane,0.3064739232897297
Furman,-0.36915955307215703
Seattle,-0.1430894675882507
Montana,0.8906414300736067
Wofford,-0.07244174265450858
Miami OH,-0.11255496673807644
Virginia Tech,0.14507586494994557
Loyola Marymount,-0.18743207603114906
Milwaukee,-0.25516173737644443
Western Kentucky,-0.24676052893788777
Murray St.,-0.2506969733919455
James Madison,0.20996248814629834
Appalachian St.,-0.535474277597763
UC Santa Barbara,-0.10237320303128965
Bryant,0.4068451874806081
Nicholls St.,
Charleston,-0.29829998096188554
San Jose St.,0.31552731559582226
Rhode Island,-0.6660852644791829
Temple,-0.1091842761517259
Purdue Fort Wayne,-0.34186998468384927
Robert Morris,0.8351622805372393
Lamar,0.11820175202143114
Cal Baptist,-0.13706317379303162
UC Riverside,0.512538530376852
Radford,-0.47240185406842716
Sam Houston St.,0.264622641509434
UNC Greensboro,-0.17700690156193238
Illinois Chicago,-0.43187776994024246
East Tennessee St.,0.3083700624558907
Cleveland St.,-0.07126777591077371
Marshall,0.4909191741637532
Ohio,-0.4067412418594206
Florida Gulf Coast,-0.03553531598513006
Towson,0.7382111308917434
Southern Illinois,0.35366076181712636
Boston College,-0.28543962037744086
Miami FL,0.28697539589446325
Winthrop,0.47614637789395065
Rice,-0.6258990174336229
Oakland,-0.10947822315632239
Montana St.,0.3114701647736362
Wyoming,-0.37224709407750034
Eastern Kentucky,0.1607417092644567
East Carolina,0.5146757371901065
Norfolk St.,-0.07469889240825547
Drexel,0.2706037279808741
Northeastern,-0.18497219975523924
UTSA,-0.11381832818529443
Merrimack,-0.7960496419617503
Jacksonville,-0.4721030903529314
Central Connecticut,0.621571678661739
Portland St.,0.06826509882600273
Princeton,-0.522287589616732
South Carolina St.,-0.05335445518683024
Cal Poly,0.3568986457433157
Dartmouth,1.044651565137008
Southeastern Louisiana,0.1004304750467656
Wright St.,-0.28928617696592807
Pepperdine,0.1435315746964297
Texas St.,-0.5295783089497188
Brown,0.036756139149044714
Indiana St.,0.020026481297583533
UT Rio Grande Valley,-0.16845168673744468
South Florida,-0.28320006663334996
Youngstown St.,0.02969135843654629
Queens,-0.4748706472745058
Quinnipiac,-0.07126270358202158
Abilene Christian,-0.03334758658012277
Southeast Missouri St.,
Elon,-0.779914213766413
Missouri St.,-0.18263558854993994
La Salle,-0.31182293646053894
Valparaiso,-0.12334734375191582
Southern,-1.5893091640907215
Seton Hall,-0.0042525738029325355
Idaho St.,0.18210147044502883
Central Michigan,-0.32688707659045424
William & Mary,0.03246105268593069
Northwestern St.,0.09265290704021326
SIUE,-0.40368825581700385
Hampton,0.22414746473241026
UNC Asheville,-0.0990596830175757
Hofstra,-1.2508857378426719
Massachusetts,0.22474591909020278
Longwood,-0.6315010727232376
Delaware,-0.3418365816863387
Fordham,-0.09902611617306376
Hawaii,-0.682200330201751
Campbell,0.33211686139174645
UMKC,
Bucknell,0.4252074994811358
Maine,-0.10987274625433818
Richmond,0.13438057038290824
South Dakota,0.3522390583957423
UT Arlington,-0.13779911094296798
Vermont,0.26496974935177187
Toledo,-0.3297945205479451
Incarnate Word,0.6234622185986748
Tennessee St.,1.2420270308741261
Sacred Heart,0.02688270895579581
American,0.41596777786474176
Northern Arizona,0.205788885340147
Tulsa,0.44796302646527986
Little Rock,-0.5777681859260557
North Dakota,0.09140801127640219
Northern Kentucky,0.12102144933004387
Idaho,-0.0052046592453673934
Georgia Southern,0.0670786567910211
Harvard,0.6681517078820637
Georgia St.,0.024608970325598556
Iona,0.501735376251635
UC Davis,-0.15833492624369894
UMass Lowell,-2.0987376966483264
Houston Christian,0.010774907891325958
East Texas A&M,-0.523821591485048
Evansville,0.12384137810423218
Presbyterian,0.4557572713867459
Gardner Webb,-0.3757865399284166
Fresno St.,0.21395669566319198
Manhattan,0.5923128731057706
Cal St. Bakersfield,-0.32126182343644605
Charlotte,-0.05187427304105402
Jackson St.,-0.9869482408236783
FIU,0.34065615823012546
Ball St.,-0.5400094715972482
Monmouth,0.7155029276036895
Mount St. Mary's,0.3376478835667003
Portland,0.5244573349206003
North Florida,-0.4606558793043877
Colgate,-0.7983898402310485
Siena,-1.0210502252153466
Eastern Washington,-0.6425371843896168
Mercer,-0.08661455261885098
Stephen F. Austin,0.18463684095383942
Marist,-1.6298484031204965
Alabama St.,-0.09769450137240032
Bowling Green,0.25727665943446903
Eastern Michigan,0.24524368884180942
Albany,-0.22019160249358272
Western Michigan,0.35814570489195047
Denver,0.3290921135800068
Tennessee Martin,-0.07513999549690231
Columbia,-1.2748403970723443
Pacific,0.22967771052352154
LIU,0.944771492822783
Texas Southern,-2.01718613157488
Tennessee Tech,-1.1653306580104323
Bethune Cookman,-0.8081761218414641
Weber St.,-0.4932518181676997
Navy,0.5913351016799295
Saint Peter's,-0.2556019038451256
Tarleton St.,0.022168421185062626
San Diego,0.09956155117034515
Air Force,0.2034750654071219
Austin Peay,-0.1487784234798603
Old Dominion,0.23736125341530068
Lafayette,-0.8512859773361761
Howard,-1.805868592122725
Oral Roberts,-0.4553435499319454
Louisiana,0.018712195013538435
Southern Miss,-0.5918920699804169
Utah Tech,-0.626469828143171
Saint Francis,-0.6394990221523701
Lehigh,-1.2956594257575154
Fairleigh Dickinson,-0.813734286895557
Charleston Southern,-0.1271379481998493
Army,-0.9746636129401662
Southern Utah,-0.6039904905391393
Penn,0.08990695164170026
IU Indy,0.5061828048701701
UMBC,-0.3896760103276915
Morehead St.,-2.145638052176537
Coastal Carolina,-0.422789401802786
Rider,0.1393665587801015
Loyola MD,-0.8713659296955807
VMI,0.7836368977673325
Stonehill,-2.397298912840438
Boston University,-1.2529480786154295
Eastern Illinois,-0.45372120536321336
Long Beach St.,-0.4247792264428041
Binghamton,-0.12156419716716527
North Carolina Central,-1.0498903728213542
Delaware St.,-0.6953009013785789
Grambling St.,-1.4011048767362484
Lindenwood,-0.6507190536958865
Niagara,-1.6404983822612724
Holy Cross,-2.984146413620697
Green Bay,-0.5033403964793424
Alcorn St.,-1.717938630999214
Florida A&M,-1.0142128279883382
USC Upstate,-0.676089208412085
Southern Indiana,-1.4483295289479143
Fairfield,-0.5857936507936506
North Carolina A&T,-0.1690702893358107
Mercyhurst,-1.1038570325728037
Stony Brook,0.01864765941051827
Morgan St.,0.08664968261953909
Wagner,-2.5479087171460595
New Orleans,-0.5622238163762991
Detroit Mercy,-0.5600449666330599
Western Illinois,-1.5581488933601606
Louisiana Monroe,0.7235356316774976
Buffalo,-0.5851545458287033
Le Moyne,-2.572774336639125
Bellarmine,-0.09656654983750457
Western Carolina,-0.3625453442342418
West Georgia,-0.1854497794983152
Sacramento St.,-0.1234710282608984
Northern Illinois,-0.8038701495676112
Central Arkansas,0.1310954692145453
Cal St. Fullerton,-0.4850550662721274
Prairie View A&M,-4.490216595881463
Stetson,-0.22228795615892405
NJIT,-0.293168277505627
Canisius,-1.5634241417904993
New Hampshire,0.5170139522256105
Alabama A&M,-2.6713004839794863
Maryland Eastern Shore,-2.240763279095992
Chicago St.,-3.381134413940882
The Citadel,-0.45086683383213355
Arkansas Pine Bluff,-2.9792308556726446
Coppin St.,-1.5792513751671924
Mississippi Valley St.,-4.751482521244419
