Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
29,SMU,Amer,32,26–6,111.2,94.5,0.8665,52.4,45.5,19.7,20,36.9,29.3,44.1,31.2,51.9,43.1,36,32.2,22.9,45.7,63.7,3.3
30,BYU,WCC,32,23–9,118.1,100.7,0.8624,53,49.6,16.4,18,33.9,28.2,42.3,39.6,50.3,49.6,38.5,33.2,36.2,32.5,70.6,0.9
31,Maryland,B10,33,27–6,109.9,93.9,0.8595,50.9,45.4,18.4,17.3,29.2,30.4,44.5,27.9,47.8,44.6,37.2,31.2,38.2,37.4,64.6,6.8
32,St. John's,BE,31,20–11,109.6,93.8,0.8575,49.3,46.1,15.7,19.5,27.8,35.4,36.2,32.6,47.9,44.8,35.1,32.4,30.5,35.4,66.9,2.2
33,Arkansas,SEC,34,26–8,113.3,97,0.8569,50.2,48.6,16.6,22.6,35.6,34.2,37.3,38.5,49.1,46.6,35,35.3,31.1,31.3,70.1,3.8
34,Davidson,A10,30,23–7,119.3,102.4,0.8535,56,49.1,14.3,17.3,29.8,30.1,29,35.4,53.5,51.3,39.3,29.8,45.7,33.1,67.3,1.8
35,Purdue,B10,33,21–12,110.1,94.5,0.853,50.7,45.5,20,17.8,36.2,31.1,42.5,38.5,51,42.3,33.5,35,32.3,31,65,0.9
36,N.C. State,ACC,33,20–13,113.3,97.3,0.852,49.6,45.5,16.2,15.4,34.1,30.5,36.1,34.1,47.4,43.6,36.1,33.2,32.4,31.3,64.9,1
37,Syracuse,ACC,31,18–13,105.9,91,0.8514,47.3,46.4,17.9,21.1,33.5,31.3,35.4,30,48.3,45.9,30,31.4,29.1,37.4,66.4,-0.38
38,VCU,A10,35,26–9,109,93.9,0.8466,48.8,49.3,15.7,23.8,31.7,30.8,37.5,37.7,47.2,48.1,34.2,34.4,39.9,35.3,67.4,3.1
39,Georgia,SEC,32,21–11,107.8,93.2,0.8435,48.9,44.2,19.3,16.8,32.3,28.9,47.8,34.3,47.7,43,34.4,31,31.3,35.4,64.7,1.5
40,Oklahoma St.,B12,30,17–13,109.7,94.8,0.8432,50.1,46,18.6,21.2,26.9,33.1,39.7,42.4,49,43.5,34.6,34.3,38.5,32,63.9,0.05
41,Miami FL,ACC,33,21–12,111.5,96.4,0.8426,50.8,48.2,15.9,18.1,28.8,29.6,34.7,27.9,48.5,47.1,36.1,33.7,40.7,33.7,62.7,0.7
42,Cincinnati,Amer,32,22–10,106.4,92.5,0.8335,50.4,44.5,21.3,20.3,37.3,31.7,37.8,25.4,50.5,42,33.3,32.9,30.6,33.4,60.2,-1.2
43,Indiana,B10,33,20–13,118.9,103.4,0.8327,54.6,50.5,17.1,16.1,35.3,31.3,32.7,32.1,50.7,51,40.3,32.8,39.6,30.7,67.1,-0.37
44,Illinois,B10,32,19–13,107.7,93.7,0.8325,47.9,47.5,15.1,19.8,29.9,28.1,31.7,29.9,44.8,46.8,35.7,32.4,35.2,36.1,65.7,-0.7
45,LSU,SEC,32,22–10,107.1,93.7,0.8238,50.5,44.6,20.5,19.2,34,33,33.4,30,50.3,43.6,33.9,31.3,28.5,28.9,70.3,0.45
46,Stanford,P12,32,19–13,111.8,98.1,0.8171,49.3,49.1,16.1,17.5,33.6,27.8,39,36.8,45.7,45.6,38.2,37.7,31.3,32,65.2,-1.1
47,Mississippi,SEC,32,20–12,112.7,99,0.8164,48.2,46.9,16.9,18.9,35,31.7,37.5,41.2,46.9,43.4,33.8,34.9,33.1,39.7,66.4,-0.6
48,Minnesota,B10,32,17–15,110.7,97.4,0.8138,52.1,50.8,17.7,24.2,30,33.4,32.9,34.5,50.1,48.3,37.2,36.8,33.6,36.6,68.1,-2.5
49,UCLA,P12,33,20–13,110.1,96.9,0.8126,49.4,48.7,17.5,18.5,33.8,28.1,36.3,32.7,47.2,45.7,36.3,35.5,29.3,39.1,66.9,-0.05
50,TCU,B12,33,18–15,106.8,94.1,0.8118,47.9,44.1,18.4,20,37.5,33.4,46.5,48,47.5,42.2,32.7,33.5,25.4,24.5,64.1,-2.8
51,South Carolina,SEC,32,16–16,104,91.8,0.8072,45.2,44.8,19.6,21,34.6,31.5,37.3,44.5,45.2,43.2,30.1,31.7,33.6,36.3,64.9,-3.7
52,Colorado St.,MWC,32,26–6,110.7,97.8,0.8067,50.3,48.5,16.3,18.3,34.1,25.5,41.5,33.5,48.9,45.6,35.2,35.9,36.7,35.1,67,1.5
53,Oregon,P12,33,24–9,112.6,99.5,0.8062,52.1,47.8,17,16.8,30.6,31.7,29.5,35.3,50.6,46.8,36.7,33.3,33.9,32.5,66.9,3
54,Vanderbilt,SEC,31,18–13,112.6,99.5,0.8058,54.1,46.7,20.5,18.4,32.1,32.8,42.1,34.4,51.5,44.5,39,34,36.4,33.1,63.3,-2.6
55,Saint Mary's,WCC,29,20–9,110.5,97.8,0.8032,52.9,47.8,18.8,15.6,32.8,24.5,34.6,33.2,50.8,46.7,37.7,33.4,36,32.6,63.1,-0.7
56,Michigan,B10,31,15–16,109.3,96.7,0.8022,49.4,50.9,15.6,19.4,25.5,31.2,26.6,26.7,47,50.8,35.3,34,40.6,35.4,60.3,-2.5
57,Boise St.,MWC,31,23–8,109.5,97.1,0.7996,53.5,47.4,16.1,19.4,27.6,25.9,32.9,31.5,49.8,47.8,39.1,31.2,41.7,35.4,63.7,0.47
58,Stephen F. Austin,Slnd,30,26–4,111.6,98.9,0.7993,56.2,48.8,20.3,24.4,37.7,29.9,42.4,49,55.6,48.2,38.1,33.6,36.2,27.8,66.5,1.5
59,Texas A&M,SEC,31,20–11,106.6,94.7,0.7962,50.1,46.2,19.2,19.5,34,28.2,38.2,37.8,49.2,46.7,34.9,30.3,29.5,42.1,64.1,-0.43
60,Dayton,A10,33,25–8,106.5,94.8,0.7923,52.8,47.3,17.8,21.1,24.2,28,48.6,31.1,52.9,47.1,35.1,31.8,37.4,32.8,64,0.9
61,Illinois St.,MVC,32,20–12,106.8,95.1,0.7913,48.8,47.4,19.9,20.6,36.9,29.3,34.1,41.7,47,46,35,33.4,31.6,33.6,65.3,-2.6
62,Richmond,A10,32,19–13,106.8,95.3,0.7885,52.2,46.5,15.9,21.6,23,33,31.6,33.4,52.7,46.6,34.3,30.8,37.9,29.6,61.6,-3.4
63,Rhode Island,A10,30,21–9,102,91.3,0.7801,49.2,44.5,21.1,22.4,32.4,28.9,47.9,44.2,51,45.5,29.6,27.7,28.2,26.3,65.5,-1
64,Buffalo,MAC,32,23–9,108.8,97.6,0.7786,48.6,48.5,16.4,19.8,34.7,30.4,42.3,33.8,47.6,47.9,34,33,30.2,38.1,69.2,-1
65,George Washington,A10,33,21–12,106.4,95.4,0.7767,49.1,45.4,19.3,18.3,36.1,30.7,39.5,28.3,47.7,44.1,35,32,28.7,34.7,62.4,-2.2
66,Valparaiso,Horz,30,25–5,105,94.3,0.7757,51.4,44.9,19.1,18.6,35,27.6,36.7,32.7,48.5,42.1,38.1,33,33.4,36.9,63.2,0.4
67,Old Dominion,CUSA,31,24–7,105.1,94.6,0.7703,49.1,46.1,17.7,21.3,36,26.8,31.4,39.6,48.7,45.9,33.2,31,32.7,38.4,60.5,-1
68,Temple,Amer,33,23–10,101.8,91.6,0.7696,43.9,44.5,15.2,19.4,31.9,29,35.2,34.2,43,43.6,30.4,30.9,36.4,32.5,65.9,-0.27
69,Clemson,ACC,31,16–15,103.7,93.4,0.7692,46,45.6,18.6,17.7,34.1,31.4,34.4,31.2,46.5,43.9,29.9,32.8,33.9,33.2,62.2,-3.1
70,Green Bay,Horz,30,22–8,103,92.9,0.7659,49.6,46.2,18.5,20.9,33.6,29.4,40,39,51.9,44.1,28.8,34,26.1,30.3,65.3,-0.9
71,Georgia St.,SB,32,23–9,109.1,98.5,0.7642,51.9,45,16.5,22.8,30.5,34.5,38.4,39.4,53.4,42.2,31.9,32.6,27.4,42,63.5,-2.6
72,Pittsburgh,ACC,32,18–14,113.1,102.2,0.7626,49,50.5,15.4,17.8,34.6,31.8,34.6,37.5,48.3,49.4,34,35.3,25.9,30.9,60.8,-1.6
73,Arizona St.,P12,32,17–15,107.5,97.3,0.7579,50.9,50.1,20.7,19.3,31.9,25.8,43.3,34.9,50,48.4,34.8,36.3,36.8,28.4,66.2,-3.8
74,Seton Hall,BE,31,16–15,108,97.8,0.7574,48.2,47.7,18.7,18,34.7,33.2,38.1,38,46,49,35,30,34.9,31.9,66.3,-2.4
75,Murray St.,OVC,30,25–5,113.2,102.8,0.7529,54.4,47.2,16.9,18.8,35.8,32.4,40.2,36.5,52.9,45.1,38.1,34,34.2,35.2,66.8,0.27
76,Memphis,Amer,32,18–14,104.3,94.7,0.7522,48.4,44.4,20.2,19.2,37,31.6,31.6,38.7,48.1,43.8,32.8,30.4,27.7,30.9,66.7,-5.2
77,Alabama,SEC,31,17–14,108.2,98.4,0.7477,50.4,47.8,19.1,19.1,30,31.5,44.1,40,51.9,47.2,32.1,32.4,40.8,37.3,62.7,-1.8
78,Georgia Tech,ACC,31,12–19,102.3,93.4,0.7398,44.4,49.2,19.6,18,38.7,25.8,31.1,33.8,46.1,49.9,26.7,31.9,27.3,32.8,64.2,-6.2
79,Tulsa,Amer,31,22–9,101.1,92.3,0.7394,47.4,45.1,17.7,19.6,30.1,27.7,42.4,30.4,46.3,43,33,32.3,32,37.6,64.3,-0.23
80,Penn St.,B10,34,18–16,103.8,94.8,0.7392,48,45.3,18.2,17.8,29.7,31,34.7,41.5,46.8,43.6,33.4,32.6,35.9,33.3,65.9,-3.6
81,Central Michigan,MAC,28,20–8,113.9,104.7,0.7244,54.8,51.1,15.2,19.8,29,31,37.5,36.3,53.8,51.5,37.2,33.6,48.9,36.3,64.3,-2.3
82,Boston College,ACC,32,13–19,107.5,99.2,0.7165,50.8,49.4,18.8,18.8,26,30.9,35,40.8,52.1,49,32.4,33.5,38.3,31.5,63.9,-6
83,Marquette,BE,32,13–19,104,95.9,0.7162,49.8,49.2,19.3,21,29,36.4,35.8,30.3,48.8,46.4,34.4,36,35.4,36.4,64.3,-4.9
84,Connecticut,Amer,34,20–14,104.9,96.9,0.7147,50,44.8,18.6,17.7,30.5,30.6,33.1,32.9,48.3,42.4,35.4,33,35.1,33.8,62.5,-3.2
85,Kansas St.,B12,32,15–17,104.7,96.7,0.7126,47.8,49.7,20.9,20.2,34,31.4,46,41,46.9,49.5,33.5,33.5,26.4,31.8,62.7,-2.8
86,UTEP,CUSA,32,22–10,105,97.1,0.712,52.4,46.6,19,18.8,29.2,29.8,43.6,31.8,51.6,44.9,36.2,33.5,29.8,32.2,65,-3.5
87,Oregon St.,P12,30,16–14,98.6,91.1,0.7117,46.6,44.7,19.1,23.7,28.5,32.8,36.8,44.3,46,44.4,32,30,31.8,40.9,60.9,-4
88,Creighton,BE,33,14–19,108.5,100.5,0.7087,49.4,50.5,18.4,17.1,31.3,28.1,36.3,33.4,47.6,46.9,34.6,38,42.7,35.7,63.1,-5.9
89,UC Irvine,BW,31,19–12,105,97.3,0.7073,50.7,44.7,18,17.3,29.8,30.7,31,36.1,47.7,42.3,38.3,33.6,30.5,29.1,64.1,-4.3
90,Toledo,MAC,33,20–13,111.3,103.1,0.7067,52.3,49.7,18.1,16.2,33.3,29.4,41.2,31,51.2,51,36.6,31.7,29,38.2,67.2,-4.7
91,Louisiana Tech,CUSA,32,24–8,105.4,97.7,0.7052,50.2,46.6,15.7,23.2,29.1,35.6,34.4,31.3,51.3,45.1,32,33.5,35.7,29,67.6,-1.4
92,Colorado,P12,32,15–17,105.4,97.7,0.7041,48.4,48.4,19.9,17,33.5,28.6,41.4,33.8,47.4,46.1,34,34.9,28.7,36.4,65,-5.6
93,Sam Houston St.,Slnd,29,21–8,100.9,93.6,0.7023,47.5,44.8,20,20.7,35.9,27.7,46.3,41,47.5,43.6,31.7,31.8,40.8,28.2,64.9,-3.2
94,Harvard,Ivy,27,20–7,100.9,93.9,0.6958,47.3,46.1,18.7,19.9,32.3,27.8,39,33.1,45.8,44.1,34.1,33.4,26.5,32.3,61.8,-1.1
95,Wake Forest,ACC,32,13–19,104.6,97.6,0.689,47.8,50.9,19.3,17.1,31.8,26.4,41.5,35.2,46.5,51.1,33.6,33.8,33.9,35.2,68.7,-5.8
96,Yale,Ivy,30,20–10,104.2,97.3,0.6864,49.9,47.6,20.4,19,34.2,27.8,40.9,33.1,47.3,48.1,36.5,31,35.3,32.3,62.6,-2.7
97,UNLV,MWC,32,17–15,105.7,98.9,0.6839,50.2,45.3,17.3,16.2,26.7,32.4,32.7,29.9,48,42,36.1,35.1,35.3,30.5,65.7,-5.3
98,UC Santa Barbara,BW,30,17–13,107.4,100.4,0.6834,49.4,47.2,17.1,18.2,30.7,30.1,32.3,39.7,46.5,44.9,36.8,34.6,33.2,33.1,62.6,-5
99,Bowling Green,MAC,30,20–10,103.6,97.1,0.6773,49.8,46.7,18.6,20.1,31.3,29.5,32.7,33.5,49,45.6,34.1,32.4,36.6,37.4,63.8,-3.9
100,Akron,MAC,34,20–14,103.7,97.3,0.6754,49.4,45.5,18.8,18.8,33.3,31.5,31.3,41,46.7,43.8,34.9,33,47.8,30.7,64.1,-6.7
101,Florida St.,ACC,33,17–16,103.7,97.3,0.6751,50.1,47.3,21.9,18,31.8,31.9,46.9,37.9,51.4,46.5,31.3,32.5,28.2,32.5,66.6,-3.4
102,La Salle,A10,33,17–16,99.3,93.3,0.6712,46.7,45.8,19.9,20.1,29.6,30.8,36.4,34.4,46.1,45.1,32.1,31.6,29.4,29.5,64.9,-6.1
103,New Mexico St.,WAC,31,21–10,104.4,98.1,0.6712,51,45.9,21.9,20.5,39.5,30.7,44.8,32.5,49.7,46.4,36.3,29.5,25.3,23.5,64.2,-4.3
104,Nebraska,B10,31,13–18,98.3,92.6,0.6651,46.2,46.8,19.4,20.6,26.7,30.3,36.5,38.5,48,44.7,28.4,33.4,35.1,38.2,63.7,-5.4
105,San Diego,WCC,30,14–16,101.7,95.9,0.6633,48,47.9,18.4,21.3,30,31.6,38.4,42,46,46.9,34.5,33.7,34.7,27.4,63.6,-6.3
106,Tennessee,SEC,32,16–16,107.3,101.2,0.663,48.2,51.9,19.7,22.6,37,33.3,32.3,43.5,47.4,49.1,33.1,37.1,34.3,43.1,60.8,-3.4
107,Iona,MAAC,34,26–8,112.2,105.9,0.6614,55.3,48.2,17.3,16.9,28.4,33.2,37.1,28.1,51.9,46,40,35.2,42.7,32.2,70.2,-1.8
108,Washington,P12,31,16–15,106.5,100.6,0.6575,49.3,47.1,17.5,16.8,31.4,33.2,33.9,31.7,48.9,46,33.4,33,33.1,29.5,66.1,-4.6
109,Northeastern,CAA,34,23–11,106.6,100.9,0.6537,54.6,49.6,21.4,15.6,29.6,25.6,42.2,24.7,52.9,48.7,38.8,34.4,30.8,29.1,63.7,-4.2
110,Hawaii,BW,33,20–13,103.6,98.1,0.6524,49.3,47.6,18.7,23.4,32.2,34.4,36.7,42,49.3,45.2,32.8,34.8,34.4,34.4,69.7,-6
111,Wofford,SC,32,26–6,102.5,97.2,0.6479,51.6,46.9,17.3,20.1,29.3,27.7,38,36.5,49.5,47.3,37.1,30.8,32.9,31.8,61.5,0.47
112,Pepperdine,WCC,30,17–13,99.9,94.8,0.6476,47.4,45.3,19.5,18.7,29.3,32.9,37.2,34.1,47.2,47.6,31.8,26.6,28,29.9,64,-3.7
113,William & Mary,CAA,30,18–12,111.3,105.7,0.6445,56.9,50.4,17.7,17.6,23.5,29.6,36,32.2,55.6,48.9,39.1,35.1,42.6,38.1,64.5,-5.2
114,Portland,WCC,30,15–15,108.2,102.8,0.643,50.1,49.5,18.2,17.2,34.7,30.8,36,35.8,46.7,48.9,38.3,33.7,31.3,32.5,64.6,-6.1
115,Wyoming,MWC,32,23–9,102.7,97.6,0.642,52.1,46.7,18.7,18.1,22.1,26.9,41,26.7,54.6,44,32.3,34.4,39.7,35.2,59.1,-1.3
116,Hofstra,CAA,33,20–13,108.7,103.4,0.6407,52.5,49.2,16.1,19.8,32.7,28.3,39.9,37.8,50.7,48.3,36.7,34,41.3,33.9,69.3,-8
117,South Dakota St.,Sum,31,21–10,104.9,100,0.6336,52.1,46.6,17.3,18.3,28.8,27.8,41.2,39.9,49.3,44.5,37.7,34.3,38.9,31.1,66.1,-4.4
118,UC Davis,BW,29,23–6,109.9,105.1,0.6268,57.8,47.9,21.2,17.9,28.6,33.5,40.1,33.7,52.2,46,44.4,34.2,39,35.1,63.2,-0.7
119,California,P12,33,18–15,101.4,97,0.6258,48.9,46.8,16.6,14.3,26,25.1,30.3,38.8,47,45.6,35.9,33.4,27.6,25.4,66.1,-3.4
120,North Carolina Central,MEAC,29,22–7,100.9,96.6,0.6218,52.9,41.6,19.9,20.2,30.9,30.6,37.5,40.7,53,41.1,35.2,28.4,36.6,34.4,60,-2.2
121,Massachusetts,A10,32,17–15,104.4,100.2,0.6164,47.3,48.7,20.5,17.5,34,31.3,42.4,35.2,48.4,47.1,29.6,35,27.3,29.4,67.8,-4.8
122,San Francisco,WCC,31,13–18,104.6,100.5,0.6113,50.7,49.2,17.9,18.9,30.5,30.8,41,38.7,50.7,46.9,33.7,35.5,34.6,36.7,66.1,-9
123,Northwestern,B10,32,15–17,104.7,100.7,0.6109,50.4,48.4,18.1,15.5,27.6,30.9,28.6,32.8,48.3,43.8,35.9,37.7,38,36.1,60.6,-4.2
124,Utah St.,MWC,30,17–13,104.8,100.9,0.607,52.4,45.8,16.3,17,21.7,34,36.4,29.1,48.5,46.3,39.4,29.9,37.2,35.9,64.1,-5.9
125,Kent St.,MAC,31,20–11,103.9,100.2,0.605,49.8,46.1,17.9,18.2,33.3,31.8,38.2,39.2,46.8,45.3,36.6,32,37.1,30,62,-4.4
126,New Mexico,MWC,31,15–16,99.7,96.1,0.6041,47.9,46.7,20.2,18.6,33.3,26.1,38.4,32.8,48.6,46.4,30.8,31.4,30.2,41.8,62.8,-8
127,Cleveland St.,Horz,30,16–14,104.5,100.8,0.6003,50.9,48.6,18.9,21,32.3,31,31.4,44.6,48.3,45.6,37.1,36,35.4,35.4,61,-6.6
128,St. Bonaventure,A10,31,18–13,102.6,99,0.6002,47.1,48.4,18.9,19.7,35,29,37.9,33.9,47.1,45.3,31.4,36.2,29.2,34.4,65,-5.2
129,Long Beach St.,BW,31,14–17,102.3,98.8,0.5994,47.6,49.2,20.2,21,31.5,34,34.4,36.9,46.3,49,33.2,33,36.9,37.6,65.7,-5.5
130,Evansville,MVC,30,18–12,103.3,100,0.5913,51.1,49.4,19.8,19.9,26.1,28.6,46.1,31.8,51,48.2,34.3,34.5,23.7,33.6,65.7,-4.5
131,DePaul,BE,32,12–20,107.5,104.2,0.5888,50.7,50.8,19.8,18.8,27.4,35.5,36.5,48.7,49.2,52.7,35.2,31.2,40.5,31,67.7,-7.4
132,Eastern Washington,BSky,31,23–8,110.8,107.5,0.5868,55.4,52,15.9,17.7,29.3,30.6,35.6,35.1,52.3,49,39.6,38.4,43.2,35,68.6,-2.3
133,Louisiana,SB,30,17–13,103.2,100.2,0.5846,49.7,47.6,20.4,18.3,34.9,27.4,38.6,37.4,48.8,47.5,34.4,31.9,31.6,28.9,70.4,-7.9
134,Auburn,SEC,34,14–20,104.3,101.4,0.5799,46.9,52.5,18.9,21.3,27.6,34.1,48.8,41.9,43.4,53.8,35,33.3,38.8,32.7,68,-7
135,Eastern Michigan,MAC,30,17–13,99.3,96.6,0.5796,47,46.1,17.8,21.4,30.2,33.3,42.2,42.6,46.8,43.8,31.5,33.2,38,38.9,66.2,-6.1
136,Vermont,AE,30,17–13,99.9,97.3,0.5753,51.6,43.2,20.1,20.8,26.8,29,41.4,41.2,50.7,41.1,35.8,32.3,30.1,28.6,64.1,-8.7
137,Albany,AE,32,24–8,104.7,102.1,0.5718,50.1,49.6,19,20.3,32.5,25.5,39.9,30.4,48.1,45.9,36,36.5,34.1,41.6,61.5,-3
138,Eastern Kentucky,OVC,28,17–11,103.1,100.6,0.5705,53.2,52.8,18.3,27.2,22.4,34.6,34.6,36.3,55.1,49.2,34,38.6,47,41.2,63.9,-5.3
139,Loyola Chicago,MVC,30,17–13,103.2,100.9,0.5636,53,49.5,21,20.1,28.7,32.4,32.1,31,49.9,51.2,39.4,31.1,32.8,36.7,60.9,-4.5
140,Western Michigan,MAC,31,18–13,107.3,105.2,0.557,51.8,51.4,18,18.9,30.2,30.8,42.8,37.4,50.3,50.8,36.4,34.8,35.5,40.6,65.1,-5.7
141,Stony Brook,AE,32,21–11,100.1,98.1,0.557,46.1,45.8,18.8,17.6,37,25.1,32.5,32.6,45.3,42.8,31.9,34.2,28.7,35.3,64.3,-4.5
142,Cal Poly,BW,27,11–16,101.4,99.6,0.5507,44.1,49.3,14.8,17.3,31.9,28.2,31.5,31.3,42.5,47.3,31.6,35.6,33.2,32.2,59.3,-8.8
143,Texas Tech,B12,32,13–19,99.7,98.2,0.5427,45.7,49.2,21.8,20.1,34.6,32.6,46.1,36.5,44.5,48.2,32.3,33.9,32.5,38.4,62.4,-6.4
144,UAB,CUSA,33,18–15,101.8,100.4,0.5408,47.8,47.2,20.4,19.8,34,33.1,37.2,34.1,46.9,47,33.2,31.8,29.9,32.2,65.4,-7.2
145,Coastal Carolina,BSth,29,20–9,104.2,102.8,0.5388,49.9,47.1,17.8,17,35.2,27.6,39.6,35.6,48.2,45.1,35.4,33.5,34.2,39.4,63.9,-4.8
146,Columbia,Ivy,27,12–15,105.8,104.5,0.5373,51.6,47.9,19.4,16.2,32,29.2,28.2,38.2,49.7,47.2,35.9,33.1,45.9,30.1,60.5,-9.5
147,UNC Wilmington,CAA,30,17–13,100.3,99,0.5361,47.6,47.8,18.3,20.6,31.3,32,37.6,47.3,46.5,47.1,34,32.9,25.2,30.3,67.8,-6.5
148,Mississippi St.,SEC,31,12–19,98.9,97.8,0.5313,47.5,48,23.3,18.9,32.3,31.1,46.4,36.5,47.9,47,31.1,33.2,28.3,37.3,64.2,-9.1
149,Georgia Southern,SB,28,19–9,98.7,97.7,0.5296,47.3,46.2,18.3,22,32.6,32.2,36.2,32.7,47.5,45.9,31.4,31.2,41.5,37.2,63.8,-4.3
150,Morehead St.,OVC,32,15–17,101.7,100.8,0.5264,49.3,49.1,20.1,21.2,34.7,28.2,34.7,55.2,48.4,48.4,34,33.7,33.7,32.4,65.7,-10.3
