Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
16,Maryland,ACC,30,22–8,115.8,94.3,0.9137,51.9,44.3,16.7,21.5,35.3,37.1,33.9,29,49.9,41.7,38.8,33.2,24.5,31.8,70.4,3.3
17,Missouri,B12,32,22–10,110.5,90.2,0.9121,50.3,45.6,18.1,27.3,34.8,37.9,33.5,38.7,47.7,45.3,37.1,30.8,33.4,30.6,70.9,1.6
18,Clemson,ACC,31,21–10,109.5,89.4,0.9115,51,46.1,21.2,25,36.2,33.6,35.3,34.9,51.2,46.8,33.6,29.4,33.4,28.4,69.5,1.5
19,Temple,A10,34,29–5,106.2,86.7,0.9108,48.9,42.4,16.8,18.1,32.5,27.6,27.7,26.6,48,42.5,33.8,28.1,31.1,32.2,61.6,5.4
20,Minnesota,B10,34,21–13,112.8,93,0.902,53.7,46.7,19.1,21.6,33.4,32,34.3,32.9,50.5,44,40.4,34,31.3,38,67.4,-0.35
21,Marquette,BE,33,22–11,113.9,94,0.9016,52.5,49.3,15.8,22.1,31.4,33.1,35.1,29.5,47.9,50,40.6,31.7,35.1,29,64.2,1.7
22,Utah St.,WAC,33,26–7,115.2,95,0.901,55.5,45.7,16.3,17.6,33.8,27,30.4,29.8,52.2,44.6,42.2,32.1,29.7,32.8,61.8,-0.2
23,Texas A&M,B12,31,22–9,111.1,91.7,0.901,49.8,46.9,18.4,20.9,33.9,30.5,49.9,37.4,49.4,45,33.6,33.9,34.5,33.6,66.1,4.3
24,Michigan St.,B10,32,24–8,111.6,92.1,0.9009,51.5,46.5,21,19.4,40.5,28.4,36.2,29.9,52.1,45.3,33.3,32.5,25.2,37.2,67.5,3.5
25,Xavier,A10,32,24–8,114.3,94.7,0.8976,52.5,45.7,18.3,18.2,35,29.4,42.4,33.2,51,46.4,37.2,29.4,31.7,31.1,70.3,2.9
26,Florida St.,ACC,31,22–9,103.8,85.9,0.8975,50.9,43.2,24.7,23.7,38.6,32.6,38.8,33.9,51.1,39.9,33.6,32.8,32,35.6,67.3,2.8
27,Butler,Horz,32,28–4,109.2,90.6,0.895,52,46.3,19.2,21.1,31.2,27.1,47.7,35.8,52.5,46.3,34.2,30.9,39.4,31.7,65.1,4.6
28,Georgia Tech,ACC,33,21–12,109,90.6,0.8935,50.6,43.7,23.1,21.3,38.3,34.3,37.4,34.7,48.9,42,36.7,31.2,28.3,35.1,69.8,1.4
29,Oklahoma St.,B12,32,22–10,112.3,93.4,0.8929,52.3,48.2,18.4,19.3,29.5,27.6,36.7,36.7,52,44.8,35.2,36.4,41.9,34.5,67.9,1.8
30,UTEP,CUSA,32,26–6,107,89.5,0.8868,53,44.2,18.6,22.5,29.2,30.3,40.3,42.9,53.4,43.3,34.7,30.7,31.2,34,69.3,2.3
31,Arizona St.,P10,32,22–10,110.6,92.5,0.8861,53.3,45.5,18.8,20.9,28.8,31,37.9,35,51.7,44.4,36.8,31.9,44.5,33.9,62.3,0.09
32,Northern Iowa,MVC,32,28–4,107,89.5,0.886,49.7,46.2,17.7,20.6,30.7,25.9,36.4,28.5,47.7,44.3,35.3,33.2,37.4,35.4,60.3,3.9
33,Washington,P10,33,24–9,111.3,93.3,0.884,49.4,46.2,17.5,22,37.4,31.6,42,46.4,49.6,46,32.5,31.2,25.8,27.1,73.3,1.2
34,Pittsburgh,BE,32,24–8,110,92.3,0.8834,49.6,44.5,19.5,16.9,37.3,31.6,42.6,32.8,48.8,43.6,34.3,31.3,29.3,28.8,62,3.7
35,Old Dominion,CAA,34,26–8,106.6,89.5,0.8827,48.9,45.3,20.2,22.5,42.8,29.6,30.2,30.5,49.4,45.4,31.6,30,25.4,34.6,63.8,0.8
36,Tennessee,SEC,33,25–8,106.7,89.5,0.8822,50.2,44.9,18.7,23.7,32.5,31.8,36,40.9,51.7,45.5,31.3,29.3,31.7,38,69.6,3.9
37,Mississippi St.,SEC,34,23–11,108.8,91.3,0.882,51.5,43.8,18.7,16.5,30.5,30,34.3,25.1,49.5,41.6,36,32.3,44,31.8,67.8,0.14
38,Vanderbilt,SEC,31,23–8,113.3,95.2,0.8812,52.7,47,19.4,19.3,32.7,35,48,34.7,51.6,45.4,37,33.6,30,31.4,69.8,3.3
39,Notre Dame,BE,34,23–11,119.6,100.6,0.8795,54.1,49.4,15.9,16,34.5,30.5,39.1,27.9,51.5,47.7,39.4,35.1,34.2,33.4,64.9,0.45
40,UNLV,MWC,32,24–8,109.2,91.9,0.8794,52.2,45.5,17.3,22.6,28.6,30.4,31.2,47.1,53.6,43.3,33.1,33.3,35.4,34.3,67.8,1
41,New Mexico,MWC,33,29–4,114.4,96.5,0.8758,51,49.4,16.4,20.3,35.8,26.8,45.6,35.6,47.9,49.1,37.5,33.1,36.9,40.3,68.7,5
42,Saint Mary's,WCC,30,25–5,115.2,97.3,0.8752,55.7,45.8,17,16.3,33.9,30.9,32.1,31.4,52.3,46.7,41.1,28.3,35.6,22.5,68.2,2
43,Gonzaga,WCC,31,25–6,111.2,93.9,0.8747,54.4,46.4,18.6,18.3,32.4,28.6,49.3,33.9,54.2,44.6,36.5,33.4,27.8,32.2,69.5,2.6
44,Louisville,BE,32,20–12,114.5,97.2,0.8684,51.5,48.2,19.9,22.3,39.7,37.2,36.4,40.9,51.9,46.6,33.9,34.3,39.9,32.3,67.4,-0.11
45,Virginia Tech,ACC,31,23–8,106.7,91.2,0.8588,46.4,44.5,17.8,22.7,35.1,34,43.2,35.8,46.5,44,30.8,30.2,25.7,31.5,68.4,2.3
46,Wake Forest,ACC,29,19–10,106.3,91.2,0.854,47.4,43,21.1,19.6,38.5,33.9,41,38.6,47.6,42.9,31.3,28.9,23.2,32.3,70.4,1
47,Mississippi,SEC,31,21–10,112.3,96.4,0.8531,52.2,46.3,17.5,20.2,34.8,33.5,32.6,38.9,50.8,44.3,36.5,33.7,36.4,32.3,69.9,0.42
48,Memphis,CUSA,32,23–9,112.8,97,0.8511,53.3,46.1,17.1,23.1,32.4,36.3,44.8,41.1,50.7,45.4,38.2,31.8,39.3,27.3,66.7,-0.8
49,San Diego St.,MWC,31,23–8,109.9,94.6,0.8489,52,46.9,21,20.7,40.2,31.8,41,31.5,53.6,43.4,32.3,35.8,30.7,34.3,64.4,1.4
50,Dayton,A10,32,20–12,104.8,90.4,0.8463,50.3,45.3,21.6,21.1,34.9,27.6,38.1,43.4,49.9,44,34,31.7,35.5,35,66.3,-2
51,Richmond,A10,34,26–8,106.5,91.9,0.8459,51,43.8,16.9,22.8,26.7,35.2,32.6,35.8,50,43.5,35.1,29.7,36.1,31.1,63.9,2.7
52,Florida,SEC,33,21–12,111.7,96.4,0.8456,49.4,48.1,18.3,20.6,36.7,33,33.8,26.9,50.5,48.1,31.3,32.1,32,32.9,65.7,-0.02
53,Illinois,B10,33,19–14,107.7,93.3,0.8397,50.1,46.1,18.3,17.7,31.7,30.6,27.9,31.6,49.5,45.1,34.4,31.8,30.1,39.6,67.9,-0.8
54,Connecticut,BE,32,17–15,106.5,92.3,0.8384,48.4,44.2,21.9,18.4,38.4,35.3,45,26.4,48.7,42.4,31.5,32.1,21.4,30.6,69.1,-2.4
55,VCU,CAA,31,22–9,111.7,97.2,0.8321,51.6,46.7,18.1,21.2,36.8,33.6,35.9,32.3,50.3,47.1,36.2,30.2,32.4,25.7,69.1,-2.5
56,Seton Hall,BE,31,19–12,112.6,98,0.8315,49.9,47.2,14.8,19.3,35.9,37.2,34,35.1,49.5,46.6,33.9,32.3,29.6,30.2,71.3,-0.46
57,Wichita St.,MVC,33,24–9,108.3,94.5,0.8273,51,47.5,20.5,21.2,34,26.5,38.3,43,49.3,46,36.2,34,34.4,30.6,65.8,-0.32
58,St. John's,BE,32,17–15,105.5,92.4,0.8222,47.3,47.7,18.8,20.5,35.3,31,31.9,34.8,46.4,45.6,33,35.2,29.1,28.8,65.9,-2.3
59,USC,P10,30,16–14,97.2,85.2,0.8196,46.1,43.2,22.8,19.9,34.2,29.7,35.5,37.9,46.6,41,29.7,32.3,23.2,29.9,63,-3.7
60,Alabama,SEC,32,17–15,107.6,94.4,0.8178,49,47.7,19.5,21.2,35,34.2,34.3,36.5,47.6,47.7,35,31.8,27.9,32.9,65.3,-4
61,Miami FL,ACC,32,19–13,111.2,97.7,0.8155,52.7,46.6,21,20,34.6,32.2,37,36.2,51.9,45.2,35.9,32.9,36.7,34.6,66.2,-2
62,Cincinnati,BE,33,18–15,105.6,93.1,0.8084,47.9,46.8,19.5,17.5,38.8,29.4,32.3,35.8,49.8,44.7,29.1,33.9,32.1,34,66.3,-1.6
63,Siena,MAAC,33,27–6,108.2,95.7,0.804,49.8,47.9,17.4,21.7,35.6,29.9,39.2,21,50.3,47.2,32.3,32.9,24.6,31.4,70.6,1.1
64,Cornell,Ivy,29,25–4,114,100.9,0.8027,56.4,47.6,18.5,20.9,32,29.7,28.9,38.9,50.3,45.2,43.7,35.3,39.9,31.1,65.9,2
65,Rhode Island,A10,32,23–9,112.4,99.7,0.7985,50.1,51.9,16.1,22.6,36.2,35.1,32,30.2,50.1,51.3,33.3,35.7,31.4,26.1,68.4,0.36
66,N.C. State,ACC,34,19–15,106.2,94.4,0.7951,48.6,46.2,19.8,20.2,33.4,35.2,37.1,35.3,48,46,33.5,31.1,29.8,26.8,65.4,-2.5
67,Boston College,ACC,31,15–16,110.5,98.3,0.7927,49.1,47.9,19.3,17.8,38.5,31.7,30.5,31,49.2,48.9,32.6,30.2,27.3,28.3,65.7,-4.5
68,UAB,CUSA,31,23–8,103.7,92.4,0.7916,47.4,45.3,20.3,21.2,35.7,28.3,45.4,38,47.6,44.6,31.4,31.4,31.9,28.4,65.7,-0.02
69,Wright St.,Horz,32,20–12,107.3,95.6,0.7908,51.4,49.4,18.5,24.8,31.6,30.1,34.1,44.2,49.2,47.5,36.6,35.5,38.8,32.9,63.3,-3.9
70,Murray St.,OVC,32,28–4,106.2,94.6,0.7895,55.5,43.9,21.4,24.4,39.1,33.3,42.9,34,55.4,40.9,37.2,34,31.3,29.4,67.4,0.23
71,South Florida,BE,32,20–12,106.5,94.9,0.7893,48,47.5,19.3,18,35,34.2,44.6,33.3,49.9,47.3,28.4,32,26.8,29.5,65.3,-1
72,Iowa St.,B12,32,15–17,106.6,95.1,0.7869,49.9,47.3,19.7,17.9,33,31.6,36.9,27.1,47.3,45.9,37.3,33.4,30,31.7,69.1,-4.1
73,Marshall,CUSA,29,20–9,109.2,97.5,0.7856,51.3,44.8,18.5,18,34.8,32.8,44.7,37.5,50.2,43.8,36,31.6,29.6,27.4,69.8,-1.8
74,North Carolina,ACC,32,16–16,106.2,94.9,0.7849,48.2,47.1,21,18.9,39.6,33.2,38.9,23.9,47.5,45,33.6,34.2,22.9,32.9,72,-2.7
75,Michigan,B10,31,14–17,105.6,95.1,0.7686,47.5,50.1,16.3,22.8,29.2,34.7,28.7,25.9,49.8,50.5,29.7,32.8,43.3,32,63.1,-4.7
76,Tulsa,CUSA,33,22–11,106.7,96.2,0.767,50.2,44,19.8,15.4,33.7,28.2,47.1,36.2,49.3,43,35.1,31.3,26.5,26.4,67,-1.4
77,Missouri St.,MVC,32,20–12,110.2,99.5,0.7639,50.6,49.4,17.5,19.8,33.5,27.8,35.9,38.5,48.3,46.6,36.8,37,33.8,32,65.9,-4.3
78,Texas Tech,B12,32,17–15,107.3,97,0.7621,48.6,48.5,18.5,20.5,31.1,34.9,43.2,42.8,46.2,47.7,37.3,33.6,24.9,31.2,72.4,-1.9
79,Nevada,WAC,31,19–12,112.6,101.9,0.7597,53.7,48.9,16.3,16,31.6,32,34,31.8,53,47.3,36.9,35.5,30.2,26.9,69.6,-3.8
80,Northwestern,B10,33,20–13,112.5,102.1,0.7531,52.2,48.1,17.3,20.5,30.6,34.3,35.8,40.6,50.7,48.7,35.9,31.4,48.8,38.3,63.8,-1.9
81,Northeastern,CAA,32,20–12,104.6,94.9,0.753,50.2,46.2,19.1,22.5,30.9,36.5,35.2,28.7,49.6,43.8,34.5,34.6,30.1,29.3,61.8,-4.2
82,Colorado,B12,29,13–16,112.6,102.2,0.7529,53.4,51.7,19.2,21.6,23.6,37.9,44.5,46.8,51.5,51.9,38.2,34.2,32.8,29.7,68.4,-4.5
83,Virginia,ACC,31,15–16,106,96.3,0.7512,47.8,49,16.8,18.6,30.1,28.8,30,30.5,45.8,47.3,34.9,35.2,29.5,30.5,63,-4.3
84,Georgia,SEC,31,14–17,109.3,99.7,0.7429,50.1,48.4,22.8,17.9,38.2,32.7,38.5,32.3,48.6,47.6,36.6,33.5,24.6,31.9,65.2,-5.1
85,Providence,BE,31,12–19,115.1,105.1,0.7401,49.3,52,17.1,18.2,41.5,37.3,33.9,38.2,49.2,52.2,33,34.3,35.8,28.5,74.4,-6.9
86,South Carolina,SEC,31,15–16,105.1,96,0.7399,47.3,49.3,17.4,23.2,33.1,37.9,29.1,39.2,47,48.4,32,34.6,34.4,26.2,70.1,-4
87,Wofford,SC,33,25–8,103.7,94.7,0.7397,49.2,46.8,18.2,21.6,33.5,29.3,44.6,35.8,48,47,34.7,30.9,31.2,31,64.6,-1.7
88,Houston,CUSA,33,18–15,111.2,101.7,0.7352,48.1,51.3,12.5,23.4,30.8,38.3,33.3,39.7,45.2,51.5,35.6,33.7,35.5,29.7,72.8,-6.2
89,Arizona,P10,31,16–15,106.9,98,0.7304,50.1,48.7,20.1,18.4,29.6,31.5,44.3,38.3,48.4,49.5,35.8,31.4,32.2,31.9,69,-3.6
90,Portland,WCC,29,19–10,108.2,99.3,0.7292,53.5,50.5,20.3,21.3,34.2,31.6,37.6,36.2,49.2,49.2,40.8,35.1,35.8,37,64.5,-2.5
91,Nebraska,B12,33,15–18,105.3,96.9,0.7238,50.2,50,19.3,21.5,29.5,29.6,37.5,41.6,46,46.5,39.7,37.3,31.3,37.2,64.3,-5
92,Oklahoma,B12,31,13–18,110,101.7,0.7119,50.1,52.1,18,17.5,29.5,30.5,34,29.8,48.4,49.1,35,38.9,40.5,33.3,66.7,-5.2
93,Illinois St.,MVC,32,22–10,106.4,98.4,0.7103,50.5,48.6,19.8,20.5,35.1,27.9,41,31.6,51,46.9,33,34.2,33,37.5,65.9,-2.5
94,Kent St.,MAC,31,22–9,104.2,96.4,0.7098,48.3,48.3,18,23.1,32.7,30.4,39.2,38.6,48.4,48.3,32.1,32.2,30.8,35.1,68.5,-2
95,Auburn,SEC,31,14–17,108.7,100.7,0.7063,51.1,51.8,19.3,21.2,32.5,32.2,36.7,38.3,52.6,51.1,32.8,35.5,42.7,34.3,70.7,-7
96,Saint Louis,A10,30,19–11,98.1,91.3,0.6947,50,43.4,20.5,21.4,27.1,33.8,36.3,33.9,49.8,44,33.5,27.6,36.8,23.1,63.3,-2.9
97,Sam Houston St.,Slnd,28,21–7,110.2,102.7,0.6927,54.3,50.3,18.9,21.1,34.4,30.4,39.5,41.7,52.1,50.2,38.5,33.6,39.8,33.3,70,-2.3
98,Stanford,P10,32,14–18,105.6,98.4,0.6923,49.2,50.1,17.9,19.5,29.7,30.3,37.2,36.8,47.3,50.2,35.4,33.3,33.1,31.1,67.9,-6.9
99,Charlotte,A10,31,19–12,107.3,100.1,0.6893,47.4,47.1,19.1,17.7,35.5,32.9,42.5,32,47.8,47.7,31.1,30.7,35.7,36.5,68.4,-2.3
100,Southern Miss,CUSA,29,16–13,102.2,95.5,0.6856,45,46.5,19.3,20,36.5,27.7,40.9,42,43.6,46.7,32.7,30.8,26.7,38.7,62.3,-5.2
101,Penn St.,B10,31,11–20,106.5,99.5,0.6852,49.9,50.5,18.5,16.1,30.1,25.5,33.2,29.1,49,48.1,34.3,36.3,37.2,38.3,63.7,-8.3
102,Washington St.,P10,30,15–15,108.1,101.1,0.6841,49.9,51.2,20.7,20.3,35.5,32.8,45.5,34.3,49,50.2,34.7,35.3,30,34.8,67.6,-5.6
103,Pacific,BW,31,20–11,103.8,97.3,0.6765,50,46.6,18,19,32.6,29.3,34.3,37.8,49.2,43.4,34.2,35.4,35.6,32.7,61.1,-5.6
104,Creighton,MVC,31,16–15,106.9,100.4,0.6721,50.1,48,18.7,18,30.8,31.2,37.8,38.3,51,46.7,32.6,33.5,40.8,34.9,67.1,-6.2
105,Louisiana Tech,WAC,33,23–10,105.2,98.9,0.6711,50.2,49.8,18.8,19.8,35.6,31.1,38.1,28.6,49.8,47.8,34.2,36.1,29.5,32,68.9,-2.4
106,Akron,MAC,33,23–10,104.2,98.1,0.668,49.3,47,20.2,21.2,37.7,33.5,37.1,41.9,48.5,46.3,33.9,32.5,33.9,28.4,66.4,-3.8
107,Iona,MAAC,31,21–10,99.3,93.5,0.6678,48.8,45.1,20.3,24.3,29.7,32.9,37.3,47.3,45.1,43.3,36.7,32.6,37.1,31.7,66,-3.6
108,Harvard,Ivy,27,20–7,105.2,99,0.6675,53.8,46.6,22.5,22,31.2,30.4,45.2,42.6,54,45.3,35.7,33,34,30.6,68.6,-1.9
109,Bradley,MVC,31,16–15,105.4,99.3,0.6653,49.6,47.4,18.4,18.6,28.4,33.2,37.8,30.5,47.8,48.3,35.6,30.8,32,41,66.2,-5.4
110,UCLA,P10,32,14–18,105.5,99.5,0.662,52.6,50.9,21.8,20,30.4,32.4,36.6,32.7,54.7,49.1,32.5,36.3,34.4,33.3,65.3,-6.6
111,George Washington,A10,30,16–14,102,96.4,0.6558,47.8,48,20.6,21.7,36.9,30.6,39.6,42.7,47.1,45.4,33.2,34.8,26,39.2,68.5,-6.2
112,IU Indy,Sum,32,22–10,107.6,101.7,0.6552,55.7,49.9,21.1,21.4,32.6,33.2,42.2,29.7,55,47.6,38.3,36,27.8,35.7,66.1,-4.3
113,Arkansas,SEC,32,14–18,105,99.4,0.6528,50,49.3,19,20.3,30.7,34.5,42.1,35,49.1,46.1,34.7,37.2,31.1,32.8,71.3,-7.9
114,Morehead St.,OVC,31,21–10,102.9,97.5,0.6522,50.6,49.5,22.3,23.7,39.9,26.7,36.8,45.7,47.7,47.5,37.4,35.4,34.1,35.3,65.7,-4.7
115,Ohio,MAC,34,20–14,103.7,98.2,0.6507,48.9,46,18.1,21.4,31.1,33.9,40.8,36,46.3,46.2,35.8,30.4,35.2,33.4,70.1,-7.6
116,Oregon,P10,32,16–16,105.2,99.8,0.6458,47.9,51.5,18.7,21.3,35.4,32.1,33.4,39.8,46.7,50.4,33.9,35.6,29.2,37.4,67.5,-5.9
117,William & Mary,CAA,31,21–10,108.5,103,0.6454,50.3,47.4,17.4,16.9,30.2,33.6,37.9,31,48.6,46.2,34.8,32.9,47.9,37.5,61.3,-1.5
118,Hofstra,CAA,32,18–14,100.9,95.8,0.6447,45.3,44.2,19.7,19,37.3,31.9,31.2,48.9,43.7,44.3,33.1,29.2,26.6,29.3,70.2,-7.2
119,Southern Illinois,MVC,29,14–15,104.9,99.8,0.6404,51.7,49.7,20.1,20.7,30.1,28.8,37.4,45.6,50.9,49.2,35.5,33.8,34.8,32.3,67.6,-7.5
120,Fairfield,MAAC,32,22–10,104.7,99.9,0.6312,48.4,47.9,19.9,22.1,36.9,34.4,35,34,47.7,44.7,33.2,36.6,31,31.5,66.5,-3.8
121,Oregon St.,P10,31,14–17,98.2,93.8,0.6278,47.5,48.2,23.6,22.7,32.1,31.8,42.4,34.4,49,49.3,29.2,30.8,30.1,36.2,62.2,-7.2
122,Utah,MWC,31,14–17,101,96.6,0.6272,48.5,44.7,20.4,17,27.9,31.3,40.5,44.1,48.8,44.4,31.9,30.2,35.8,23.2,66.6,-7.7
123,Belmont,ASun,31,19–12,102.2,98,0.6198,52.1,45.7,23.4,20.5,34.9,34.1,43.3,37.2,52.4,45.9,34.4,30.3,41.7,29.1,70,-6.9
124,Milwaukee,Horz,32,18–14,104.6,100.3,0.6164,49.9,49.2,20.6,17,31.8,27,43,33.6,48.4,50,34.6,31.8,40.7,33.7,67.4,-6.2
125,Montana,BSky,29,20–9,103.8,99.8,0.6114,54.5,47.7,19.1,19.8,30,29.7,37.3,38.6,52,44.6,39.8,36.5,32.1,30.1,63.2,-4.5
126,Niagara,MAAC,33,18–15,104.2,100.1,0.6113,47.2,46.4,17.5,21,33.2,36.8,37.3,33.3,46.5,47,32.1,30,39.7,29.8,69.7,-8.7
127,Weber St.,BSky,28,18–10,107.2,103.1,0.6111,51.3,49.8,17.6,19.7,33.8,29.2,41,42.5,49.8,47.8,35.6,36.2,40.6,30.9,68.6,-4.3
128,St. Bonaventure,A10,30,14–16,104.8,100.8,0.6091,50.7,50.1,21.2,19.3,33.4,31.4,36.2,38.9,50.6,49.9,34.1,33.8,27.3,32.2,68,-7.4
129,Green Bay,Horz,31,19–12,106,102.1,0.6063,50,49.5,19.5,20.8,33,35.4,35.4,37.2,47,49.3,37.6,33.3,32.1,31.8,65,-5.3
130,Duquesne,A10,30,15–15,101.1,97.4,0.6042,47.6,47.8,20.2,22.8,33.1,37.5,38.2,35.4,51.9,45.7,26.3,34.5,34.7,35.1,70.7,-5.9
131,Detroit Mercy,Horz,33,19–14,99.6,96.1,0.6013,49.9,47.5,22.3,21.9,34.8,30.3,47.1,35.9,49.9,47.3,33.2,31.9,24.2,35.5,68.9,-6.9
132,Coastal Carolina,BSth,30,24–6,101.7,98.1,0.6009,51.6,43.8,18.8,20.3,36.9,32.3,36.4,29.2,51.4,44.5,34.8,28.3,25.3,33.4,64.4,-3.6
133,New Mexico St.,WAC,32,21–11,109,105.3,0.6,53.4,51.3,17.9,18.6,29.7,34.1,38,31.2,51.7,50.1,37.4,35.7,38.7,34.5,72,-2.2
134,Northern Colorado,BSky,29,22–7,102.7,99.1,0.5999,51.5,49.9,18.7,23.9,29.9,30,47.4,40.7,47.6,48.1,38.6,35.3,38.3,35.9,68.7,-3.5
135,Western Kentucky,SB,34,21–13,104.8,101.3,0.5958,51.3,49.8,19.4,20.7,34.2,30.8,35.4,29.9,51.5,49.9,33.9,33.1,34.9,31.6,65.7,-7.3
136,SMU,CUSA,29,12–17,105.8,102.3,0.594,51.6,50.2,21.7,18.4,33.2,29.5,42,31.7,50.8,47.4,35.4,36.3,33.6,39.8,62.1,-9.7
137,Western Carolina,SC,30,19–11,103.9,100.8,0.5883,50.9,51.3,20.3,24.1,34.3,32.6,35.8,52.6,49.2,51.7,35.7,33.7,37.9,38,69.5,-5.3
138,Oakland,Sum,32,24–8,106,102.9,0.586,49.4,50.1,19.6,18.3,37.2,31.2,40.6,31.5,50,49.7,32,33.9,30.9,26.3,69.9,-0.9
139,Princeton,Ivy,27,19–8,95.7,92.9,0.5842,50.2,44.2,22.5,23.8,29.9,28.6,32.9,36.8,48,42,35.7,33.5,38.4,26.7,59.8,-3.8
140,UC Santa Barbara,BW,28,19–9,99.3,96.6,0.5791,51.3,47.9,22.8,22.3,27.5,32.7,46.9,39.5,48.2,49.3,37.8,30.5,36.1,39.9,67.6,-4
141,Indiana St.,MVC,30,16–14,103.1,100.3,0.5777,48.9,47.4,19.4,17.3,27.2,33.6,35.8,36.4,46.8,45.4,34.9,34.1,38,33.5,65.5,-6.1
142,Drake,MVC,33,14–19,107.4,104.5,0.5763,51.9,52.9,15.9,19.5,21.2,32,34.1,31.7,47.9,51.8,38.1,36.5,44,38.1,64.3,-10.7
143,Charleston,SC,32,21–11,107.9,105.1,0.5747,53.3,48.7,16.2,19,25.3,39.4,21.4,31.9,52.2,48.3,36.6,33,42.1,27.1,69.6,-5.2
144,Western Michigan,MAC,32,17–15,104.3,101.9,0.5688,48,47.9,20.3,19.8,36.5,33.3,41.4,34.6,47.8,45.8,32.3,34.9,32.7,32.5,67.6,-8.6
145,Drexel,CAA,32,16–16,98.2,95.9,0.5682,44.9,45,18.5,19.8,34.2,33,36.1,46.2,44.1,43.8,31.2,32.4,27.2,25.1,65.3,-8.1
146,Long Beach St.,BW,31,15–16,100.2,97.8,0.5675,47.7,49.4,20.2,21.1,31.4,34.2,38.5,33,47.7,50,31.8,32,31.7,32.2,70.5,-7.2
147,Cleveland St.,Horz,31,14–17,104.3,102,0.5628,49,52.1,18.4,23.2,28.7,35.3,34.5,50.7,47.8,48.7,34.1,39.8,34.7,31.2,65.9,-8.3
148,Appalachian St.,SC,31,20–11,106.7,104.5,0.5601,54.2,48.8,22.4,15.5,35.2,27.2,41.9,32.5,51.5,46.4,39.5,35.1,34.4,38.3,66.7,-5.4
149,Colorado St.,MWC,30,15–15,99.6,97.5,0.5594,47.6,49.6,22.3,21.2,33.1,28.8,49.3,48.7,45.7,48,34.6,35,30.7,35.6,67.3,-6.6
150,TCU,MWC,30,11–19,105.4,103.2,0.5588,51.6,53,21,18.5,27.7,30.8,33.5,41.8,50.1,53.8,35.9,34.2,40.6,34.4,64.5,-9.5
