Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
31,Maryland,B10,33,21–12,111.5,95,0.8639,51.1,47.9,16.2,18.4,30.2,27.2,33.8,27.8,52,47.7,33,32.1,37.5,31.7,65.4,1
32,Indiana,B10,33,22–11,112.5,95.8,0.8637,53.8,47.3,16.9,16.3,28,27.9,30.1,30.6,53.2,45.7,37,33.2,26.3,38.2,68.9,3.4
33,Kentucky,SEC,32,21–11,114.7,97.8,0.8613,51.2,48.8,17.3,16.8,38.7,25.5,32.5,29.9,50.4,48.3,35.4,33.1,30.1,35.2,66.7,1.6
34,Oklahoma St.,B12,33,18–15,106.3,91,0.8562,49.3,45.9,20.7,19.1,31.9,28.3,32.9,31.5,51,44.7,31.1,31.8,39.4,38,68.3,0.14
35,Boise St.,MWC,32,23–9,108.2,92.9,0.8527,51.9,47.3,16.7,17.7,26.4,23.8,30.7,27.4,50.7,47.8,36,31,37.9,37.4,67.3,2.1
36,Northwestern,B10,32,21–11,106.6,91.7,0.8498,47.2,48.4,14.8,21.7,28.3,27.3,29.7,31.6,46.5,46.6,32.1,33.9,41.2,42.4,65.6,1.6
37,Iowa,B10,32,19–13,118.9,102.7,0.8435,51.9,53.3,14.1,18.5,32.2,27.6,32.6,23.4,52.1,52.6,34.3,36.6,37.4,32.2,70.4,0.35
38,Ohio St.,B10,35,16–19,115.5,99.8,0.8431,52,48.9,16.1,15.9,31.5,28.6,26.6,28.1,50.6,49.3,36.8,32.1,31.7,36.7,66.8,-3.1
39,North Carolina,ACC,33,20–13,111.2,96.1,0.8425,49.2,48.7,15.2,14.9,30.4,23.3,37,26.3,50.8,48.4,31.1,33,37.7,32,69.7,-0.7
40,Miami FL,ACC,32,25–7,117.3,101.4,0.8423,55,51.3,16.4,18.1,32,29,30,24.1,54.9,51.8,36.8,33.6,34.6,37.7,69.5,3.7
41,N.C. State,ACC,33,23–10,113,97.8,0.8403,51.8,49.8,13.6,19.1,30.7,26.6,25.3,34,51.5,50.6,34.9,32.2,37.6,33.5,70.1,1.1
42,Penn St.,B10,35,22–13,115.4,99.9,0.8397,55.5,49.2,13.7,13.1,18.8,25.1,21.4,25.9,53.5,48.8,38.5,33.3,47.4,37.5,65.3,1.3
43,Illinois,B10,32,20–12,109,94.4,0.8389,51.6,46.9,18.2,18.6,32.3,26.8,33.8,29.6,55.3,45.3,30.9,33.6,41.9,30.9,70.5,0.9
44,USC,P12,32,22–10,110.8,96.4,0.8321,51.3,45.2,18.1,18.1,29,33,33.8,29.8,51.1,42.4,34.5,33.4,33,37.4,68.9,2.1
45,Oregon,P12,33,19–14,112.6,98,0.8317,51.1,48.4,18.2,16.5,32.8,25.9,31.2,24.7,53.3,46,31.9,35,39,37.2,66.8,-0.26
46,Liberty,ASun,31,23–8,110.6,96.4,0.8288,55.8,49.5,16,19.4,25.8,20.1,25.8,27.8,56.7,47.6,36.5,35.1,48.6,37.1,65,-2
47,North Texas,CUSA,31,24–7,107.6,93.9,0.8275,51.1,45.3,19.9,20.2,33.8,27.5,32.2,41.2,49.3,45.1,35.7,30.6,40.6,34.5,59.3,1.1
48,Providence,BE,32,21–11,114.9,100.4,0.8263,51.5,50,16.9,16.9,35.2,26.7,36.8,25.5,50.9,49.6,35.1,33.9,31.6,33.9,67.7,1.3
49,Michigan,B10,32,17–15,110.9,96.9,0.8253,51.2,47.8,14.8,14.8,25.4,26.1,30.8,26.2,50.8,47.8,34.6,31.9,37.6,33.6,68.3,-1.8
50,UAB,CUSA,33,24–9,111.6,97.6,0.8235,50.8,47.9,17.4,19.5,35.7,28.8,36.6,30.7,49,47,36.5,32.9,32.2,37.4,71.6,-0.48
51,Cincinnati,Amer,32,20–12,110.6,96.8,0.8226,51.7,47.7,15.1,17.1,30.2,27.5,25.8,29.3,50.7,47.8,35.5,31.5,40.2,30.7,69.2,-1.7
52,Washington St.,P12,33,17–16,110.6,96.8,0.822,50.4,49.6,18.5,16.5,31.8,25.9,28.2,28.5,46.6,50.4,36.9,31.9,43.1,32,64.9,-3
53,Oklahoma,B12,32,15–17,109.3,95.8,0.8197,52.4,48,20,15.5,23.7,27.2,30.1,30.1,52.2,48.5,35.1,31.2,37.4,30.7,65.9,-1.7
54,New Mexico,MWC,32,21–11,114.2,100.3,0.8166,53,50.4,15.7,17.6,28.3,27.3,39.5,29,52.7,50.8,35.9,33.2,26.9,39.4,72.3,-1
55,Texas Tech,B12,32,16–16,109.4,96.3,0.8132,52.3,48.9,19.9,19.9,32.1,30.1,34.8,28.4,52.6,49.1,34.5,32.4,36.8,42.8,68.1,-2.5
56,Utah,P12,32,17–15,106.6,93.8,0.8124,48.9,45,18,15.2,31.3,27.4,29.2,24.4,48.4,44.9,33.3,30.2,37.6,35.1,66.9,-3.3
57,Seton Hall,BE,31,16–15,105.2,92.6,0.812,49.4,47.6,20.4,21.3,30.8,30.3,40.5,31,49.2,48.2,33.2,31,32.7,37.5,67.3,-2
58,Clemson,ACC,33,23–10,110,96.8,0.8119,54.4,47.4,16.3,16.6,23.5,24.5,30.7,30.8,53.6,45.8,36.9,33.2,40.1,40.4,68.8,-0.27
59,Missouri,SEC,33,24–9,117.5,103.8,0.8078,55.1,52.3,16,24.3,26.8,37.3,29.5,35.2,55.9,51.7,36.1,35.4,43.3,44.1,70,3.5
60,Colorado,P12,33,17–16,105.3,93.3,0.8005,49,47.7,19.2,19.6,31.3,25.3,30.3,32.2,49.6,47.7,31.9,31.8,34.7,34.4,70,-3.4
61,Mississippi St.,SEC,33,21–12,102.4,90.8,0.7995,46.9,46.2,19.3,22,35.2,29,34.6,27.6,50.5,46.2,26.6,30.8,34.5,44,64.5,0.36
62,Arizona St.,P12,34,22–12,105.8,93.8,0.7993,47.5,46.4,16.9,20.6,29.6,31.8,30.8,33.4,47.9,43.8,31.4,33.6,39.5,39.1,69.1,1.2
63,UCF,Amer,32,18–14,108.1,95.9,0.7986,50.6,48.2,19.4,21.6,33.9,31,29.7,33.4,48.1,49,35.9,31.3,42.4,38.7,65.1,-3.8
64,Dayton,A10,34,22–12,108.3,96.2,0.7944,53,45,18.8,16.1,30.7,27,35.5,23.9,54.3,45.7,33.8,29.3,37.3,38.7,63.2,-4.3
65,Nevada,MWC,31,21–10,108.8,96.7,0.7941,50.5,49,15.2,18.7,22.9,25.1,39.5,31.4,50.3,49.3,33.8,32.5,37.4,42.2,66.7,0.7
66,Villanova,BE,33,17–16,112,99.8,0.7918,52,50.8,15.6,17.2,22.6,25.3,30.7,27.5,52.9,51,34,33.7,48,41.5,64.4,-2.2
67,Drake,MVC,33,26–7,107.9,96.1,0.7913,53.1,47.3,15.5,17.7,24.3,22.4,28.8,26.7,51.9,47.5,36.7,31.2,36.3,38.4,67.1,-0.7
68,Sam Houston St.,WAC,28,21–7,104.4,93,0.7906,51,48.4,20,23.2,31,25.1,33.5,39,47.1,46.9,38.5,33.4,36.9,46.4,65.2,0.1
69,Iona,MAAC,34,27–7,108.8,97,0.7892,51.8,45.9,15.3,20.9,32,30.5,29,31.2,50.8,47,36,29.2,32.1,34.5,69.5,-1.7
70,Florida,SEC,32,16–16,105.7,94.4,0.7866,49.8,45.9,15.7,17.6,23.5,30.5,35.1,29.8,50.9,45.4,31.9,31.4,36.7,30.5,70.3,-2.9
71,Virginia Tech,ACC,33,19–14,112.9,100.8,0.7864,54.2,50.6,14.8,16.3,26.1,27.4,26.4,24.9,54.1,50.4,36.2,34.1,39.6,35.8,67.3,-3.2
72,Wisconsin,B10,31,17–14,104.6,93.5,0.785,48.5,50.3,13.5,18.6,22.4,25.4,24.1,28,45.8,51.3,35,32.3,40.5,35.8,63.7,-0.49
73,VCU,A10,34,27–7,104.2,93.1,0.7847,52.2,47,19.5,24.1,29,29.8,41.8,30.5,52.3,46.2,34.7,32.3,32.8,34.1,68.8,1
74,Charleston,CAA,33,30–3,109.2,97.7,0.7821,51.5,47.9,16.7,19.3,35.1,25.5,32.7,24.7,52.9,49.1,33.3,30.3,47.4,32,71.8,1.7
75,Kent St.,MAC,32,26–6,106.1,95.1,0.7783,51.3,47.2,16.3,22.6,30.9,30.2,32,38.8,52.2,47.8,33.2,30.9,38.6,40.7,68.8,0.8
76,Utah Valley,WAC,30,22–8,105.4,95.1,0.7662,51.6,44.1,19.5,16.8,29,29.4,36.8,29.8,52.6,42.5,33,31.6,33.6,33.1,70.5,-0.26
77,Pittsburgh,ACC,33,22–11,112.5,101.5,0.7646,53.2,49.2,16.4,16.7,30.4,28.2,32.4,30.6,52.7,48.6,36,33.4,44.1,39.8,68.1,-0.25
78,Oral Roberts,Sum,30,26–4,111.9,101.2,0.7612,56.1,48.5,13.2,17.6,24.5,27.4,24.6,22,56.6,46.6,37,34.2,45.8,39.9,71.2,1.6
79,Yale,Ivy,27,19–8,107.4,97.3,0.7578,53.3,46.9,16.5,18.3,28,23.1,31.1,33.3,53.1,45.5,35.8,32.7,34.9,40.4,66.7,-2
80,Wake Forest,ACC,33,19–14,111.2,100.8,0.7544,54.2,51.6,17.1,17.3,24.8,26.6,32.1,26.7,54,51,36.4,35,45.4,38.6,70.3,-3
81,Vanderbilt,SEC,34,20–14,113.3,102.9,0.752,50.1,49.2,16,15,31,31.7,32.3,31.7,49.2,50.4,34.2,31.4,42.2,36.9,67.3,-0.32
82,Santa Clara,WCC,31,22–9,109.3,99.3,0.7515,52.6,50.8,17.1,16.5,30.2,24.5,30.9,25.8,50.5,48.6,37.5,36.2,36.4,39,70.7,0.1
83,St. John's,BE,33,18–15,107.1,97.3,0.7505,49.4,50.2,18.7,19.7,34,27.6,27.7,29.6,49.3,49.2,33.1,34.5,27,39.4,74.2,-2.6
84,BYU,WCC,32,17–15,106.4,96.7,0.75,51.5,49.5,20.2,18.5,31.8,24.1,32.5,37.8,53.1,48.8,32.7,33.7,39.5,38.1,70.4,-4.5
85,Stanford,P12,33,14–19,112.2,102,0.7484,52.4,51.5,18.9,18.3,31.2,26.4,29.4,28.6,51.1,50.4,36.3,35.4,39.7,40.8,66.5,-6.2
86,Marshall,SB,31,23–8,109,99.5,0.7423,52.6,47.7,15.5,20.1,31.7,32.6,26.2,28,53.9,47.7,33.6,31.9,36.9,34,72.8,-2.8
87,Bradley,MVC,33,24–9,104.8,96,0.7337,52.9,46.6,17.9,19.4,29.2,24,27,31.6,52.7,45.6,35.5,32.2,39.4,38.3,65.9,-1.4
88,Toledo,MAC,33,26–7,118.2,108.8,0.7222,56.6,52.4,13.8,18.3,29.9,31,35.1,27.5,54.8,51.9,39.9,35.5,35.6,37.8,70.3,-1.2
89,Wichita St.,Amer,32,17–15,105.9,97.6,0.7198,50.7,47.5,18.2,16.9,29.1,28.2,30.8,25.9,53.3,45.4,30.9,33.6,37.2,40.8,66.8,-5.5
90,Hofstra,CAA,32,23–9,107.9,99.5,0.7186,55.2,46.2,15.7,18.5,23,31.3,21.4,25.2,55.2,46.1,36.8,30.9,39.2,36.6,68.1,-2.4
91,Louisiana,SB,30,23–7,110.8,102.3,0.714,53,50.6,17.5,18.1,33.8,26.4,37.7,33.8,52.2,49.2,36.6,35.9,31.7,29.9,69.2,-0.5
92,UNLV,MWC,31,18–13,105.8,97.8,0.7135,49.2,52.4,17.5,24.7,27.9,31,35.5,31,47.9,50.9,34.1,36.1,40,44.5,70.3,-3.4
93,UC Irvine,BW,32,21–11,106.3,98.3,0.7104,52.3,45.7,17.6,17.5,26.9,26.2,30.1,36.6,50,44.4,38,32.1,32.3,35.2,70.1,-4.5
94,Indiana St.,MVC,33,21–12,108.7,100.6,0.7093,56.4,48.2,16.7,17.5,21.7,22.7,31.9,31.4,58.8,48.5,35.7,31.8,46.2,36.1,71.5,-6.9
95,Furman,SC,31,24–7,111.9,104.1,0.698,55.6,50.6,15.8,18.4,29.6,27.1,34.7,31.8,59.1,51.2,34.4,33.1,46.4,35.2,69.1,-2
96,Southern Miss,SB,29,22–7,106,98.8,0.6937,51.2,47.6,17.5,19.7,30.9,28.7,32.8,30.4,52.4,47.2,32.7,32.2,37.2,38.2,69.2,-0.8
97,Montana St.,BSky,32,23–9,104.1,97,0.6933,50.9,49.4,17.6,20.1,25.7,25.5,44.4,35.5,52.4,48,32,34.8,33.3,34.2,67.1,-2.7
98,San Francisco,WCC,33,19–14,108,100.7,0.6925,53.6,49.9,19.6,17.6,28.5,26.5,32.2,38.1,52.6,49.3,36.4,33.9,49.2,35,69.5,-3.7
99,Nebraska,B10,32,16–16,104.5,97.4,0.6918,51.7,49.9,18.6,17.7,24.7,28.3,28.2,21.9,53.4,49,32.6,34.1,36.7,43.6,67.6,-2.1
100,Saint Louis,A10,32,20–12,109.8,102.4,0.6904,52.1,48.3,17.3,15.3,29.7,26.5,29.1,32.7,51.8,46.6,35.2,34,32.5,38,69.9,-3.3
101,South Alabama,SB,33,17–16,106.4,99.3,0.6897,52.8,46.6,14.6,16.1,20.9,28.4,22.3,28.3,53.4,47.9,34.5,29,37.5,28.7,66.3,-7.9
102,Tulane,Amer,31,20–11,108.4,101.5,0.6803,52.4,50.4,15.1,19.3,19.3,30.5,35.4,29.6,53.4,48.2,33.8,35.7,38.1,42,73.7,-2.1
103,Vermont,AE,32,22–10,107.9,101.2,0.6771,54.9,50.7,14.2,16.8,19.3,22.5,28.4,26.9,55.5,50,36.2,34.6,43.3,36.1,65.4,-3.8
104,Temple,Amer,32,16–16,106.6,100.1,0.6729,49.7,48.7,19.8,16.5,28.7,29,34.6,31.5,49.9,47.9,33,33.6,43.6,33.7,66.8,-5.6
105,San Jose St.,MWC,32,19–13,108,101.6,0.6692,50.4,48.7,18.8,13.2,34.4,24.3,27.4,28.9,51.2,46.8,32.8,34.7,41.3,35.5,63.3,-2.1
106,Princeton,Ivy,27,19–8,107.6,101.6,0.6597,52.5,48,16.9,14.5,28.4,22.8,32.2,29.3,53.5,47.2,34,33.1,40.7,32.6,68.1,-3.2
107,Colorado St.,MWC,32,14–18,109.9,103.9,0.6574,54.8,52.2,16.7,17.9,19.6,27.1,29.8,29.6,55.8,51,35.5,35.8,38.4,43.1,67,-6.7
108,James Madison,SB,30,19–11,104.5,98.8,0.6572,51.5,49.4,18.6,21.4,31.3,27.6,38.9,31.8,51.4,50.7,34.5,31.5,37,37.3,71.2,-4.7
109,Washington,P12,32,16–16,103.3,97.6,0.6567,48.8,47.1,19.9,18.4,26.4,34.6,31.7,25.4,50,48.6,31.3,29.7,36.6,37,69.9,-3.8
110,Duquesne,A10,32,20–12,107.3,101.5,0.6545,51,50.2,17.2,20.9,33.4,33.2,26.6,35.1,48.6,48.8,36.5,35.3,39.7,33.9,68.8,-6
111,Mississippi,SEC,33,12–21,105.2,99.6,0.6524,47.5,49.5,18.3,18,33.3,29.9,29.2,30.3,48.6,48.9,30.3,33.8,34.7,34.4,66.8,-8.5
112,Charlotte,CUSA,32,18–14,106.5,100.8,0.6519,54.8,50.2,17.3,17.6,22.9,23.8,24.3,25.4,53.6,49,37.6,34.7,40.6,38.5,61.2,-6.5
113,Colgate,Pat,33,25–8,111.7,105.8,0.6512,58.6,51.9,14.9,17.6,24.9,24.1,27.6,20.3,57.1,51.5,40.9,34.9,34.8,36.9,68.4,-3.7
114,UNC Greensboro,SC,30,18–12,101.5,96.2,0.6488,50.6,47.8,17.8,19.3,29.2,26.5,32.4,31.4,49.3,46.8,35.1,32.8,39.1,41.2,66.6,-6.2
115,Akron,MAC,31,20–11,106.9,101.6,0.6409,51.9,49.7,16.6,17.8,29.8,26.5,33.7,28,51.5,48.1,35,35,43.9,35.3,66,-4.9
116,Butler,BE,32,14–18,100.8,95.9,0.6391,49.5,50.1,17.6,18.6,20,30.3,25.9,22.6,49.7,51,32.7,32.1,35.8,33.2,66.4,-4.4
117,Grand Canyon,WAC,32,21–11,109.8,104.5,0.6378,52.9,47.2,18.4,15,30.5,30.3,37.8,33.2,50.5,46.8,37.6,32,40.8,32.8,65.7,-3.8
118,Southern Utah,WAC,30,18–12,108.3,103.3,0.6322,51.7,52.5,18.6,18,28,25.4,41.3,32.9,51.5,51.2,34.7,36.6,37.7,35.8,72.4,-3.8
119,Kennesaw St.,ASun,31,23–8,105,100.5,0.6241,52.9,51.2,17.9,19.6,27.5,25.8,36.5,36.2,51.3,50.5,37.1,34.8,37.9,39.3,69.3,-1.4
120,Middle Tennessee,CUSA,31,17–14,104.8,100.3,0.6229,51.2,51.6,19.3,21.8,31.9,29.2,29.4,34.6,51,50.2,34.3,36.3,35.5,34,67.6,-5.2
121,UC Santa Barbara,BW,32,25–7,108.7,104,0.6226,54.2,49.8,16.8,18.7,26.6,26.1,34.9,29.2,54.8,48.9,35.1,34.5,29.1,31.1,65.4,-1.5
122,Loyola Marymount,WCC,30,18–12,107,102.5,0.6213,53.1,51.8,18.3,16.2,30.2,24.6,31.6,34.9,51.9,52,36.5,34.3,43.1,33.1,67.9,-2.9
123,Cal St. Fullerton,BW,31,18–13,102.7,98.6,0.6151,49.4,48.6,17.4,20.5,25.9,29.4,38.7,33.4,46.5,49.2,36.2,31.7,37.5,39.1,65.5,-6.1
124,Penn,Ivy,29,16–13,108.6,104.6,0.6072,53.3,49.3,18.9,14.9,30.1,27.9,29.5,31.2,52.7,49.1,36.2,33,38.3,43.8,67.7,-6
125,UMass Lowell,AE,32,24–8,106.3,102.4,0.6059,53.5,47,20,19.7,35.7,27,33.8,33.9,52.2,44.9,37.7,34.2,31,32.6,69.4,-4.2
126,Belmont,MVC,31,20–11,109,105.3,0.5997,55.3,51.1,16.8,17.7,25.4,30,24.3,29.3,53.2,49.8,38.9,35.6,41.5,33.5,69.1,-5.1
127,Syracuse,ACC,32,17–15,108,104.4,0.5979,51.6,51.2,17,18.7,30,33.6,30.7,21.7,50.5,50.9,36.1,34.4,29.2,48.3,68,-5.7
128,Tarleton St.,WAC,29,13–16,103.2,99.7,0.5973,47.5,53.1,18.2,24,25.7,30,48,47.1,46.6,52,33.5,36.3,24.7,43,67.3,-7.7
129,Towson,CAA,33,21–12,106.6,103.3,0.5879,51.1,48.6,18.4,17.7,35.7,26.7,29.8,29.5,49,47.7,36.7,33.2,34.5,39.9,65.4,-6
130,Hawaii,BW,32,21–11,100,97.2,0.5814,48.6,44.5,18.6,16.4,29.6,26.5,33.6,27.2,48.2,44.5,32.8,29.5,37.1,26.1,65.3,-5.7
131,Davidson,A10,31,15–16,105.7,103,0.5721,50.1,50.8,16.2,17.3,24.9,27.8,32.8,26.7,51.3,51.5,31.9,33,36.6,36.8,66,-8.4
132,Stephen F. Austin,WAC,29,16–13,103.6,101,0.5716,51.5,51.4,21.3,23.8,31.6,32.2,38.9,41.8,49.2,51.7,38,34,28.7,36.8,69.9,-7
133,Fresno St.,MWC,30,10–20,101.6,99.2,0.5689,49.3,51.2,18.1,19.7,24.9,28.2,24.3,32.1,51.1,48.3,31.1,37.3,40.7,37.6,64.8,-10.2
134,Air Force,MWC,32,14–18,104.7,102.2,0.5686,54.2,49.3,19,17.1,22.3,28.6,31.2,35.2,54.8,51.9,35.6,29.3,44.8,32.9,63.8,-9.4
135,Eastern Washington,BSky,31,21–10,108.3,105.7,0.5679,56.5,49.9,19.9,15.9,28.1,25.9,32.1,29.6,58.8,50.7,35.7,32.5,43.9,43.6,69.2,-4.2
136,Georgia,SEC,32,16–16,103,100.7,0.5662,47.1,49.8,19.3,16.8,30.5,30.5,40.5,28.9,46.8,51,31.7,31.9,38.2,36.7,68.4,-5.5
137,Utah Tech,WAC,30,11–19,106.7,104.3,0.566,53.2,53.8,21.4,20,28.7,26.8,44.8,35,50.9,53.3,37.6,36.5,41.7,36.6,69.4,-11
138,South Florida,Amer,32,14–18,104.6,102.2,0.5657,50.8,49.8,19.6,18.7,33,27.8,30.7,37.1,51,48.2,33.6,34.9,37.1,38.6,69,-9.2
139,Notre Dame,ACC,32,11–21,108,105.7,0.5632,52,52.1,13.4,13.6,19.6,26.5,23.3,26.5,50.6,52.4,35.8,34.3,43,36.1,65.5,-11.6
140,Samford,SC,28,18–10,107.2,104.9,0.5618,53.6,51.9,17.9,19.8,28.2,27,41,37.6,52.6,49,36.5,37,45.6,44.4,68.7,-5.1
141,LSU,SEC,33,14–19,104.6,102.4,0.5607,47.3,51.8,18.4,17.5,31.7,28.8,33.7,30.3,46.2,52.1,32.7,34.3,38.9,41.6,66.6,-7.3
142,DePaul,BE,33,10–23,105.6,103.6,0.5558,49.7,51.6,18.2,17.7,25.8,34.1,27.6,35.7,46.3,51.1,36.8,35,37.8,34.7,69.5,-8.8
143,Southern Illinois,MVC,32,22–10,98.9,97.1,0.554,51.7,47.6,19.3,19.6,22.8,27.3,30.6,29.8,54.7,46.7,32.1,33,46.5,34.1,64.5,-3.5
144,Cornell,Ivy,26,15–11,110.3,108.3,0.5521,54.8,55.7,16.7,21.9,28.8,29,28.5,30.9,57.5,56.6,34.5,36.2,47.9,39.8,71.8,-5.4
145,Georgia Tech,ACC,31,13–18,103.1,101.3,0.5519,48.5,50.1,15.6,15.9,27.5,29.9,23.5,30.8,47.4,52,33.4,31,38.9,35.2,67.3,-8.1
146,Missouri St.,MVC,31,16–15,102.9,101.2,0.5472,50.1,49.3,19.1,18.6,33.2,26.9,27.2,30.4,50.9,49.5,32.8,32.6,43.1,39.1,62.8,-8.1
147,Troy,SB,30,17–13,102.1,100.5,0.5471,49.4,48.6,18.7,21.1,30.3,30.1,32.5,34.6,51.2,48.4,31.2,32.7,40.9,35.8,68.5,-6.1
148,Ohio,MAC,32,18–14,108,106.3,0.5456,52.4,51.6,16.2,17.6,32.8,28.9,27.5,33.9,50.1,51.9,37.3,34.1,38.5,39,68.9,-7.7
149,Long Beach St.,BW,31,15–16,104.2,102.6,0.5436,48.4,49.8,18.7,18.2,34.6,28,34.4,30,49.4,48.8,30.2,34.2,23.6,39.7,73.7,-8.7
150,Seattle,WAC,30,18–12,100,98.6,0.5419,46.3,48.8,16.9,17.8,29.9,26.6,32.4,33.3,46.4,49,30.9,32.3,44.7,34.7,69.7,-4.9
