Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
35,Dayton,A10,31,24–7,117.8,100.7,0.859,56.6,47.9,15.8,15.7,26.9,29,37.2,21.8,53.7,48.2,40.2,31.7,44.5,40.4,65,2.3
36,Pittsburgh,ACC,33,22–11,115.2,98.6,0.8576,51.6,49,13.4,16.6,31,23.8,30.5,30.5,50,50.8,35.7,30.8,44.4,38.6,66.8,0.6
37,TCU,B12,33,21–12,114.3,97.9,0.8566,51.9,50.3,17.9,20.8,35.5,28.6,35.1,35.7,51.2,50.9,35.6,32.8,30.2,35.2,70.9,0.9
38,Northwestern,B10,32,21–11,116.3,99.7,0.8553,53.2,51.6,13.3,18.8,25.7,28.2,29.9,39.4,49.7,50.3,39.4,35.9,36.8,36.9,64.7,1.1
39,Utah,P12,33,19–14,113.6,97.5,0.854,53.7,48.6,16.3,14.5,28.3,26.2,27.4,26.2,53.8,47.2,35.7,34,40,36.3,70.7,-1.2
40,Nevada,MWC,32,25–7,114.3,98.1,0.8537,53.3,48.2,15,17.3,27.5,27.2,46.2,34.3,52.6,49.1,36.5,31.3,33.6,41,67.7,2.5
41,Indiana St.,MVC,33,27–6,118.1,101.4,0.8524,59.9,49,16.5,15.5,23.4,23.1,32.5,25.5,62,48.7,38.4,33,49.3,33.9,71.5,1.9
42,Boise St.,MWC,30,20–10,113.5,97.7,0.8492,51.6,49.8,16.5,16.8,32.5,23.1,36.1,33.1,51.2,52.1,34.8,30.6,39.8,36.9,67.6,0.7
43,Washington St.,P12,33,24–9,112.6,97,0.8488,52.1,47.3,16.1,15.9,32.9,24.9,31.7,32.7,52.6,46.9,34,32,32,31.5,65.9,1.8
44,Colorado St.,MWC,32,22–10,114.5,98.7,0.8468,54.6,49.3,14.8,16.9,24.3,27.5,32.6,31.8,57.6,48.5,33.2,34,38.3,34,66.9,1.1
45,Oklahoma,B12,32,20–12,113.1,97.5,0.8463,53.1,47.4,18.1,16.5,30.1,26.2,37.7,31.1,53.9,48.9,34.5,29.9,38.5,35.7,68.1,0.6
46,Texas A&M,SEC,34,20–14,115.1,99.7,0.8399,45.4,50.1,14.2,16.9,41.9,28,38.2,31.2,47,49.5,28.4,33.9,38.1,44.9,66.6,-0.06
47,Cincinnati,B12,34,20–14,110.8,96,0.839,50,47.6,17.4,17.6,37.2,25.6,27.9,29.6,50.8,46.4,32.4,33.3,36.1,34.2,68.3,-1.4
48,South Carolina,SEC,33,26–7,114.4,99.2,0.8368,50.8,48,15.5,14.9,33.1,28,31.8,30.8,51.1,46.8,33.5,33.6,41,31.2,64,4.7
49,Florida Atlantic,Amer,33,25–8,117.6,102.5,0.8296,55,49.7,15.8,16.5,33.8,29.2,34.8,27.5,56,49.3,35.6,33.6,38.8,36.3,68.9,1.1
50,Virginia,ACC,33,23–10,105.1,91.7,0.8287,49.3,46.2,13.2,19.3,26,28.1,25.1,25.7,46.8,46.6,36.3,30.4,32.7,39.9,61,1.6
51,Butler,BE,31,17–14,113.5,98.9,0.8286,51.8,49.9,15.2,16.1,26.2,29,27,22.5,51.5,50.7,34.8,32.5,38.2,37.6,69.4,-0.9
52,Providence,BE,34,21–13,108.4,94.5,0.8284,51.7,47.5,17.5,17.1,27.1,27.7,32.2,27.9,53.7,45.6,32.8,34.2,44.3,34.5,68.8,0.7
53,Drake,MVC,33,27–6,114.6,100.2,0.8236,54.9,51,13.9,17.4,24.2,22.1,32.6,31,55.1,51.9,36.5,33,39.6,39.3,68.8,1.6
54,Virginia Tech,ACC,32,18–14,115.4,101,0.8213,54.1,51.5,16.3,17.1,25.2,26.5,33.1,30,55.1,51.5,35.1,34.4,42.1,34,68.5,-2.1
55,Iowa,B10,32,18–14,118.7,104,0.8207,52.7,52.1,13.1,16.6,27.6,30.5,33,33.1,53,51,34.7,36.1,29.6,35.3,72.6,-0.7
56,Xavier,BE,33,16–17,112,98.2,0.8207,49,49.6,16.2,16.2,32.1,29,32,30,48,49.4,34,33.3,32,35.9,71.9,-2
57,Seton Hall,BE,32,20–12,112.1,98.4,0.8164,49.8,49.5,18.8,17.8,35.9,29.3,32.5,27.4,50.1,48.5,32.7,33.8,30.4,42.1,67,0.9
58,Utah St.,MWC,31,25–6,114.1,100.3,0.8152,54.1,49.6,15.7,16.4,28.5,25.4,40,30.4,57.1,53.1,32.1,29,33.4,36.7,69.5,3.1
59,Oregon,P12,34,23–11,113.6,100,0.8134,51.8,51.5,14.8,17.9,28.7,27.1,32.3,32.8,52.7,51.6,33.6,34.3,36.7,36.2,68.1,1.3
60,Washington,P12,32,17–15,114.4,101.2,0.8037,53.5,50.1,15.9,15.8,27.1,28.9,32.1,33.1,53.8,49.9,35.4,33.7,36.8,34.8,72.1,-3.6
61,Bradley,MVC,32,21–11,111.9,99.1,0.8023,55.7,47.6,18.1,18.5,28.5,27.9,27.5,35.7,55,46.2,37.7,33.2,42.1,38,67.2,-3.5
62,N.C. State,ACC,36,22–14,113.6,100.7,0.8004,50.7,50.5,13.7,17.9,28.6,29.3,32.5,31.9,50.1,49.5,34.6,34.9,33.5,35.3,68.9,-0.42
63,SMU,Amer,31,19–12,110.9,98.4,0.7976,50.8,46.7,16.6,18.9,38.5,31.3,28.3,33.1,50.5,46.1,34.3,31.8,35.7,36.8,68.4,-4.4
64,North Texas,Amer,30,16–14,109.5,97.4,0.7945,50.8,47.5,17.8,19.6,33.9,31.9,29.1,40.3,47.2,46.8,37.7,32.5,38.9,36.1,62.3,-6
65,UCF,B12,32,17–15,105.7,94.2,0.7907,47.7,47.5,18,20.3,32.9,27.3,37.2,39,47.4,45.9,32.1,33.3,35.8,39.3,69.4,-3
66,Kansas St.,B12,33,19–14,107.5,96.3,0.7805,50,46.5,21.3,15.9,32.5,30.5,38.9,32.6,51.5,46.7,32,30.7,41.1,36.7,68.3,-0.29
67,Grand Canyon,WAC,32,28–4,111.5,99.9,0.7803,52,45.9,17.8,19.9,34.6,29.6,45.3,34.8,52.3,44.4,34.4,32.6,36.1,33.6,69,1.4
68,San Francisco,WCC,32,22–10,109.2,98,0.7761,55.2,49.5,16.8,19.8,29.3,24.2,23.7,38.5,57.1,48.5,34.9,34.2,40.3,37.5,68,-2.4
69,Maryland,B10,33,16–17,105.4,94.7,0.7746,46.7,46.7,17.5,18.8,31.7,29.1,40.8,33.5,48.8,45.7,28.9,32.8,37.5,30.1,66.4,-4.5
70,James Madison,SB,33,30–3,112,100.7,0.7721,54.4,46.7,14.7,19.8,32,27.6,34.2,35.1,54.2,48.8,36.5,28.6,38.1,35.1,70.8,1.4
71,Syracuse,ACC,31,19–12,110.9,99.7,0.772,51.3,52.8,15.9,20.1,24.1,31.8,34.1,26.6,51.9,53.2,33.4,34.7,33.7,37,71.7,0.16
72,Mississippi,SEC,32,20–12,113.8,102.4,0.7709,51.2,50.2,15.7,18.1,30.1,36.2,35.1,32.3,49.2,50,36.6,33.8,35.1,37,67.7,-0.5
73,USC,P12,33,15–18,110.4,99.4,0.77,51.7,50.2,17.9,18.8,29,32.2,33.6,31.6,50.7,47.4,35.5,36.5,36.7,38.8,69.1,-5.2
74,Miami FL,ACC,32,15–17,111.5,100.6,0.7673,52.7,51,17.2,16.6,28.7,28.5,24.6,22.3,51.6,52,36.1,33.3,40.4,46.1,69.7,-5.1
75,UNLV,MWC,29,17–12,111.8,101,0.7622,51.1,49.1,16.4,18.2,30.1,32.2,34,31.7,51.8,50.1,33.2,31.7,35,38.4,65.9,-2.8
76,Richmond,A10,32,23–9,107.1,96.9,0.761,53,46.7,12.8,17.2,17,26.6,28.1,26.5,52,46.6,36.5,31.3,35.3,40.9,67.7,-0.9
77,Georgia,SEC,33,17–16,109.2,98.9,0.7564,49.8,49.8,16.1,16.3,27.5,30.8,38.4,30.2,49.3,49.7,33.6,33.2,40.7,37.9,69.4,-3.9
78,Boston College,ACC,34,19–15,112.7,102.1,0.7555,52.7,50.4,15.5,16,27.3,26.7,25.5,28.4,51.8,49.5,36.1,34.6,38.5,37.8,68.1,-3.4
79,Minnesota,B10,32,18–14,113.3,102.8,0.753,54.3,50.1,17.6,15.9,30.8,29.1,35.6,29.9,54.7,48.3,35.8,36.3,39.5,29.7,67.6,-2.9
80,Florida St.,ACC,33,17–16,109.9,99.8,0.7515,50.3,52.2,16.4,20.7,28.5,32.8,36.8,41,51.5,51.6,31.7,35.4,31.6,38.2,71.9,-3.2
81,Penn St.,B10,33,16–17,110.1,100,0.7514,50.3,50.2,15.7,20.7,26.8,32.2,35.3,36.3,50.5,52.5,33.4,30.3,39.2,32.8,70.8,-5
82,Duquesne,A10,34,23–11,106.9,97.2,0.7503,50.1,48,17.5,19.5,29.9,30,33.1,35.3,49.6,48.4,33.9,31.7,39.7,37.3,67.2,-2.1
83,McNeese St.,Slnd,29,26–3,111.7,101.7,0.7451,54.9,47.8,14.2,23,32.1,30.4,40.6,33.9,52.8,46.3,39.4,33,33.6,48.1,66.3,0.6
84,Princeton,Ivy,26,22–4,115.5,105.2,0.7448,54.6,51.4,12,16.7,24.2,24.8,29.2,24.7,56.3,52.9,35.3,32.7,50.3,39.3,65.8,1
85,LSU,SEC,32,17–15,109.8,100.1,0.7442,52.2,49.5,18.6,18.3,30.7,31.2,38.9,33.5,51.7,49.2,35.3,33.2,37.6,41.4,70.7,-3.2
86,Indiana,B10,33,19–14,109.7,100.2,0.7392,52.1,49,17.5,14.9,26.9,29.7,37.7,31.6,53.4,47.4,32.4,34.3,27.8,41.2,69.4,-0.41
87,Samford,SC,32,27–5,112.2,102.6,0.7364,56.9,50,18.1,21.7,30.2,32,36.4,37,55.5,49.5,39.3,33.9,40.9,40.1,73.6,0.02
88,Yale,Ivy,29,20–9,109.7,100.4,0.7349,52.3,49.7,14.1,16,28.4,24,26.9,29,52.5,48.8,34.6,34,35.3,41.4,65.6,-2.7
89,VCU,A10,35,22–13,108.2,99,0.7341,52.2,46.6,18.3,16.7,28.3,26.9,35.7,34.8,51.2,46.3,35.7,31.4,43.8,38.5,66.2,-4.1
90,Louisiana Tech,CUSA,29,19–10,107.9,98.8,0.7321,50.6,45.6,18.8,17.6,33.8,28,42,32,49,43,35.7,33.5,34.6,36.4,66.6,-4.4
91,Memphis,Amer,32,22–10,111.6,102.3,0.732,52.8,50,18,19.1,33.4,33.6,36.3,29.6,52.9,49.3,35,34,38.9,42.7,72.6,-1.1
92,UC Irvine,BW,32,23–9,107.8,98.9,0.728,52,45.9,17,17.5,31.3,27.7,34.6,35.5,51.9,44.2,34.9,33.3,27.8,30.4,69.4,-2.9
93,Loyola Chicago,A10,31,22–9,104.5,96.1,0.7235,51.8,46.2,18.6,17.8,27.1,25.1,33.6,36.2,51.1,43.4,35.2,34.2,40.5,36.1,69.6,-1.6
94,Saint Joseph's,A10,34,21–13,110.6,101.7,0.7227,53,49,16.4,17.6,29.3,29.1,29.5,29,52.7,48.5,35.6,33.1,47.5,42.4,69.3,-4.7
95,Massachusetts,A10,31,20–11,111.2,102.5,0.7191,50.6,48.5,16,18.9,36.5,30.1,35.8,38.6,52.6,47.5,31.3,33.5,35.1,38.4,69.3,-4.8
96,UCLA,P12,32,15–17,106.7,98.5,0.7149,46.6,50.1,16.5,18.1,29.9,28.3,35.8,35.8,45.2,49.7,33.3,33.7,30.1,42.2,64,-5.3
97,George Mason,A10,31,19–12,108.8,100.7,0.7104,52,48,18.1,16.4,31.7,27.4,36.7,31.8,52.3,45,34.3,34.8,37.5,41.6,64.8,-4.8
98,Appalachian St.,SB,31,25–6,106,98.4,0.7013,52.7,45.1,15.3,14.6,29.7,27.8,32.3,19.8,53.8,43.7,33.6,32.1,31.1,32.7,67.7,-1.2
99,South Florida,Amer,31,24–7,108.9,101.1,0.7,51.8,47.6,15.4,18.6,28.2,30.5,37.7,34.8,49.5,48.2,36.6,31.1,42.4,37.6,68.9,-0.8
100,St. Bonaventure,A10,33,20–13,111.2,103.5,0.6962,52.3,51.1,16.2,19.2,29.7,28.5,32.2,33.9,50.8,51.8,36.5,33.5,36.7,40.7,66.4,-5.1
101,Stanford,P12,32,14–18,110.1,102.7,0.6918,54.3,51.9,17.8,15.5,23.2,27.3,28.6,25.3,53.6,50.9,36.9,35.7,41.1,37.6,70.5,-7.1
102,Rutgers,B10,32,15–17,98.2,91.7,0.6871,43.5,47.2,16.6,21.7,30.2,31.3,32.9,34.3,43.7,46,28.7,32.7,31.7,39.4,68.8,-3.9
103,Charleston,CAA,33,26–7,112.9,105.5,0.6859,52.4,50.6,14.3,16.4,33.5,26.6,26.9,28.3,52.6,50.5,34.8,33.8,47.1,36.9,71,-1.7
104,Charlotte,Amer,30,18–12,108.5,101.6,0.6806,50.8,48.5,15.5,15.2,26.1,29,35.2,31.5,53.2,49.5,31.3,31.1,38.2,36.6,63.4,-5.1
105,Arkansas,SEC,33,16–17,109.2,102.4,0.6762,50.5,50.4,16.3,15.1,25.2,29.8,45.3,39,51.8,50.1,31.8,33.9,32.9,34.1,71.6,-4.9
106,Northern Iowa,MVC,32,18–14,109.2,102.4,0.6761,51.6,52.2,15.2,16.5,23.9,22.5,37.4,30.5,51.9,52,34.1,35,36.8,41.1,67.5,-5.1
107,Michigan,B10,32,8–24,111.3,104.5,0.6724,51.1,52.5,18.6,13.7,30.7,30.4,32,30.5,49.5,51.7,35.9,36.1,38,32.6,68.4,-9.6
108,Oklahoma St.,B12,32,12–20,107.8,101.7,0.6602,51.3,51.3,18.8,16.8,27.5,28.5,34,27.6,52.2,51.5,33.4,34,43.2,32.9,68.1,-8.2
109,Western Carolina,SC,29,19–10,107.9,101.9,0.6599,51.7,47.2,14.7,13.3,29.1,24.2,27.7,32.4,49.8,45.5,36.8,33.9,35.5,31.8,67.8,-5.4
110,Southern Illinois,MVC,31,18–13,108.9,102.9,0.6585,52.5,50.1,16.8,16.2,26.1,25.6,35.9,36.5,53.4,52.1,34.3,30.4,43.8,30.5,65.2,-6.4
111,Cornell,Ivy,27,20–7,111.8,105.7,0.6547,56.5,51.3,17.2,18.5,27.2,31,28.8,32.6,61.7,52.4,33.9,33.2,48.6,42.1,72.4,-1.7
112,Hofstra,CAA,32,19–13,108,102.2,0.654,55.4,49,15.7,17.7,22.9,29.7,22.3,29,55.5,46.9,36.8,34.6,46.1,42.4,66.6,-6.5
113,Belmont,MVC,32,19–13,108.8,103,0.6531,55,51.1,16.7,16.4,21,27.5,30.3,27,54.5,52.2,37.2,33,41.9,39.8,72.1,-5.3
114,Vermont,AE,32,26–6,105.4,99.8,0.6515,51.8,46.7,13.8,15.1,22.4,23.3,29.7,25.9,53.1,46.4,33.5,31.5,44.1,36.5,64.3,-1.4
115,UAB,Amer,33,22–11,112.4,106.9,0.6412,50.1,51,16.7,16.1,35.3,31,40.5,31.4,50.4,50.2,33.1,35,31.3,36.7,68.7,-2.8
116,California,P12,32,13–19,108.5,103.4,0.6335,49.2,51.3,16.2,14.7,28.6,26.7,29.2,33.1,48,50,33.8,35.7,42,36.2,69.4,-7.6
117,Georgia Tech,ACC,32,14–18,108.6,103.5,0.6335,48.7,49.2,17.7,12.8,31.6,28.5,29.2,31.6,48.6,49.5,32.6,32.6,40.5,39.4,68.4,-5.5
118,Davidson,A10,30,13–17,105.2,100.4,0.6296,48.9,49.4,16.3,17.2,26.1,27.8,33.5,32.8,50.8,49.5,30.7,32.8,40,42,66.4,-8.9
119,Santa Clara,WCC,32,19–13,108.4,103.6,0.629,52.3,48.4,18.2,14.4,34.1,26.1,31.6,33.3,52.6,48.9,34.5,31.7,38.5,37,70,-4
120,UNC Wilmington,CAA,28,18–10,112.7,107.7,0.6267,51.1,51.7,12.8,17.1,29.9,30.6,32.9,33.1,52.1,50.8,33,35.5,39.7,36.7,66.1,-4.8
121,Seattle,WAC,32,18–14,104.1,99.6,0.6257,50.7,46.4,18.5,17.3,29.4,26.1,34.2,37.2,50.1,47.4,34.3,29.7,38.1,33.7,67.7,-8.2
122,Arizona St.,P12,32,14–18,102.9,98.7,0.6176,47.3,51.7,14.8,19.4,21.8,29.7,33.1,31.2,48.6,52.2,30.1,34,37.7,39.2,70,-5.9
123,High Point,BSth,31,23–8,114.6,110,0.6161,52.3,50.2,16.2,14.1,37.1,25.5,44.4,38.2,53.6,49.6,33.7,34.4,39.9,31.3,69.5,-4.3
124,UT Arlington,WAC,32,18–14,107.9,103.7,0.6139,52.1,49,21.5,18.6,32.8,29.4,39,42,51.3,47.4,35.4,34.6,42.8,35.5,71.7,-6.3
125,Troy,SB,29,17–12,106.4,102.3,0.6105,50.1,49.8,19.6,20.8,34.8,30.7,41.3,39.8,48.2,47.7,35.3,35.9,40,33.7,70.6,-7.5
126,UC San Diego,BW,30,19–11,110.5,106.3,0.6079,52.1,50.3,14.3,17,27.5,27.9,32.5,29.4,52.3,50.2,34.5,33.7,41.9,35.1,66.3,-6.3
127,Drexel,CAA,31,19–12,106.8,102.8,0.6071,50.6,47.8,16.5,13.1,33.6,24.5,30,26.7,50.3,48.2,34.1,31.4,33.2,35.4,65.4,-6.7
128,Akron,MAC,32,22–10,105.7,101.9,0.6054,52,48.6,17.2,16.6,29.5,25.6,33.6,29,54.8,50.7,32,30,41.5,36.8,66.7,-4.6
129,Missouri,SEC,32,8–24,108.2,104.4,0.6019,50.2,51.4,16.8,18.7,26.8,35.8,31.7,42.5,51.8,51.2,31.9,34.4,39.7,39.8,67.6,-11.4
130,Notre Dame,ACC,33,13–20,101.4,97.9,0.6009,47.6,48.2,19.1,15.2,28.4,26.7,27.9,27.4,47.5,47.8,31.8,32.5,43.3,36.8,65.2,-7.6
131,West Virginia,B12,32,9–23,107.6,104.3,0.5891,49.6,52.1,18.3,15,26.6,30.4,37.1,28.1,47.8,51.9,34.9,34.9,37.4,43,69.3,-10.1
132,Morehead St.,OVC,30,22–8,106.7,103.4,0.5876,54.4,45.7,18.5,15.5,32,26.4,31.3,32.7,55.6,45.4,35.3,31.1,45.1,31.2,65.3,-3.5
133,Western Kentucky,CUSA,30,19–11,104.5,101.3,0.5869,51.9,48.3,18.3,18.6,28.5,26.7,32.9,33.4,52.1,48.3,34.4,32.2,31,40.1,76,-6.6
134,Oakland,Horz,34,23–11,108.2,105.1,0.5847,52.1,50.6,16.2,16.3,30.6,28.6,30.9,26.8,51.8,50.5,35.1,33.9,40.8,40.7,67.7,-4.3
135,Wichita St.,Amer,33,14–19,104.7,101.6,0.5844,49.8,48.5,17.8,14.8,31.8,28.7,26.4,28.3,49.9,48.1,33,32.7,31.5,37.8,69.1,-11.3
136,Liberty,CUSA,29,15–14,109,105.8,0.5839,54.3,50.8,16.2,17,24.5,25.5,26.7,30.3,55,51.9,35.7,32.3,46.8,32.6,65.4,-8.3
137,Youngstown St.,Horz,28,18–10,107.2,104.3,0.5781,50.4,49,15.5,16.5,33.9,28.7,29.3,30.7,52.2,47.9,31.9,34,42.2,35.7,69.8,-6
138,UNC Greensboro,SC,30,19–11,108.7,106.1,0.5706,53.2,49.5,16.3,17.7,29.3,30.5,27.3,35.8,49.2,48,38.9,34.3,44,44.2,65.7,-5.6
139,South Dakota St.,Sum,31,19–12,107.7,105.2,0.5675,55.3,50.8,16.4,16.5,24.4,25.3,30.4,27.4,55.9,49,36.2,35.2,40.2,47.1,68.9,-7.6
140,Tulane,Amer,30,13–17,109.8,107.3,0.5665,54.1,51.1,15.1,17.3,20.5,32.7,45.5,32.7,54.5,50.2,35.5,34.9,35.7,42,73.7,-9.6
141,Sam Houston St.,CUSA,31,19–12,104.9,102.5,0.5658,48.6,49.8,18.8,19,32,27,34.7,37,46.5,50.5,35.1,32.5,35,39.3,68.7,-5.8
142,Arkansas St.,SB,34,18–16,112.2,109.7,0.5649,51.7,50.4,16.2,14.1,33.9,28.7,32.7,35.7,51.3,49.4,34.9,35.4,43.5,27.1,69,-9
143,St. Thomas,Sum,30,17–13,106.9,104.6,0.5626,54.4,52,14.8,18.5,24,25.5,29.4,29,55,52.8,35.7,33.8,46,39.6,63.9,-9.2
144,Missouri St.,MVC,33,17–16,103.8,101.6,0.5625,49.7,48,17.3,13.1,29.1,24.7,31.5,24.9,51.2,47,31.4,33,36.8,38.8,68.8,-8
145,Louisiana,SB,31,17–14,105.5,103.3,0.5623,50.7,49.9,16.8,20.6,30.8,32.9,28.6,40.1,51.7,53.7,32.6,27.9,36.2,32.1,69.5,-8.7
146,Wright St.,Horz,30,16–14,116.1,113.9,0.5545,58.5,55.3,16.5,16.3,28.9,28.1,33.6,30,58.8,55,38.4,37.1,29.3,37.7,72.4,-9.4
147,Toledo,MAC,32,20–12,111.6,109.7,0.5501,53.3,54.5,15.1,18.5,29,28.5,35.4,26.3,52,56.4,37.7,34.2,28.6,37.2,70.2,-6.5
148,Towson,CAA,33,19–14,102.5,100.7,0.5499,47.3,48.3,19.2,16.9,39.8,27.2,34.7,31.7,46.4,47.4,32.8,33.3,34.1,36.9,63.1,-7.4
149,Murray St.,MVC,31,11–20,107.4,105.8,0.5446,50,54.5,14.4,17.9,26.5,25.5,29.6,27.7,51.3,53.8,31.6,37,35.3,42.8,65.4,-12.4
150,Oregon St.,P12,31,12–19,105.9,104.2,0.5443,49.8,51.3,18.3,16.8,26.2,31.1,35.6,35.9,49.9,52.3,33.1,33.2,34,37.9,66.1,-7.8
