Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
88,Nebraska,B10,30,11–19,104.9,98.1,0.6839,46,52,18.6,19.3,33.7,29.9,30,33.3,45.3,47.5,31.8,40.7,29,33.3,69.5,-5.5
89,Georgia Tech,ACC,31,16–15,97.9,91.6,0.6811,47,46.1,19.8,18.5,28.3,30.2,35.6,28.8,46.6,43.6,32.1,33.7,24,36.4,69.2,-2.2
90,Connecticut,Amer,32,15–17,104.4,97.8,0.6807,48.5,45.6,18.7,16.1,29.9,30.5,34.5,32,46.1,43,35.4,33,34.8,39.4,66.1,-5.5
91,Penn St.,B10,33,15–18,102.9,96.4,0.6798,47.2,49.2,17.9,20.3,26.6,30.6,32.8,31.2,45.4,46.5,33.9,36.3,34.1,34.1,72.1,-4.9
92,Richmond,A10,32,20–12,108,101.1,0.6798,53.5,49.6,16.5,20.2,20.9,30.3,32.1,36,54.9,50.8,34.2,31.6,40,35.2,70.4,-3.7
93,Memphis,Amer,32,19–13,106.3,99.7,0.678,48.9,48.8,16.3,19.3,31.6,30.6,36.7,33.2,51.1,47.7,29.5,33.7,31.8,38.8,70.1,-3.3
94,Ohio,MAC,30,19–11,105.2,98.6,0.6772,53.2,47.3,17.4,18.1,25.6,27.7,33.7,32.7,50,46.8,38.5,32.1,40.2,36.2,71.6,-5.8
95,Loyola Chicago,MVC,30,16–14,108.1,101.3,0.6762,55.3,51.8,17.3,20.9,20.6,25.8,30.8,33.5,53.5,49.6,38.9,37.3,37.8,33.7,67.1,-7.1
96,St. Bonaventure,A10,32,20–12,108.1,101.4,0.6757,49.7,49.9,17.6,20.9,33,31,42.4,41.5,48.5,48.1,34.8,35.3,31,38.3,70,-4.5
97,N.C. State,ACC,32,15–17,111.8,104.9,0.6751,52.7,51.6,18.5,15.6,29.8,31.4,36.2,30.4,52.4,49.5,35.6,36.9,33.5,35.6,71.9,-4.1
98,Fresno St.,MWC,30,18–12,104.3,98,0.6712,50.9,48.4,18.6,20.4,27.5,27.1,40.6,45.9,49.8,47.4,35.3,33.4,32.3,38.1,69.7,-3.7
99,Valparaiso,Horz,31,23–8,105.4,99.1,0.6686,50.5,47.2,18.3,17.8,30.8,26.4,37.3,32.4,50.6,46.2,33.4,32.5,35,38,68.6,-1.8
100,Cal St. Bakersfield,WAC,28,19–9,98.2,92.5,0.6662,47.9,43.7,21,23.6,32.7,30,37.1,46.5,47.7,40.9,32.2,32,31.5,40.1,67.7,-3.3
101,Akron,MAC,33,25–8,112,105.7,0.661,55.7,50.6,17.2,16.7,29.6,28.2,36.8,33.5,55.8,48.7,37,36.3,48.5,33.2,67,-1.7
102,St. John's,BE,33,14–19,108.1,102.2,0.6564,50.3,52.4,17.7,20.5,27.4,32.8,36.2,39.3,47.5,50.5,36.4,37.4,38.2,33.9,74.6,-5.1
103,Stanford,P12,30,13–17,102.9,97.3,0.6561,48.3,52.7,18.6,20.6,29.6,27.2,37.3,38.2,48.2,49.1,32.3,38.8,28.3,39.9,69.9,-5.2
104,Mississippi St.,SEC,32,16–16,104.8,99.1,0.6555,51.1,48.1,19,19.7,27.1,30.1,33.9,37.9,50.4,48.6,34.7,31.5,38.5,34.1,70.2,-5.3
105,Chattanooga,SC,29,17–12,106.5,100.8,0.6527,51.9,50.7,19.8,21.4,31.2,32.7,40.3,37.2,53.3,49.7,33.1,35.3,38.1,30.1,67.1,-5.4
106,Furman,SC,30,19–11,106.4,100.8,0.6507,55.2,49.1,19.2,19.4,27.6,27.6,33.1,35.2,53.5,50.2,38.3,31.7,43,40.4,67.1,-4.7
107,Charleston,CAA,33,24–9,103.3,98,0.6489,49.3,47.9,15.9,19,25.2,28.8,43.7,31.9,48.9,48.8,33.4,31,35.1,38,65.6,-1.8
108,Temple,Amer,32,16–16,107.7,102.2,0.6479,49.7,49.1,16.6,18.3,27.5,32.2,26.4,32.1,47,47.7,35.6,34.3,42.1,35.1,68.7,-5.8
109,Belmont,OVC,27,21–6,108.3,103.1,0.6393,56.1,48.3,18.3,16.5,25.5,25.3,30.5,32.2,62.4,48.6,33.7,31.8,52.6,32.5,69.6,-0.6
110,New Mexico,MWC,31,17–14,106,101.1,0.6312,50.2,50.6,18.4,19,27,27.8,46,37.7,50.7,47.5,32.7,36.9,26.2,40,70.4,-5.3
111,Missouri St.,MVC,32,16–16,108.8,104,0.6279,51,50.4,18.4,16.2,32.9,24.6,33.8,33,48.8,49.2,36.2,35,39.3,35.5,67.4,-8.4
112,Saint Peter's,MAAC,32,19–13,101.5,97.2,0.6224,51,48.6,17.2,20.7,25.9,26.4,32.9,29.6,46.8,48.8,38.3,32.2,39.3,41.3,62.4,-7.5
113,Florida Gulf Coast,ASun,30,23–7,108.5,103.9,0.6217,54.1,49.1,18.1,17.3,34.6,29.6,34,34.8,55.6,50.3,34,31.4,31.8,38,66.8,-1.6
114,Oakland,Horz,30,22–8,102.5,98.2,0.6212,51.1,45.9,18.3,19.3,28.9,29.4,38.3,28.6,52.1,45,32.8,31.8,35.2,32,73.6,-3.5
115,Harvard,Ivy,26,16–10,105.4,101.3,0.6121,52.3,47.4,19.8,18.4,29.6,29.6,32.3,39.5,51.2,47.8,35.9,31.2,41.1,34.4,68.1,-4.9
116,UNC Asheville,BSth,30,21–9,105.4,101.3,0.6118,54.1,51.8,15.8,22.7,24.4,27.4,35.2,30.4,51.5,51.3,39.2,35,35.5,38.2,69.5,-3.4
117,UC Irvine,BW,33,19–14,101.3,97.5,0.6072,49.9,43.5,20,15.3,31.9,26.2,30.2,40.8,48.4,41.3,35.2,31.9,34.6,32.8,67.9,-7.3
118,Old Dominion,CUSA,31,19–12,99.2,95.6,0.6026,45.6,46.4,17.5,20.1,35.5,25.6,34.1,38.6,44.5,44,32.4,33.6,27.5,38.1,62.5,-5.6
119,Toledo,MAC,32,16–16,108.5,104.7,0.6018,54.4,51,18.6,14.2,29.3,25.6,39.1,27.4,54.4,52.2,36.3,32.1,37,29.3,68.2,-9.4
120,Winthrop,BSth,30,24–6,105.4,101.8,0.6012,53.7,46.4,17.9,18.7,27,28.7,38.9,33.8,51.2,45.7,38,31.8,43.6,35.4,72.3,-1.7
121,Georgia St.,SB,30,18–12,103.9,100.2,0.601,53.2,48.9,20,19.8,30.3,29.1,33.7,40,53.4,49.2,35.3,32.3,36.6,46.5,69.4,-5.8
122,Lehigh,Pat,31,19–12,106.5,102.9,0.5967,55.4,50.2,19.8,18.6,23.2,24.1,32,28.1,53.4,49,39.2,34.8,38.1,38.3,71.1,-6.1
123,Towson,CAA,32,19–13,104,100.6,0.5944,48.3,49,18.7,18.7,37,26.1,45.6,47.1,49.2,47.4,30.6,34.3,26.3,39.6,69.4,-6.4
124,Evansville,MVC,31,14–17,104.5,101.1,0.5928,48.8,49.6,17.9,18.5,27.1,27.1,45.8,40.9,47.2,47.9,36.9,34.9,19.1,38.8,68,-8.8
125,George Mason,A10,32,19–13,107,103.5,0.5922,49.6,48.6,18.8,14.1,32.1,24.5,40.2,27.8,48.9,48.3,34.3,32.7,27.7,37,69.8,-5.2
126,Iona,MAAC,34,22–12,108.7,105.3,0.5897,53.4,49.6,16.5,18,26.9,31.7,31.2,33.4,49.3,47.2,39.7,36,40,35.5,71.8,-5.6
127,Arkansas St.,SB,31,19–12,105.2,102,0.5888,51.9,49.2,18.6,18.8,31,27.5,41.5,41.8,49.7,49.8,37.7,32,32.4,34.8,68.7,-5.6
128,Arizona St.,P12,33,15–18,111,107.6,0.5886,51.4,55.4,14.3,18.3,24.4,32.2,31.9,29.9,48.7,55.9,36.6,36.4,43.8,40.9,71.7,-6.3
129,George Washington,A10,33,19–14,107,103.9,0.5839,49.3,50,19.6,16.1,33.3,26.2,37.4,27.2,45.3,48.4,37.1,35.6,38.5,32.2,67,-5.1
130,Albany,AE,33,20–13,107.2,104.1,0.5838,51.7,51.3,18.3,17.8,33.5,23.7,34,31.4,50.3,50.9,36.9,34.6,26.6,43.5,65.6,-6.7
131,La Salle,A10,30,15–15,110.6,107.6,0.5806,53.3,54.3,18.6,17.7,25.7,27.6,38.3,33.1,52.4,51.3,36.4,39.4,42,38.4,69.9,-6.9
132,Santa Clara,WCC,32,16–16,104.8,102,0.5756,52.4,51.8,15.9,19,18.3,24.5,24,35.2,47.9,49.3,38.3,38,46.9,32.7,64.2,-6.7
133,Rutgers,B10,32,14–18,100.3,97.8,0.5708,44.7,47.5,19.7,18.9,37.5,30.1,31.2,31.2,44.5,46.6,30.2,32.7,25.2,37.5,67.9,-5.7
134,UNC Greensboro,SC,31,22–9,106.1,103.9,0.5593,52.4,49.7,20,19.3,34.3,30.3,30.9,34.2,50,47.1,37.6,36.2,38.8,36.8,68.1,-2.5
135,William & Mary,CAA,29,15–14,110.7,108.5,0.5567,56.2,52.3,17.4,14.5,25.6,27.4,38.7,35.1,55.8,51,37.8,36.1,41.1,40.9,72,-6.7
136,Boston College,ACC,32,9–23,103.5,101.6,0.5542,51.6,53.2,20.1,17.2,25.6,24.2,29.6,39.6,49.1,53.2,37.4,35.4,36.4,35.2,72.5,-9.8
137,Wyoming,MWC,30,16–14,102.9,101,0.5521,50.6,46.6,18,16.6,22.5,27.3,38.7,41.6,49.9,45.8,34.3,32.1,46.5,34,75.1,-7.4
138,Utah St.,MWC,30,13–17,105.5,103.6,0.5514,52.5,49.2,18.2,15.8,24.9,26.8,35.1,33.7,50,47.7,38,34.5,36.1,37.4,68.1,-9.1
139,Samford,SC,32,17–15,107.3,105.5,0.5502,52.9,49.6,18.8,17.4,29.5,31.7,41.7,32.6,49.5,49.1,39.7,33.6,34.6,40.5,70,-8.1
140,Tulsa,Amer,32,15–17,103.4,101.7,0.5494,48.9,50.4,21.8,18.4,29.5,28.3,42.8,33.1,47.2,48.2,34.3,35.9,40.8,39.1,69.6,-6.1
141,Purdue Fort Wayne,Sum,28,16–12,108.1,106.3,0.5494,56.5,53.7,17.7,18,29.6,24.6,25.8,33,54.6,49.9,39.5,39.4,40.8,41.7,72.9,-6.8
142,Troy,SB,34,20–14,108.8,107,0.5469,51.8,49.9,17.6,17.7,30.6,29.6,40.6,32.6,50.8,49.5,35.5,33.7,40.3,39.5,69.4,-7.9
143,Grand Canyon,WAC,29,20–9,100.5,98.9,0.546,48.4,47.8,18.2,20.9,29.1,27.9,42.1,31.6,47.8,47.3,33,32.5,34,34.4,70.4,-3.1
144,Tennessee St.,OVC,28,15–13,99.5,98.1,0.5421,48.7,48.5,21.7,21.4,34.2,28,39.5,48.7,48.3,45.4,33.1,35,30.1,44,68.5,-7.1
145,Elon,CAA,30,16–14,103.3,101.8,0.5416,52.1,48.6,16.6,14.9,24.2,26.7,30.7,26.4,50.9,48.8,35.7,32.2,45.5,39.4,69.1,-7.6
146,Kent St.,MAC,34,21–13,103.8,102.5,0.5383,48.1,49.6,18.1,19.3,38.1,30,33,34.2,48.6,47.9,31.4,35,35.1,35.7,69.7,-7
147,Mercer,SC,30,13–17,108.1,106.7,0.5371,50.4,50,18,15.7,33.9,28.4,32.8,35.3,49.6,47.7,34.4,35.3,39.2,44.1,63,-9.8
148,Eastern Michigan,MAC,29,12–17,105.3,104,0.5361,48.8,50.4,17.1,21.5,33.6,35,35.3,50.8,48,50.2,33.6,33.9,30.8,39.3,69.6,-10
149,Northern Kentucky,Horz,32,22–10,105.6,104.3,0.536,52.9,49.8,19,17,31.3,26.3,37.3,30,51.9,50.1,36.1,32.8,42.4,33.7,69.3,-4.8
150,Louisiana,SB,31,19–12,109.9,108.6,0.5355,51.5,54.4,17.9,20.1,36.3,27.8,42.2,37.3,51.5,53.8,34.2,37.1,33.5,33.3,73.7,-6.2
