Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
51,Belmont,OVC,30,24–6,108.9,94.9,0.8298,56.8,47.4,19.8,25,30.4,33.9,32.4,36.9,57.1,46.2,37.6,32.9,39.5,36.9,67.4,0.35
52,Southern Miss,CUSA,32,23–9,109.5,95.4,0.8298,53.7,48.6,22.4,24.7,38.8,31.7,37.1,42,52.1,48.2,38.2,32.7,31.4,46.2,64.8,-0.29
53,Boise St.,MWC,29,19–10,111.4,97.1,0.8292,51.6,50.6,18.4,20.1,30.1,24.6,33.7,42.8,48.2,50.4,38.7,34.1,35.2,37.1,66.4,-0.11
54,Mississippi,SEC,34,26–8,109.7,95.9,0.8251,49.3,46.6,15.8,21.7,33.8,31.9,39.3,31.3,49.3,46.4,33,31.3,33.2,35.8,71.1,1.7
55,Denver,WAC,30,21–9,108,94.5,0.8222,56.6,47.2,18.5,26.5,22.7,34.3,30.3,42.1,56.1,46.6,38,32.8,44.4,24.6,59,-2.5
56,Maryland,ACC,34,22–12,105.6,92.6,0.8184,51.5,43.6,21.8,15.5,36.8,27.4,34.9,29.6,52,42.6,33.6,30.3,30.5,34.2,67.2,-1.3
57,Bucknell,Pat,32,27–5,105.6,93.2,0.8088,49.9,42.6,15.1,14.3,29.6,24.2,36.6,28.7,48.6,41,36,30.9,24.3,30.8,63.3,1.2
58,Temple,A10,32,23–9,110,97.5,0.7998,49.2,48.7,16.2,20.2,31.2,31.9,35.5,33.9,48.7,46.8,33.4,35.5,37.2,29.6,67.1,1.6
59,California,P12,31,20–11,105.6,93.7,0.7986,48.2,44.5,18.8,16.6,32.8,30.6,31.3,30.7,48.9,42,30.4,33.6,23.4,29.4,66.4,0.5
60,BYU,WCC,31,20–11,107.1,95.2,0.7948,50,48.5,17.3,20.1,32.3,27.7,36.3,38.3,50.1,47.7,33.1,33.2,27.5,35.7,71.4,-2.4
61,Providence,BE,31,17–14,105.8,94.1,0.7941,45.8,45.8,19.5,20.2,37.2,33,37.4,32.7,45.2,46.8,31.4,28.9,31.1,29.8,66.2,-2.7
62,Alabama,SEC,32,20–12,102.7,91.4,0.7935,48.1,45.8,19.9,22.4,31.8,33.2,34.4,33.8,47.1,45.8,33.7,30.6,31.4,31.3,61.7,-1.4
63,Dayton,A10,31,17–14,111,98.8,0.7931,53,49.2,21.7,21,35.2,30.4,39.7,37.5,51.1,47.4,38.4,35.3,28.6,32.9,66.4,-4.5
64,Purdue,B10,32,15–17,104.6,93,0.7928,45.8,44.8,19.2,16.8,36.9,29.8,33.5,33.1,45.2,43.4,31.8,32.1,23.3,30,66.5,-3.8
65,Akron,MAC,31,25–6,105.4,93.8,0.7919,51.4,44,20.4,20.5,37.8,30.2,36.8,35.5,52.2,42.2,33.2,32.2,36.7,29.6,66.6,0.6
66,Illinois St.,MVC,33,18–15,108.2,96.6,0.786,51.8,48.4,18.7,21,29.5,31.4,34.4,34,51.7,47.3,34.7,33.4,36.4,35.8,70.4,-5.1
67,Tennessee,SEC,32,20–12,107,95.6,0.7855,48.1,45.9,20.2,17.5,36.1,28.8,42.2,34.2,48.3,45.3,31.7,31.7,31,27.6,63.5,-0.9
68,Santa Clara,WCC,30,19–11,109.1,97.9,0.777,50.3,47.5,18.4,21.2,33.5,33.2,36,42.3,47.8,44.7,36.2,36.2,38.2,29.3,67.5,-3.2
69,Davidson,SC,32,25–7,110.8,99.5,0.7768,53.3,45.5,17,18.9,29.2,27.9,38.7,36.5,52.2,44.5,36.6,32.3,38.5,26.2,65.4,-1.2
70,Stephen F. Austin,Slnd,27,23–4,97.9,88.2,0.7702,50.7,42.1,20.6,22.7,34.5,25.7,41,35.9,51,41.5,33,29,23.9,26.7,60.8,-0.32
71,Xavier,A10,31,17–14,105,94.7,0.7667,50.1,46.7,20.4,18.6,34.3,29,41.4,33.3,49.2,45.8,35,32.1,25.3,38.5,63.1,-3.9
72,Stony Brook,AE,30,23–7,103.3,93.2,0.7663,49.3,43.9,18.2,20.6,32.5,27.2,38.3,26.8,47.7,41.9,35.2,31.2,30.9,39.5,64.3,-1.9
73,Arkansas,SEC,32,19–13,105.9,95.5,0.7661,48.4,49.2,16.3,24.6,31.7,33.5,35.1,44.4,50,46.9,30,35.9,32.6,32.8,71.3,-2.4
74,Saint Joseph's,A10,31,18–13,107.5,97,0.7644,50.7,46,18.6,16.4,31.5,33.4,36.6,24.3,50.7,45.6,33.8,31.3,39.7,33.4,63.1,-3.2
75,Ohio,MAC,33,24–9,105.5,95.4,0.7602,53.8,47.2,18.4,25.7,27.1,34.8,31.8,45.3,54.9,46.1,34.8,33.3,40.5,29.9,67.9,-2.3
76,Northern Iowa,MVC,30,17–13,103.7,93.8,0.7594,50.8,48.9,19.7,19.6,25.2,26.4,32.9,24.7,48.5,48.1,35.9,33.7,42.5,34.1,62.4,-2.5
77,Washington,P12,33,18–15,106.6,96.6,0.7581,48.3,48.1,20.1,18.5,37.8,31.2,34.1,32.2,47.1,46.7,34.2,34.3,27.1,28.7,65.6,-2.9
78,Valparaiso,Horz,32,25–7,107.8,97.7,0.7562,56.1,46,22,19.2,31.6,27.3,42.3,37.4,56.1,44.5,37.5,33.6,39.8,26.2,65.8,-0.6
79,Richmond,A10,32,18–14,109.6,99.4,0.7548,52.4,48.9,18.5,22.8,27.4,36.5,43.6,43.4,49,48.3,38,33.6,42.9,26.7,63.8,-3.8
80,North Dakota St.,Sum,31,22–9,103.1,93.5,0.7547,53,44.3,18,18.1,29.7,24.8,28.7,35,52.5,42.1,35.9,32.5,36.7,33.2,60.8,-3.4
81,Arizona St.,P12,33,21–12,105.7,96.1,0.7485,52,46.5,17.9,18.2,27.5,29.9,34.8,25,52.5,44,34.1,34.6,36.9,32,65.9,-1.7
82,Georgia Tech,ACC,31,16–15,99.2,90.4,0.7423,46.8,45.4,19.3,19,32.6,28.3,28,33,46.4,43.8,31.8,32.3,30.4,32.8,66.4,-4.7
83,Evansville,MVC,31,17–14,104.6,95.6,0.7374,48.4,49.9,17,21.9,28.6,29.6,29.8,35.6,45.8,48.4,36.8,35.4,28.2,32,65.7,-4.5
84,Massachusetts,A10,32,21–11,106.6,97.6,0.7346,49.7,47.2,20.1,18.8,32.5,32.9,36.5,35.3,49,46.6,34,32.2,36,33,71.1,-0.9
85,Rutgers,BE,31,15–16,107.2,98.3,0.73,48.7,47.9,21.3,19.6,35.8,34.4,32.4,39.8,47,47.7,35.7,32.2,24.9,35.8,64.5,-4.1
86,Detroit Mercy,Horz,30,18–12,111.7,102.5,0.7291,51.3,53,15.5,22.5,31.8,30.3,35.4,34.9,51.3,52,34.3,36.6,33.7,34.4,70.4,-3.6
87,Texas,B12,32,16–16,100.1,92.2,0.7189,45.8,42.9,21.6,19.3,34.4,33.8,40.9,42.4,46.1,42.6,30.2,29,30.6,31.4,66.1,-4.2
88,Princeton,Ivy,26,16–10,107.4,99,0.7183,53.9,48.2,20.3,20.8,30.6,28.6,34.6,37.6,49.9,47,41,34.2,34,27.4,60.6,-4.8
89,Oregon St.,P12,32,14–18,108.6,100.1,0.7182,49.7,48.5,19.6,17.6,34.4,32.4,37,30.1,47.8,47.1,36.4,34.4,27.5,31.4,68.8,-7.3
90,Iona,MAAC,33,20–13,113.8,105,0.7158,52.5,51.5,16.9,19.5,32.8,33.4,32.7,32.1,50.5,49.1,37.3,37.3,36.4,35.3,71,-5.7
91,St. John's,BE,31,16–15,99.6,92,0.7135,44.7,45.2,16.7,20.2,30.5,35.3,30,28.5,45.7,43.4,27.4,32.7,22.5,33.4,67.6,-3.4
92,New Mexico St.,WAC,33,23–10,103.3,95.4,0.7124,50,45.3,21.8,18.7,36.4,29.8,47.9,30.8,50.3,43,32.6,33.8,23.7,29.8,65.2,-2.9
93,Washington St.,P12,32,13–19,105.2,97.4,0.7067,49.6,49.6,19.1,19.4,31.6,28.2,34.1,31.7,47.9,47.9,34.7,34.8,39.8,38.5,62.2,-8.1
94,Louisiana Tech,WAC,31,25–6,99.4,92.5,0.6971,46.7,44.9,17.4,24.6,33.5,33.4,35.8,37,45.4,44.9,32.6,30,37.6,28,70.7,-0.8
95,Lehigh,Pat,29,20–9,107.2,99.7,0.697,53,47.1,16.4,20.4,27,34.4,36.6,28.8,49.6,49.2,39.6,28.9,35.1,35.8,67.4,-3.3
96,LSU,SEC,31,19–12,104.3,97.2,0.6925,49.2,47,20.5,21.6,34.4,34.8,33.4,38,46.9,46.9,35.6,31.5,35.8,30.8,69.3,-2.4
97,Weber St.,BSky,30,24–6,105.8,98.8,0.6889,55.5,44.1,19.2,16.7,30.3,26,40.5,34.9,53,44.1,40.8,29.5,31.2,22.4,64.9,-2.5
98,Seton Hall,BE,33,15–18,103.5,96.8,0.6818,51.3,46.7,23.8,19.4,31,32.8,34.5,39.1,48.6,44.6,36.7,34,41.7,31.7,65.1,-5.6
99,Texas A&M,SEC,33,18–15,103.7,97.1,0.6808,48.8,47.5,21,21.9,34.9,33.5,32.9,35.7,47.1,46,35.6,33.5,26.6,36.1,61.2,-5
100,Indiana St.,MVC,31,17–14,101.4,95.1,0.6777,48.4,46.6,19.4,18.1,26.8,29.2,42.7,38.4,48.4,45.7,32.2,32.4,33.8,30.9,65.4,-3.4
101,Vanderbilt,SEC,33,16–17,100.3,94.2,0.6743,48.4,46,19.5,18.5,27.9,29.5,35.1,33.5,45.3,45.7,35,31.1,43.9,34.2,60.9,-6.1
102,USC,P12,32,14–18,101.1,95,0.6733,47.2,46.9,19.5,17.6,29.2,29.5,30,37.6,45.7,44.7,34.2,34.5,26.6,31.5,67.1,-5.3
103,Utah,P12,31,13–18,103.6,97.4,0.672,48.7,46.9,20,16.9,27.5,31.8,31.1,30.6,46.6,44.8,35.5,33.9,31.8,34.5,62.2,-6.6
104,George Washington,A10,30,13–17,98.6,92.6,0.6713,46.6,47.4,23.4,21.3,38.2,30.8,40.4,32.7,47.7,44.6,27.9,36,18.1,29.2,68,-7.2
105,Clemson,ACC,31,13–18,99.5,93.5,0.6702,47.2,46.8,18.4,20.4,32,31.8,33.1,32.9,47.1,44.4,31.7,34.8,30.2,30.5,62.3,-7.6
106,Wyoming,MWC,30,17–13,101,95,0.6678,49.2,48,18.5,21.6,24.2,32,40.4,33.3,50.8,47.9,31.4,32.3,42.6,30.4,60.8,-3.3
107,Northwestern,B10,32,13–19,103.7,97.7,0.6636,47.5,48.2,17.3,19,25.9,36,33.9,37.8,44.7,46.5,34.1,34.6,43.1,31.1,61.4,-5.6
108,Air Force,MWC,28,15–13,109.6,103.4,0.6614,55.1,51.7,18.5,19.2,23.3,32.2,31.4,36.2,53.7,53.7,38.1,32.4,42.2,40,64.5,-2.9
109,Harvard,Ivy,27,18–9,106,100.1,0.6576,55,49,21.1,21.1,26.1,31.5,50.4,30.7,52.4,49,40.1,32.7,33.8,28.5,64.9,-2.5
110,Boston College,ACC,33,16–17,108,102.1,0.6555,51,51.1,17.7,17.9,28.1,30.7,39.7,29.1,49.7,48.7,35.3,37.5,38.9,32.3,64.1,-5.3
111,UTEP,CUSA,32,18–14,102,96.7,0.6511,50.6,46.6,19.7,19.7,28,33,42.6,34.8,49.6,44.9,35.1,34,32.1,28.8,61.4,-5.5
112,Georgia,SEC,32,15–17,99.8,94.6,0.6503,46.9,45,23,18.5,32.1,30.5,45,37.9,43.5,42.3,35.7,32.9,33.8,37.5,62.3,-6.2
113,South Dakota St.,Sum,31,22–9,110,104.2,0.6498,53.5,50.9,16.3,17.1,29,26,33.5,24.7,50.2,49.6,39.4,35.5,36.3,35.1,64.1,-3
114,Florida St.,ACC,33,18–15,104.7,99.7,0.6389,49.9,49.8,21.9,20.7,30.7,36.2,40.6,34.8,48.9,46.9,34.6,37.2,32.1,32.7,66.1,-3
115,UCF,CUSA,28,17–11,106,100.9,0.6388,51.5,48.7,20.7,18.7,34.3,32.8,41,25.9,51.4,49.5,34.5,31.3,35.7,32.9,66,-3.9
116,Wright St.,Horz,32,20–12,96.1,91.6,0.6345,49.1,46.7,20.2,24.8,26.8,29.2,32.8,44.4,47.8,46.9,34.4,30.9,33.4,35.7,63.1,-5.7
117,Eastern Kentucky,OVC,31,22–9,108.7,103.8,0.6292,53.8,51.2,17.6,25.6,28.9,38.1,34.4,43.6,55.6,53.3,34.4,31.5,44.8,34.5,64.6,-3.8
118,Pacific,BW,32,20–12,105.7,101,0.629,50.8,49.7,17.7,20.1,29.4,30.6,38.2,39.2,47.1,48.3,39.1,34.7,31.8,38.2,63.3,-5
119,St. Bonaventure,A10,29,14–15,107.5,102.6,0.6289,51.6,51.6,20,21.5,32.3,34.2,39.9,41.3,49,49.4,37.5,37,35.8,36.4,66.5,-5.9
120,Florida Gulf Coast,ASun,32,22–10,101.9,97.4,0.6288,51.4,47.1,20.9,22.4,33.2,32.7,34.5,32.9,52.3,47,33.1,31.5,34.8,38,68.9,-3.9
121,Canisius,MAAC,31,18–13,109.4,104.6,0.6284,52.9,50.6,20.2,19.8,35.2,33,34.9,33.3,48.9,51,38.8,33.3,42.6,35.7,66.2,-5.5
122,Kent St.,MAC,32,19–13,106.4,101.7,0.628,49.7,48.5,19.1,21.2,34.2,33.5,42.9,41.4,47.2,49.6,36.2,31,34.7,33.9,66.6,-6.6
123,West Virginia,B12,32,13–19,103,98.4,0.6269,45.6,51.1,19.8,21.8,37.1,34,40.8,40,44.9,48,31.6,38.1,30.6,33.1,64.7,-6.9
124,Fresno St.,MWC,28,9–19,97.3,93,0.6262,43.5,45.4,18.5,20.2,29.2,34.9,37.3,47.1,39.9,46.7,33.7,28.1,33.8,29.5,62.2,-8.8
125,Loyola MD,MAAC,32,21–11,103.6,99.2,0.6225,47,46.3,18.3,21.2,37.1,36.2,40.8,42.2,47.6,46.6,30.1,30.4,24.8,29.3,63.5,-4.7
126,Charlotte,A10,32,21–11,99.2,95,0.6222,47.3,47,22.4,20.6,36.5,30.8,45.3,39.4,49.5,45.2,26.7,33.4,23.6,36.6,67.9,-1.5
127,Nebraska,B10,33,15–18,100.1,95.9,0.6202,45.4,48.6,17.3,18,26.1,30.7,28.4,38.9,45.1,48,30.7,33.4,30.8,31.3,62.2,-3.4
128,Utah St.,WAC,30,20–10,106.9,103.2,0.6009,52,47.8,20.9,15,37.4,27,40.5,30.7,51.6,46,35.3,33.8,31.3,38,61.7,-4
129,Drake,MVC,31,14–17,105.2,101.5,0.5999,52.2,51.4,19.8,18.8,24.5,28.7,37.5,38.5,48.9,50.2,37.9,35.6,41.6,35.9,68.9,-6.9
130,Charleston,SC,33,24–9,100.6,97.3,0.5941,49.9,44.5,20.5,15.4,33.2,26.9,38.3,27.2,49.2,44.6,34.2,29.4,32.9,29.1,64.5,-3.6
131,George Mason,CAA,32,18–14,101.4,98.1,0.593,48.5,46.8,20.2,21.9,34.6,33.9,33.8,45.7,47,44.5,34.9,33.9,27.1,35.8,66.4,-7.6
132,Vermont,AE,32,21–11,100.9,97.9,0.5851,48.6,46.3,20.5,20.7,34.1,28.7,45.6,33,48.7,44.9,32.3,32.5,29.9,36.1,62.2,-5.8
133,Northwestern St.,Slnd,27,19–8,105,102,0.5841,49.3,47.6,19,22,35.3,37,40.8,40.6,50.2,46.5,31.4,34,29.7,25.4,73.2,-3
134,South Florida,BE,31,12–19,100,97.2,0.5811,44.6,47.3,17.7,19.6,30.3,34.5,29.2,30.5,43.2,48.5,31.3,29.9,36.5,33.7,60.4,-6.8
135,Tulane,CUSA,32,18–14,105.4,102.5,0.5799,47.6,51.6,19.1,20.8,36.1,27.5,45.9,33.5,45.4,51.7,34.6,34.2,34.4,34.5,64.9,-7.5
136,Niagara,MAAC,32,19–13,105.5,102.7,0.5777,48.5,51.4,16.4,22.5,32.4,32.7,38.3,40.9,48.2,49.6,32.7,36.4,37.1,35.9,69.4,-6.7
137,Green Bay,Horz,32,17–15,101.3,98.7,0.5759,47.9,47.8,20.9,18.2,33,26.4,40.9,33.3,47.2,45.8,33.1,34.3,27.7,35.9,64.1,-7.7
138,San Francisco,WCC,29,13–16,105.1,102.4,0.5725,52.7,49.8,18.1,17.4,23.9,29.8,34.6,32.4,48,49.2,40.1,34.1,38.2,33.6,66.8,-7.8
139,Robert Morris,NEC,33,23–10,103.1,100.6,0.57,50.9,50.6,19.3,24.6,31.6,31.8,37.4,45.2,46.5,50.8,38,33.6,41.1,34.8,65.1,-5.7
140,Wake Forest,ACC,31,13–18,99.4,97.2,0.5641,48.5,50.8,20.7,20.5,27.7,30.8,43.7,35.5,47.1,49.5,34.5,35.9,29.5,29.6,69.2,-7.4
141,Penn St.,B10,31,10–21,100.5,98.2,0.5637,44.2,49.4,18.9,17.5,30.9,27.1,37.1,51.1,44.1,48,29.6,34.4,31.5,38.3,65.3,-7.4
142,Murray St.,OVC,29,19–10,103.4,101.4,0.5575,52.4,48.1,20.5,20.2,32.5,31.8,39,33.5,52.2,47,35.1,33.5,41.8,32.1,66.2,-4.8
143,DePaul,BE,32,11–21,104.3,102.3,0.5574,47.4,51.5,19.8,21.5,31.7,35.7,31.7,36.2,48.3,50.4,29.9,36.5,26.6,25.5,72.9,-9.4
144,Mercer,ASun,32,21–11,99.7,97.7,0.5571,50.1,46.5,19.8,22.2,29.6,31.6,36,40,48.3,43.5,35.2,34.4,40.3,36.5,62.7,-5.5
145,Boston University,AE,29,17–12,102.7,101,0.549,52.3,47.2,18.7,21.4,25.8,31.3,26.7,32.8,49.8,47.9,37.4,30.4,39.6,32.3,66,-6.7
146,Fairfield,MAAC,34,19–15,96.3,94.7,0.5468,47.5,44.5,21.7,21.8,33.8,31.9,29.3,45.2,47.7,43.5,31.4,31.6,33.9,24.2,61.7,-8.1
147,UAB,CUSA,32,15–17,99.8,98.2,0.5461,48.4,50.7,21.8,22.4,33.5,30.8,29.4,38.6,47.9,49,32.8,36.1,33.2,32.8,71.2,-8
148,SMU,CUSA,31,14–17,100.1,98.6,0.5451,47.9,47.4,22.9,21.4,34.8,32.6,40.7,39.5,46.9,44.3,34.6,34.4,20,42.3,64.1,-11.5
149,Albany,AE,34,24–10,101.1,99.6,0.5422,49.8,47.9,21.2,19.9,31.7,28.3,40.3,27.4,47.4,47.1,36.4,33.1,33,34.9,63.3,-4.3
150,Virginia Tech,ACC,32,13–19,105.9,104.5,0.5398,47.5,50.1,17.5,15.5,30.7,33.2,36.8,38.1,47.7,48.8,31.4,34.8,31.2,37,67.4,-7.2
