Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
19,Nebraska,B10,32,26–6,117.6,93.4,0.934,55.4,47.8,14.4,19.2,26.3,27.7,27.2,24.8,58.1,50.6,35.3,29.9,50.7,49.3,67.8,7.4
20,Kansas,B12,33,23–10,118,93.7,0.9338,51.6,45.2,15.5,14,29.5,30.1,32.6,27.7,51.1,44.7,35,30.7,35.7,42,68.6,6.2
21,Arkansas,SEC,34,26–8,127.2,101.2,0.9327,56.5,51.4,12.3,15.7,32.2,31.2,36.4,31.3,55.6,53.7,38.9,31.7,33.4,38.2,71.9,7.5
22,Wisconsin,B10,34,24–10,125.6,101.3,0.9224,54.5,51.3,12.8,14.4,29.4,28.2,31.9,30.5,54.8,52.3,36.1,33.3,52.6,40.2,69.7,5.3
23,Iowa,B10,33,21–12,121.8,98.9,0.9159,56.6,52.7,15.2,21,30.1,28,34.5,39.1,58.7,54,35.7,33.7,41.6,39.1,64,1.9
24,Ohio St.,B10,33,21–12,124.2,101.7,0.909,56.5,50.3,15.4,15.8,30.8,30,37.8,35.1,58.2,52.3,36,31.6,40.1,40.3,67.1,2.8
25,Saint Mary's,WCC,31,26–5,119,97.6,0.9074,52.9,46.7,16.4,15.2,37.6,23.8,35.8,25.7,50.2,46.6,38.6,31.2,36.1,36.8,66.2,4
26,North Carolina,ACC,32,24–8,120.9,99.2,0.9066,54.6,48.2,14,13.6,31.4,28.1,37.4,23.8,56.7,46.1,34.5,34.5,42.3,36.9,69,4.9
27,UCLA,B10,34,23–11,123.4,101.3,0.9061,53.9,50.4,13.4,18.1,31.1,32.4,33.1,34.7,52,52.7,38.2,31.8,35.9,44.7,65.6,3.6
28,Utah St.,MWC,33,27–6,122.6,101.4,0.8992,56.6,49.6,15.4,20.6,33.1,32.2,38.7,38.9,59.3,48.7,35.1,33.9,40.7,40.9,68.5,4
29,BYU,B12,34,23–11,124.4,103,0.8977,54.7,51.2,15.3,16.5,34.6,29.3,34.2,28.9,56.2,50,34.9,35.3,39.8,39.2,70.7,4.5
30,Indiana,B10,32,18–14,121.8,101,0.8966,56.1,49,15.1,15.1,26.9,29.3,35,37,60.3,48.6,34.7,33.1,50.5,36.8,67.2,-0.44
31,Clemson,ACC,34,24–10,116.1,96.4,0.8946,52.6,48.9,14.2,17.5,28.1,25.7,37.1,33.1,53.8,49,34.1,32.6,42.9,42.9,65.2,3.1
32,Santa Clara,WCC,33,25–8,123.8,102.9,0.8938,54.6,51.8,15.6,20.1,36.7,32.3,25.8,38.3,56.5,53.2,34.9,33,45,38.2,70.2,2.1
33,Kentucky,SEC,34,21–13,119.2,99.6,0.8879,53.1,48.8,15,15.8,33.8,30.1,37.5,37,54.4,49.6,34.1,31.6,39.2,39.5,69.3,3.2
34,Villanova,BE,32,24–8,119.6,100.3,0.8836,53.7,51.3,15.1,18.7,32.4,31.7,31.3,28.9,54.4,51.5,35.3,33.9,45.7,36.9,65.9,3.9
35,N.C. State,ACC,33,20–13,123.1,103.3,0.883,55.3,53,13.1,18.2,28.5,30.3,35.2,36.5,53.1,52.7,38.8,35.6,43.9,45.3,70.1,0.28
36,Georgia,SEC,32,22–10,123.5,103.6,0.8828,54.6,50.1,14.3,18.4,35.2,34.9,37,30.8,57.3,49.9,34.1,33.7,43.9,37.6,73,2.6
37,Miami FL,ACC,33,25–8,120.1,100.8,0.8827,55.6,51.7,16.2,18.4,37,26.3,37.5,29,57.2,50.8,34.7,35.4,31.7,40.9,68.9,3.8
38,Cincinnati,B12,33,18–15,110.5,93.3,0.8751,50.5,47.3,17,18.2,30.6,27.3,29.4,30,50.2,47.9,33.9,31,43.8,39.9,68.6,-2.1
39,Texas A&M,SEC,32,21–11,119.6,101,0.8746,54.2,50.8,14.6,18.3,32.3,32.5,37.4,35.6,54.1,53.1,36.2,31.7,46.3,41.5,72,1.5
40,Saint Louis,A10,32,27–5,119.8,101.3,0.873,59.7,44.8,17.4,16.1,31.1,27,34.7,37.2,58.9,44.6,40.5,30,45.1,41.6,72,1.8
41,Auburn,SEC,33,17–16,124.1,105.2,0.8706,52.3,53.6,14.7,16.3,37.6,32.1,44.7,35.4,53.4,52.8,33.8,36.5,39.2,39.8,68.3,0.13
42,SMU,ACC,33,20–13,122.6,104.3,0.8649,55.7,51.4,15.9,17.1,35.4,31.6,30.6,32,55.5,52,37.4,33.9,36,47.2,69.6,-0.1
43,Oklahoma,SEC,34,19–15,124,105.9,0.8595,55.1,51.2,14.4,15.3,33.6,33,35.9,34,55,51.1,36.8,34.2,43.8,39.7,67.1,-0.5
44,San Diego St.,MWC,32,21–11,112.1,96.1,0.8542,52.7,48.2,17.2,20.3,29.5,31.1,39,38.5,53.2,46.2,34.5,33.6,33.8,47.3,69.5,-0.07
45,Texas,SEC,31,17–14,123.5,106.1,0.852,54.2,51.2,15.3,13.4,35.7,26.9,46.2,40.7,55.3,49.8,34.9,36,36.2,33.3,68.1,-0.27
46,Missouri,SEC,32,20–12,119.4,103.1,0.844,55.3,51.4,18,16.6,35.5,31.4,42.5,35.1,56.9,48.9,35,36.5,36,43.1,67.3,1.1
47,Baylor,B12,31,15–16,123,106.6,0.8386,53.8,52.5,16.5,16.1,37.5,32.2,34.8,30.2,55.2,52.2,34.5,35.5,39.6,34.7,68.8,-2.2
48,TCU,B12,33,22–11,114,99,0.8352,50.9,51,15.5,19.7,34.4,29.2,38.7,30.4,51.6,51.3,33.1,33.7,36.9,38.1,68.5,2.3
49,VCU,A10,34,27–7,118.7,103.1,0.8344,54.1,48.9,15.2,17.2,32.3,29.9,43.7,33.1,53.3,48.4,36.7,33.1,43.8,34.7,69.6,1.6
50,South Florida,Amer,32,24–8,116.6,101.7,0.8288,50.9,48.4,15.2,18.8,38.2,31.8,41.1,38.8,51.9,46.7,33.1,33.9,43.8,39.5,72.3,-0.28
51,Washington,B10,33,16–17,116.2,101.5,0.8246,51.2,50.2,15.3,14.3,34.6,28.5,30.1,31,53.4,50,31.5,33.6,34.6,38.2,68,-3
52,New Mexico,MWC,32,22–10,115.7,101.2,0.8238,53.6,49.6,15.3,19.1,30.3,27.6,36.2,34.9,53.3,53.6,36.1,30.3,41.8,48.1,70.8,-0.39
53,Boise St.,MWC,30,19–11,116.8,102.6,0.8164,52.2,52.7,16.9,14.5,33.2,23.6,42.7,32.1,52.7,53.3,34.3,34.4,43.1,36.8,66.7,-1.1
54,Virginia Tech,ACC,32,19–13,116.7,102.6,0.8145,52.2,50.8,14.9,17.2,31.9,32.6,34,28.8,51.5,54.1,35.5,30.6,39.7,39.6,68.2,-0.9
55,UCF,B12,32,21–11,119.9,105.5,0.8139,52.8,52.4,15.7,15.8,34.4,28.5,30.8,35.2,52.1,53.2,36.2,34,34.4,39.7,70.1,2
56,Seton Hall,BE,33,21–12,108.7,95.7,0.8113,47.6,47.3,16.7,21.5,35.6,31.9,35.3,42.1,48.3,46.3,30.5,32.4,26.8,42.2,66.1,-0.33
57,Grand Canyon,MWC,32,20–12,110.2,97.1,0.81,51.7,47.4,17.6,17.3,31.3,25.3,39.5,39,54.2,47.2,31.8,31.9,38.9,38.2,69,-3.1
58,Minnesota,B10,32,15–17,114.7,101.3,0.8073,54.2,51.9,16.6,17.1,27.2,29.8,35.9,27.3,56,51.7,34.8,34.7,47.1,41.7,63.6,-4
59,Florida St.,ACC,33,18–15,117.7,104.1,0.8043,52.3,52.2,15.2,19,30.8,34.1,34.7,32.7,55.1,52.5,33.1,34.6,50.6,44.9,71.6,-1.8
60,West Virginia,B12,32,18–14,109,96.5,0.8032,51.1,48.3,17.5,18.1,31,29,35.5,29.2,52.5,45.7,32.8,35,42.9,38.1,63.4,-2
61,Stanford,ACC,32,20–12,116.2,103,0.8003,51.7,51.2,15.5,18.3,32.3,30.1,35.7,40.3,50.4,51.5,35.6,33.7,44.2,33.5,68,-0.9
62,Northwestern,B10,34,15–19,116.5,103.3,0.7992,51.7,51,13,17.5,28.1,34.7,33.9,34.8,52.9,51.6,33,33.4,34,40.2,66.1,-3.7
63,LSU,SEC,32,15–17,119.2,106,0.7938,52.8,50.9,15.6,13.9,33.1,31.7,40.9,37.8,54.5,49.5,33.1,35.4,34.5,37.9,67.6,-4.4
64,USC,B10,31,17–14,113.2,100.8,0.7916,50.4,49.7,17.4,16.3,32.4,32.2,44.2,33.4,51.8,52,31.7,30.9,34.1,40.4,71.7,-0.9
65,Tulsa,Amer,31,24–7,121,108,0.7875,56.5,49.9,15.2,15.5,32,29,40.9,32,54.3,49.6,39.4,33.5,46.5,40.1,68.7,-1
66,Arizona St.,B12,33,17–16,115.1,102.7,0.7872,51.1,52.4,17.1,18.5,29.8,34.9,39.5,34.3,51.7,52.3,33.4,35,38.4,40.3,70.2,-1
67,Wake Forest,ACC,33,17–16,116.7,104.3,0.7851,52.6,52,15.4,17.8,29.7,32.9,35.1,36.2,53.3,54.2,34.4,33,43.7,46.8,69.3,-2.9
68,Butler,BE,32,16–16,117,104.8,0.781,50.9,51.9,15.9,15.1,34.6,30,42.1,24.9,51.9,53.1,32.7,33.3,34.9,37.5,69.9,-4.2
69,Mississippi,SEC,35,15–20,113.3,101.5,0.7792,50.4,50.5,14,16.4,28.3,32.6,33,41.2,50.8,50.8,33.2,33.4,35.5,42.6,67,-4.5
70,California,ACC,31,20–11,113.4,101.7,0.7775,52.2,49.6,15,16.1,25.8,30.3,37.3,37.2,50.5,51.9,36.3,30.9,42.7,41.4,68.8,-0.7
71,Northern Iowa,MVC,34,22–12,108.6,97.6,0.7732,54.2,47.2,14.6,18.1,22,26.3,25.7,29.3,55.3,50,34.9,28.9,39.6,41.5,63.1,-5.2
72,Akron,MAC,32,27–5,117.8,106,0.7718,58.5,50.6,15.5,18.4,33.5,29.9,29.1,30.3,59.1,49,38.5,35.1,45.1,43.2,71.3,-0.32
73,Oklahoma St.,B12,33,19–14,118.1,106.3,0.7709,52.1,52.9,15.9,16,31.3,30.7,39.4,32.5,52.8,52.6,33.8,35.5,35.9,42.7,73.2,-0.9
74,Nevada,MWC,34,22–12,115.1,103.7,0.7697,49.7,51,14.9,17.4,32.1,27.2,46.6,40.3,47.5,51,36.2,34.1,32.3,42.4,67,-1.9
75,Syracuse,ACC,32,15–17,114.5,103.4,0.7642,52.6,50.3,16,17.4,29.2,33.6,35.1,32.6,54.5,49.8,32.9,34.1,37.2,35.9,68.3,-4.6
76,McNeese St.,Slnd,31,26–5,113.3,102.4,0.7623,51,48.9,14.3,24.6,35,35,38.3,42.1,52.9,49.1,31.6,32.5,35.1,46.8,67.1,0.7
77,Providence,BE,33,15–18,120.6,109,0.7612,55,51.4,16.7,13.1,31.7,30.8,36.7,32.7,55.3,50.4,36.4,35.3,40.5,38.5,72.3,-5.2
78,Belmont,MVC,31,25–6,119,107.7,0.7601,61,49.9,18.1,17.4,28.8,29.2,32.5,30.7,60.6,48.5,41,34.2,45.7,49.1,69.9,-0.6
79,Dayton,A10,34,23–11,110,99.6,0.7582,51.7,50.9,17.4,21.2,27,29.2,47.1,35.7,52.1,49.1,34.1,35.6,41.5,41,68,-1.5
80,Colorado,B12,32,17–15,118.1,107,0.7564,53.2,52.9,14.5,15.4,29,29.8,35.8,36.3,53.3,51.6,35.3,36.8,35.1,35.8,69.6,-2.7
81,George Washington,A10,32,17–15,117.4,106.7,0.7504,54.6,52.3,17.9,17.8,36.2,28.1,35.5,34.9,56.5,53.7,35,33.6,46.7,43.2,70.3,-7.8
82,Creighton,BE,32,15–17,115.1,104.6,0.7498,53.1,51.1,16.5,14,27.5,29.7,27.5,24.6,54.3,50.2,34.5,35.4,48.2,32,68.3,-4.1
83,Georgetown,BE,34,16–18,113.7,103.5,0.7465,49.6,49.9,15.8,16.2,32.5,31.5,37.3,33.9,50.7,50,31.8,33.3,35.2,41.2,67.2,-5
84,Marquette,BE,32,12–20,110.8,101.5,0.7321,50.5,50.6,16,19.3,29.7,34.7,32.8,32,52.7,51.5,31.7,32.7,42.2,39.5,70.2,-7.5
85,Wichita St.,Amer,32,21–11,111.4,102.3,0.7259,49.5,47.3,15,15.9,38.3,29.3,36.1,34.6,49,47.7,33.5,30.9,34.1,33.8,67.2,-3.8
86,Utah Valley,WAC,30,22–8,112,103.1,0.7229,55.1,49,20.2,21.2,34.8,31.4,38.2,39.3,57.1,47.5,33.9,34.8,32.7,32.9,69.6,-2.8
87,Colorado St.,MWC,32,20–12,118.7,109.2,0.7221,58,53.1,18.6,15.3,30,29,39.6,34.2,57.3,54.4,39.1,34.3,49,43.1,63.9,-2.9
88,Stephen F. Austin,Slnd,31,26–5,112.1,103.3,0.7201,51.7,47.9,14.1,17.6,33.9,28.6,30.4,30,50.2,49.2,36,30.4,39.6,35,66.7,-0.9
89,Oregon,B10,32,12–20,112.2,103.4,0.7187,49.5,50.9,17.6,15.7,32.3,32.3,35,32,50.5,51.5,32.1,33.4,42.8,42.1,66.9,-6.3
90,Miami OH,MAC,29,28–1,116.4,107.4,0.7163,59.2,50.8,14.5,17.5,25.3,28.1,40.2,30.9,61.5,51.6,37.5,33,44.6,36.8,70.9,2.4
91,Yale,Ivy,28,22–6,119.4,110.4,0.7106,56.1,52,14,16.4,33.8,29.2,35.2,27.1,54,51.7,39.9,34.9,36,45.3,65.6,-1.5
92,Notre Dame,ACC,31,13–18,114.3,105.8,0.7087,52.3,51.8,17,14,31.2,26.7,34.1,36.2,51.4,53.6,35.6,33.2,43.5,47.4,67,-5.7
93,High Point,BSth,31,27–4,116.2,107.7,0.7058,54.7,50.1,13,21.9,32.1,31.7,42.9,36.4,57.1,51.6,34.4,31.9,42.9,41.4,70.9,-1.5
94,Wyoming,MWC,31,17–14,114.6,106.5,0.6996,52,52.2,16.4,16.7,34.7,27.5,35.6,48.4,54.1,53.7,32.9,33,43,36.2,67,-5.3
95,South Carolina,SEC,32,13–19,111.7,104.1,0.6928,50.3,51.6,14.5,14.6,27.2,32.1,36.7,34,53.2,53.7,31.1,31.8,44.4,35.8,67.3,-6.2
96,Hofstra,CAA,32,22–10,113,105.3,0.6925,51.5,45.9,16.1,15,34.9,30.5,32.5,35.4,48.6,44.2,36.8,32.3,43.1,40.6,65.7,-4.7
97,Xavier,BE,33,15–18,115.8,107.9,0.6922,51.8,54.1,13.9,15.5,26.5,29.5,28.1,32.6,49.8,55.3,36.5,34.8,40.6,36.9,71.3,-5
98,Kansas St.,B12,32,12–20,113,105.3,0.6911,53.3,52.5,17.4,17.1,29.2,33.9,26.9,35.2,52.4,53.7,36.4,33.7,40.9,38.6,73.6,-6.7
99,Mississippi St.,SEC,32,13–19,112.3,104.9,0.6851,51.5,50.9,16.1,12.8,29.8,30.7,30.7,32.3,53.4,51,32.4,33.9,40.1,39.5,70.5,-5.7
100,Illinois St.,MVC,31,19–12,109.5,102.4,0.6834,53.6,50,16.8,16.4,28.6,25.3,31.8,33.1,54.6,49.9,34.8,33.4,42.4,34.5,67.8,-5.7
101,Pittsburgh,ACC,33,13–20,112.5,105.5,0.6766,51,53.4,17.3,16.2,33.9,28.1,30.4,30.9,51.7,53.7,33.4,35.2,42.6,41,64.6,-7.3
102,Seattle,WCC,31,18–13,102.8,96.4,0.6761,49.4,48.3,17,21.1,24.6,31.8,34.5,32.9,49.7,48.2,32.6,32.4,39,37.4,68.7,-5.4
103,DePaul,BE,32,16–16,106.5,100,0.6733,49.8,49.3,17.8,18.6,30,31.1,35.3,37.8,50.5,47.3,32.5,35.4,39,33.9,67.4,-5.2
104,Cal Baptist,WAC,33,25–8,107.2,100.8,0.6703,48.6,46.4,18.1,17.1,37.8,27.2,36.1,37.1,47.7,47.3,33.7,29.7,32.1,31.7,66.9,-2.4
105,Sam Houston St.,CUSA,30,19–11,113.6,106.9,0.6678,52.4,51,16.7,16.4,36,30,34.7,37.1,50.4,52.9,37.3,32.3,36,41.6,71,-5.3
106,Davidson,A10,31,18–13,110,103.6,0.6661,52.6,50.4,16.1,17.8,28.6,30.4,31.8,36.6,52.2,51.6,35.3,32.3,44,37.1,64.5,-5.9
107,Hawaii,BW,30,22–8,106.4,100.6,0.6566,52,46.4,18.9,16.9,31.4,25,42.4,36.1,55,46.6,31.6,30.7,39.7,32.4,70.5,-3.9
108,Pacific,WCC,31,16–15,110,104.1,0.654,52.2,50,20.1,15.1,35.3,25,30.5,36.3,51.3,48.5,35.8,34.7,35.3,42.8,65.4,-6.8
109,UC Irvine,BW,32,21–11,103.8,98.3,0.6527,49.7,45.4,17.9,18.5,31.1,31.5,35.8,26.8,49.2,42.7,33.9,33.3,28.2,37.8,69.1,-6
110,St. Thomas,Sum,30,21–9,113.4,107.4,0.651,59.4,50.9,13.8,17.1,22.3,27.1,34.4,30.4,63.6,53.5,36.4,31.4,46.5,41.2,69.4,-5
111,Saint Joseph's,A10,31,20–11,107.6,102,0.6488,49.3,47.6,16.9,15.2,31.4,30.9,30.4,26.3,51.9,47.5,30.8,31.8,45.3,39.9,68.9,-4.1
112,UNLV,MWC,32,16–16,114.4,108.5,0.6484,53.3,52.6,16.9,17.3,31,31.5,41.7,45.3,53.6,52.3,35.3,35.4,35.9,36.8,70.8,-6
113,George Mason,A10,31,22–9,111.1,105.3,0.6481,53.1,49.4,15.9,15.6,31.1,28.3,41.1,28.6,54.7,49.8,33.4,32.5,35.4,42.7,64.5,-3
114,Utah,B12,32,10–22,114.8,109,0.6447,52,53.9,16.7,13.3,29.3,31.6,31.7,29.9,51.5,54.6,35.3,35.1,37.5,33.8,67.3,-8.9
115,Maryland,B10,33,12–21,111.2,105.7,0.6424,48.1,54.4,18.6,14.9,33.8,29.1,36.4,35.8,48.6,54.4,31.7,36.3,46.9,43.1,67.2,-5.5
116,Liberty,CUSA,29,22–7,117.4,111.9,0.6345,59.8,53.1,13.7,17.2,19.1,32.6,31.3,26.2,60.8,50.5,39.2,38.3,48.6,37.1,64.9,-2.2
117,Illinois Chicago,MVC,32,17–15,109,104,0.6327,49.7,49.9,17.6,19.6,36.5,32.1,36.5,34.3,50.7,50.6,31.7,32.7,33,46.3,67.2,-8.5
118,North Dakota St.,Sum,31,24–7,111.1,106.1,0.6309,53.4,51.5,15.6,18.7,33.6,25.7,30.7,29.1,53.2,52.6,35.7,33.5,42.7,44.4,67.3,-3.4
119,Florida Atlantic,Amer,31,16–15,110.2,105.3,0.6274,52.2,49.5,17.6,15.5,31.6,28.3,33.3,36.2,53.6,48.8,33.3,33.8,38.2,35.2,70.8,-8.3
120,San Francisco,WCC,32,16–16,113,108.1,0.6258,51.2,50.8,15.8,14.1,31.3,29,40.1,29.6,50.7,50.6,34.6,34.1,46.1,35.8,66.9,-7
121,UC San Diego,BW,32,21–11,107.5,102.8,0.6249,52.6,48.4,16.5,16.8,26.1,27,31.2,29.3,55,49.3,32.8,31.5,42.3,43.9,68.2,-6
122,Memphis,Amer,32,13–19,107.6,103.2,0.6191,48.7,48.7,18.9,18.5,35.3,35.6,34.7,42.4,49.4,51,31.6,30.5,33.7,43.2,70.9,-9.7
123,Murray St.,MVC,32,20–12,115.4,111,0.6108,53.8,52.3,16.2,16,33,31.3,39.1,32.9,55,51.5,34.8,36.3,44.8,27.3,72.8,-5.3
124,Duquesne,A10,31,16–15,110.6,106.6,0.6045,52.3,52.5,17.6,18.3,30.4,29.6,38.3,39.9,54.5,51.3,33.1,36.2,44.4,40.3,69.8,-7.6
125,UT Rio Grande Valley,Slnd,31,17–14,109.9,106,0.6027,54.8,47.8,18.5,16.3,28.2,32.1,28.9,38.9,54.5,49.2,36.8,30.4,43.7,38.2,67.4,-8.2
126,Rutgers,B10,33,14–19,109.8,106.1,0.5987,47.5,53,15.1,17.1,29.8,33.1,36.1,31.4,46.6,52.5,32.8,35.8,34.6,39,67.7,-5.4
127,UNC Wilmington,CAA,30,24–6,110.1,106.5,0.5965,50.9,47.2,15,15,35.4,26.7,41.7,31.8,49.4,49.5,35.5,29.5,38.9,42.6,65.9,-2.8
128,Wright St.,Horz,32,21–11,111.9,108.2,0.5963,54.4,52.1,16.3,16.5,33.2,29.2,38,33.5,54.5,52.9,36.1,33.6,33.7,34.2,67.9,-6.6
129,Montana St.,BSky,29,15–14,110.5,106.8,0.596,53.6,51.7,14.7,15.7,27,28.2,30.2,29.6,53.1,51.8,36.1,34.3,44.7,34.3,66.9,-8.2
130,Washington St.,WCC,31,11–20,113.6,109.9,0.5956,54.7,52.6,18.4,14.6,29.5,28.2,30.2,33,54.6,52.4,36.5,35.4,44.8,36.7,68.8,-11.3
131,UAB,Amer,31,19–12,108.8,105.8,0.5822,48.4,50,12.5,16.1,32.5,27.7,36.4,28.7,51.3,50.7,27.8,32.6,30.5,39.2,70.3,-6.2
132,Fresno St.,MWC,31,12–19,106.1,103.2,0.5784,50.6,51.5,18.1,18.2,27.9,30.6,33.8,28.6,52.3,55.7,32.1,30.7,40.9,44,69.2,-10.3
133,Southern Illinois,MVC,31,15–16,102.8,100,0.577,49.2,49,17,18.5,30.9,27.3,31.3,31.4,52.2,51.5,27.8,30.4,29.2,41.5,70,-9.5
134,UC Santa Barbara,BW,30,16–14,113.4,110.5,0.575,54.7,52.6,18.7,16.8,31,25.5,36.8,42.4,53.6,53.5,37.4,33.9,44.1,35.7,65.3,-9.2
135,Bradley,MVC,32,20–12,110,107.2,0.5747,51,52.6,13.8,19.3,27.3,28.2,36.1,37.8,49.2,51.3,35.8,36.3,40.4,40,68.5,-5.9
136,Penn St.,B10,32,12–20,113.7,110.9,0.5722,53,58.4,15.6,17.7,25.9,31.1,33.8,27.5,55.8,58.6,32.4,38.8,38.1,43.4,68.5,-7.2
137,Toledo,MAC,32,17–15,113.6,111.2,0.5629,54.5,54.3,14.7,17.9,29.5,33.7,30.5,26.6,54,56.1,37,34.4,32.5,40,68.8,-9.1
138,Troy,SB,31,20–11,110.9,108.5,0.5623,51.9,50.1,17,16.9,34.8,31.6,36.3,32.1,53.7,52,33.2,31.3,45.6,38.4,66,-6.2
139,Idaho,BSky,32,18–14,108.7,106.4,0.561,51.9,50.3,15,15.2,28.9,24.2,34.8,39.2,52,49.3,34.5,34.8,46.8,35.8,68.4,-8.9
140,Northern Colorado,BSky,29,17–12,112,109.8,0.5582,55.7,50.1,15.4,12.4,27.2,24.2,27.5,38.8,58.1,52.3,35,30.7,41.5,35,69.4,-7.1
141,North Texas,Amer,31,17–14,102.4,100.6,0.5521,46,48.4,16.7,21.3,33.5,32.4,39.6,45.1,47.4,49.8,28.7,30.9,32.3,38.6,65.9,-7.4
142,Middle Tennessee,CUSA,29,14–15,109.6,107.7,0.5503,51.6,51,17.1,15,30.7,28.5,32.7,35.7,52.3,51,33.8,33.9,45.3,35.3,66.5,-8.8
143,Boston College,ACC,31,11–20,102.8,101.1,0.5477,47,48.9,15.4,14.9,28.3,28.6,32.4,34.6,49.1,49.6,29.4,31.9,42.4,39,66.9,-10.1
144,Temple,Amer,31,15–16,111.8,110.2,0.5434,50.2,50.7,13.7,15.5,29.8,30.3,40.6,35.5,50,51.5,33.6,32.8,35.7,35.9,65.9,-10.3
145,Arkansas St.,SB,30,18–12,109.8,108.3,0.5397,51.7,50.3,19.8,14.9,38.2,27,39.1,37,53.6,50.8,32.9,32.9,44.9,38.8,73.1,-7.3
146,Bowling Green,MAC,29,15–14,106,104.6,0.5387,51.8,51,16.5,18.4,28.7,26.9,37,37.2,51.9,51.6,34.4,33.5,34.2,41.2,69.2,-9.8
147,Rhode Island,A10,32,16–16,104.5,103.2,0.5371,50.1,50.4,19.2,21.1,31,31.8,38.4,42.6,52.8,49.3,31.1,34.7,43.5,41.5,66.8,-9.5
148,William & Mary,CAA,30,18–12,109.9,108.6,0.5357,54.3,51.9,16.5,19,26,31.5,44,35.5,57.9,53.7,33,33.1,42.8,45.5,73.6,-7.1
149,Loyola Marymount,WCC,31,14–17,105.7,104.5,0.5317,51.8,48.9,17.5,16.6,26.7,32,31.1,32.5,51.6,47.2,34.8,34.6,40.4,36.2,68.2,-10.2
150,Kennesaw St.,CUSA,31,18–13,110.2,109.1,0.5299,50.7,48.5,16.7,16.1,35.5,31.3,45.1,47.5,50.8,47,33.7,33.9,42.9,38.3,72.2,-7.9
